timestamp,hostname,message_id,message
"May  1 07:47:32","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:47:32","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:47:37","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:47:42","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:47:47","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:47:52","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:47:57","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:48:02","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:48:07","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:48:12","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:48:17","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:48:23","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:48:28","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:48:33","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:48:38","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:48:43","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
"May  1 07:48:48","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Previous LSP ID in PDU (might be in earlier TLV) = 17203122 41010020 "
"May  1 07:48:53","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Router Warning: ISIS-PM:ISIS Database Manager received a Sequence Numbers PDU"
"May  1 07:48:53","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","containing an out-of-order LSP entry."
"May  1 07:48:53","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","PM entity index                                  = 1"
"May  1 07:48:53","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Receiving interface index                        = 0X10000123 (L3 - Link-agg 2.0)"
"May  1 07:48:53","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Level                                            = 1"
"May  1 07:48:53","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Type in PDU header                               = 26"
"May  1 07:48:53","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in PDU header                             = 84"
"May  1 07:48:53","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Source ID in SNP header                          = 64747230 32777370 746D612E 3030"
"May  1 07:48:53","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within PDU to start of TLV                = 76"
"May  1 07:48:53","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Length in TLV header                             = 124"
"May  1 07:48:53","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","Offset within TLV to start of LSP entry          = 94"
"May  1 07:48:53","cts03wsptma.netops.charter.com","CMTS[CADANT]:<2473097254>","LSP ID in entry                                  = 17203122 4100000B "
