rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
Moody's Investors Service,2017-12-15,Corporate,Baytex Energy Corp.,549300R5LTV2H7I1I079,Instrument,GLOBAL NOTES,07317QAG0,5.625,2024-06-01,400.00,true,Caa2,2016-04-04,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Kowloon-Canton Railway Corporation,,Instrument,HONG KONG MTNS,,3.82,2021-07-09,750.00,false,Aa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,821703122,NRSRO,0001108330,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telefonica Emisiones S.A.U.,,Instrument,GTD EURO MTNS,,3.934,2017-03-30,1250.00,true,Baa3,2016-11-07,DG,Instrument,,Backed Senior Unsecured,,,,,,823123498,NRSRO,0001406468,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Pitney Bowes Inc.,549300N2O26NW4ST6W55,Instrument,NOTES,724479AH3,6.25,2019-03-15,300.00,true,Baa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Oxbow Carbon LLC,IH5EFCAY91O8SVS0VX92,Instrument,GTD SR SEC TERM LOAN B1,69138EAF6,,2016-05-08,539.50,false,Ba3,2012-06-15,HS,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,BISA Seguros y Reaseguros S.A.,,Other,Insurance Financial Strength,,,,,true,Aaa.bo,2014-01-30,UP,Organization,,Insurance Financial Strength,,,,809332781,NRSRO,809332781,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Apache Corporation,72ZZ1XRHOOU9P9X16K08,Instrument,SR GLOBAL NOTES,037411BD6,2.625,2023-01-15,1200.00,false,A3,2012-11-28,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Cincinnati Bell Inc.,,Instrument,SR SEC NOTES,171870AK4,7.25,2023-06-15,50.00,false,Ba1,2012-06-15,HS,Instrument,,Senior Secured,,,,,,,,0000716133,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Cincinnati Bell Inc.,,Instrument,SR SEC NOTES,171870AK4,7.25,2023-06-15,50.00,true,Ba3,2013-08-09,DG,Instrument,,Senior Secured,,,,,,,,0000716133,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"M/I Homes, Inc.",,Instrument,SR GLOBAL NOTES,55305BAE1,8.625,2018-11-15,200.00,true,B1,2013-11-14,UP,Instrument,,Senior Unsecured,,,,,,,,0000799292,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Federal Passenger Company OJSC,,Other,LT Issuer Rating,,,,,false,Baa2,2014-02-28,NW,Organization,,LT Issuer Rating,,,,823671616,NRSRO,823671616,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Anglo American Capital Plc,TINT358G1SSHR3L3PW36,Instrument,GTD EURO MTNS,,3.25,2023-04-03,750.00,true,Ba2,2016-09-28,UP,Instrument,,Backed Senior Unsecured,,,,,,823879801,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Wausau Paper Corp.,549300RFW2MVQLHG5F32,Instrument,SR SEC TERM LOAN B,94331GAD9,,2020-07-30,175.00,true,B2,2014-07-02,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Flowserve Corporation,6Y0GK87T6V7NJKZJVM41,Instrument,GLOBAL NOTES,34354PAE5,1.25,2022-03-17,500.00,true,Baa2,2015-03-16,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"HCA, Inc. (Oldco)",,Instrument,DEBENTURES,197677AC1,8.36,2024-04-15,150.00,true,B1,2015-09-21,UP,Instrument,,Backed Senior Unsecured,,,,10099851,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Sabre Holding Corporation (Old),,Instrument,SR GLOBAL NOTES,785905AB6,8.35,2016-03-15,400.00,true,B3,2014-06-03,UP,Instrument,,Senior Unsecured,,,,809280831,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Weatherford International, LLC (Delaware)",549300UILIFDDRUUGG93,Instrument,GTD GLOBAL NOTES,947074AJ9,6.35,2017-06-15,600.00,true,B2,2016-05-13,DG,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Transocean Inc.,DOL4HJ22ADYSIWES4H94,Instrument,GLOBAL NOTES,893830AF6,7.5,2031-04-15,600.00,true,Ba1,2015-02-25,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Sterling Infosystems, Inc.",549300WPL55XLVCOUJ43,Instrument,SR SEC TERM LOAN,85935CAC8,,2021-05-12,290.00,true,B2,2014-04-14,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Hartford Life Global Funding Trust 2005-068,,Instrument,SR SEC MED TERM NOTES,41659FDL5,5.0,2015-06-15,2.12,true,WR,2015-06-15,WE,Instrument,,Backed Senior Secured,,,,,,,,0001329090,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"AutoTrader.com, Inc.",,Instrument,SR SEC TERM LOAN A2,05332NAL1,,2015-12-15,100.00,true,WR,2014-04-10,WO,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,0001111103,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Cincinnati Bell Inc.,,Instrument,SR SEC REVOLVING CREDIT FACILITY,,,2017-07-15,200.00,false,Ba1,2012-10-31,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,823248616,NRSRO,0000716133,,,,,,
Moody's Investors Service,2017-12-15,Corporate,FCA US LLC,ZTC508ZLTU6TYD5R7A85,Instrument,GTD SR SEC 2nd LIEN GLOBAL NOTES,17121EAD9,8.25,2021-06-15,1700.00,true,B1,2013-02-01,UP,Instrument,,Senior Secured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Gecina SA,9695003E4MMA10IBTR26,Instrument,EURO MEDIUM TERM NOTES,,4.25,2016-02-03,500.00,false,Baa3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,822444707,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Prospect Medical Holdings, Inc.",,Instrument,SR SEC GLOBAL NOTES,743494AC0,8.375,2019-05-01,425.00,false,B2,2012-06-15,HS,Instrument,,Senior Secured,,,,,,,,0001063561,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Union Pacific Resources Group Inc.,,Instrument,DEBENTURES,907834AB1,7.5,2026-10-15,200.00,true,Baa2,2015-02-02,UP,Instrument,,Backed Senior Unsecured,,,,10141649,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Sizzling Platter, LLC",,Instrument,GTD SR SEC GLOBAL NOTES,830146AA4,12.25,2016-04-15,135.00,true,B3,2014-04-11,UP,Instrument,,Senior Secured,,,,822486890,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telecom Italia S.p.A.,549300W384M3RI3VXU42,Instrument,EURO MEDIUM TERM NOTES,,4.5,2017-09-20,1000.00,true,Baa3,2013-02-11,DG,Instrument,,Senior Unsecured,,,,,,823222662,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,IAC/InterActiveCorp,15OMOPB0A8K0EFUVD031,Instrument,SR GLOBAL NOTES,44919PAF9,4.875,2018-11-30,500.00,true,Ba2,2015-10-19,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Merseylink (Issuer) PLC,,Instrument,GTD SR SEC BONDS,,3.842,2043-03-31,257.15,true,Aa1,2014-04-01,,Instrument,,Backed Senior Secured,Changed to definitive from prospective,,,823860189,NRSRO,823860189,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Empark Aparcamientos y Servicios S.A.,,Other,Probability of Default,,,,,true,Ba3-PD,2014-05-26,UP,Organization,,Probability of Default,,,,822544702,NRSRO,822544702,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,China Communications Construction Co. Ltd.,,Other,LT Issuer Rating,,,,,true,A3,2015-01-08,NW,Organization,,LT Issuer Rating,,,,820304767,NRSRO,820304767,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,New York State Research & Development Auth.,,Instrument,PC REV BONDS,64984EDC6,,2032-05-01,36.75,false,A3,2012-06-15,HS,Instrument,,Backed LT IRB/PC,,,,807368808,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Brinker International, Inc.",,Instrument,GTD GLOBAL NOTES,109641AH3,5.0,2024-10-01,350.00,true,Baa3,2016-09-14,NW,Instrument,,Backed Senior Unsecured,,,,,,,,0000703351,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Omnicom Group, Inc.",HKUPACFHSSASQK8HLS17,Instrument,GTD SR NOTES,681919AS5,5.9,2016-04-15,1000.00,false,Baa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tunica-Biloxi Gaming Authority,,Instrument,GTD GLOBAL NOTES,899745AA1,9.0,,150.00,true,Caa3,2014-08-27,DG,Instrument,,Senior Unsecured,,,,808819668,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Peabody Energy Corporation,EJCO258LNNVSKAR2JX59,Instrument,GTD SR NOTES,704549AH7,6.5,2020-09-15,650.00,false,Ba1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Dialog Semiconductor PLC,,Instrument,GTD SR SEC REVOLVING CREDIT FACILITY,,,,200.00,true,WR,2016-02-24,WO,Instrument,,Backed Senior Secured Bank Credit Facility,,,,824814359,NRSRO,824814359,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Aventine Renewable Energy Holdings, Inc.",,Instrument,SR SEC TERM LOAN,05356DAB6,,2015-12-22,200.00,true,Ca,2012-08-06,DG,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,0001285043,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Nucor Corporation,549300GGJCRSI2TIEJ46,Instrument,SR NOTES,670346AG0,5.75,2017-12-01,600.00,false,A2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telia Company AB,213800FSR9RNDUOTXO25,Instrument,EURO MEDIUM TERM NOTES,,3.875,2025-10-01,150.00,false,A3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,823074604,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Ahern Rentals Inc.,,Instrument,SR SEC 2ND LIEN NOTES,008674AF0,9.5,2018-06-15,420.00,true,Caa1,2013-05-29,NW,Instrument,,Senior Secured,,,,,,,,0001337913,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Omnicom Group, Inc.",HKUPACFHSSASQK8HLS17,Instrument,GTD SR GLOBAL NOTES,681919AZ9,3.625,2022-05-01,1250.00,false,Baa1,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Rackspace Hosting, Inc.",,Instrument,GTD GLOBAL NOTES,750086AA8,6.5,2024-01-15,500.00,true,Ba1,2015-11-09,NW,Instrument,,Senior Unsecured,,,,,,,,0001107694,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Southern California Edison Company,9R1Z5I36FERIBVKW4P77,Instrument,REVOLVING CREDIT FACILITY,,,2017-05-18,2750.00,true,A2,2014-01-30,UP,Instrument,,Senior Unsecured Bank Credit Facility,,,,,,823191526,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,SP Manweb plc,2138009ZFBGRSP57KS35,Instrument,SR EURONOTES,,4.875,2027-09-20,350.00,true,Baa1,2012-09-21,,Instrument,,Senior Unsecured,Changed to definitive from prospective,,,,,823215346,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Hershey Company (The),21X2CX66SU2BR6QTAD08,Instrument,GLOBAL NOTES,427866AP3,5.45,2016-09-01,250.00,true,WR,2016-09-01,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telefonica Emisiones S.A.U.,,Instrument,GTD EURO MTNS,,4.375,2016-02-02,1750.00,true,Baa2,2012-06-20,DG,Instrument,,Backed Senior Unsecured,,,,,,809157588,NRSRO,0001406468,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Cincinnati Bell Telephone Company,,Instrument,DEBENTURES,171875AD9,6.3,2028-12-01,150.00,true,Ba2,2013-08-09,DG,Instrument,,Senior Unsecured,,,,,,,,0000020279,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Stone Energy Corporation,549300A5B8LWWXD85L17,Instrument,SR NOTES,861642AM8,7.5,2022-11-15,300.00,true,Caa1,2016-01-07,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Wand Intermediate I LP,,Instrument,SR SEC 1ST LIEN TERM LOAN,93368VAC6,,2021-09-15,360.00,true,B1,2014-09-03,NW,Instrument,,Backed Senior Secured Bank Credit Facility,,,,824097534,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Aviva Life & Pensions UK Limited,IHNZN3GVPQJ4BFKMDO95,Other,Insurance Financial Strength,,,,,true,A1,2013-06-12,DG,Organization,,Insurance Financial Strength,,,,,,600035896,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"AIG Insurance Company China, Ltd.",,Other,Insurance Financial Strength,,,,,true,A2,2014-05-22,NW,Organization,,Insurance Financial Strength,,,,823812743,NRSRO,823812743,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,NXP B.V.,724500RKKW4NOJ9YQF60,Instrument,SR SEC TERM LOAN,,,2019-04-03,475.00,false,B3,2012-06-15,HS,Instrument,,Backed Senior Secured Bank Credit Facility,,,,,,823105649,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Energisa Tocantins Distribuidor de Energ S.A.,,Other,LT Issuer Rating,,,,,true,Caa3.br,2012-08-31,DG,Organization,,LT Issuer Rating,,,,820113525,NRSRO,820113525,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Williams Partners L.P.,WUURD1P1N0874ONXXO03,Instrument,GTD SR GLOBAL NOTES,16524RAE3,6.125,2022-07-15,750.00,true,Ba2,2014-02-24,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"NexTag, Inc.",,Instrument,SR SEC TERM LOAN B,65339PAF6,,2016-01-28,150.00,true,Caa2,2013-12-23,DG,Instrument,,Senior Secured Bank Credit Facility,,,,822362454,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,W3 Topco LLC,,Instrument,SR SEC REVOLVING CREDIT FACILITY,92922LAB1,,2016-10-28,40.00,true,WR,2013-03-14,WE,Instrument,,Senior Secured Bank Credit Facility,,,,822711153,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Synthos S.A.,,Other,LT Corporate Family Ratings,,,,,true,Ba2,2014-09-16,NW,Organization,,LT Corporate Family Ratings,,,,,,823715163,NRSRO,0001576849,,,,,,
Moody's Investors Service,2017-12-15,Corporate,UPC Broadband Holding B.V.,2138005HEGTBAGASUY97,Instrument,SR SEC TERM LOAN,903203BN6,,2021-06-30,1300.00,true,Ba3,2013-12-10,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Summit Materials, LLC",,Instrument,GLOBAL NOTES,86614RAG2,6.125,2023-07-15,650.00,true,Caa1,2016-02-24,UP,Instrument,,Senior Unsecured,,,,824571890,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"BFF International, Ltd.",,Instrument,GTD GLOBAL BONDS,05540KAA9,7.25,2020-01-28,750.00,true,Ba1,2016-02-25,DG,Instrument,,Backed Senior Unsecured,,,,821933838,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Shanghai International Port (Group) Co., Ltd",,Other,LT Issuer Rating,,,,,true,A1,2014-10-20,NW,Organization,,LT Issuer Rating,,,,820320427,NRSRO,820320427,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Caruso Cia. Argentina de Seguros,,Other,Insurance Financial Strength,,,,,true,A2.ar,2014-03-19,DG,Organization,,Insurance Financial Strength,,,,808002635,NRSRO,808002635,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tallgrass Operations LLC,549300IYVDNV1RONN603,Instrument,SR SEC DELAYED DRAW TERM LOAN,87469RAC5,,2017-11-13,250.00,false,Ba3,2012-10-02,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Securus Holdings, Inc.",,Other,Probability of Default,,,,,true,WR,2013-06-25,WO,Organization,,Probability of Default,,,,822568140,NRSRO,822568140,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Freescale Semiconductor, Inc.",2GZZ0W32DY0BUMJYRH14,Instrument,SR SEC REVOLVING CREDIT FACILITY,,,2019-02-01,400.00,true,WR,2015-12-07,WO,Instrument,,Senior Secured Bank Credit Facility,,,,,,823857563,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Prudential Financial, Inc.",5PRBRS5FEH7NREC8OR45,Instrument,MEDIUM TERM NOTES,74432AMG2,5.8,2031-01-15,7.05,false,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Crestwood Midstream Partners LP (OLD),,Instrument,GTD GLOBAL BONDS,226373AA6,7.75,2019-04-01,200.00,false,B3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,0001389030,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Principal Financial Services, Inc.",GM6ECX91HA2YJ1NHHN48,Other,LT Issuer Rating,,,,,true,Baa1,2013-11-18,DG,Organization,,LT Issuer Rating,,,,,,600049535,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Cyrela Brazil Realty S.A. Empreend E Part,,Instrument,BRAZILIAN DEBENTURES,,,2016-07-03,280.00,false,Aa2.br,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,822594420,NRSRO,0001026025,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Duke Energy Ohio, Inc.",L6KC0HABGHNFU1Z6QY21,Instrument,DEBENTURES,172070CQ5,5.375,2033-06-15,200.00,false,Baa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Viver Incorporadora e Construtora S.A.,,Instrument,SR SEC FLT RT NOTES,,,2016-10-31,300.00,true,C.br,2016-09-20,DG,Instrument,,Senior Secured,,,,822388615,NRSRO,822388615,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"ROSSETI, PJSC",549300BVSSKP13UVXI08,Other,Probability of Default,,,,,false,Ba2-PD,2015-02-25,DG,Organization,,Probability of Default,,,,,,822123868,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Kunlun Energy Company Limited,,Instrument,GLOBAL BONDS,50126AAA9,2.875,2020-05-13,500.00,true,A1,2015-04-27,NW,Instrument,,Senior Unsecured,,,,824473119,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Vantage Specialties, Inc.",,Instrument,GTD SR SEC TERM LOAN B,,,2018-01-05,240.00,true,WR,2014-02-07,WO,Instrument,,Backed Senior Secured Bank Credit Facility,,,,823092151,NRSRO,823092151,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Hawaiian Holdings, Inc.",,Other,LT Corporate Family Ratings,,,,,false,B3,2013-05-14,NW,Organization,,LT Corporate Family Ratings,,,,,,823351399,NRSRO,0001172222,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Dubai Electricity & Water Authority,,Instrument,MEDIUM TERM NOTES,26361LAB7,7.375,2020-10-21,1500.00,true,Baa2,2014-04-15,UP,Instrument,,Senior Unsecured,,,,822301164,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,CoActive Holdings LLC,,Instrument,GTD SR SEC REVOLVING CREDIT FACILITY,,,2014-07-24,25.00,true,WR,2014-07-24,WE,Instrument,,Senior Secured Bank Credit Facility,,,,820350725,NRSRO,820350725,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Brookfield Incorporacoes S.A.,,Instrument,BRAZILIAN DEBENTURES,,,2015-08-08,76.76,true,Ba3,2013-02-21,DG,Instrument,,Senior Unsecured,,,,,,822640725,NRSRO,0001504374,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Comcast Corporation,51M0QTTNCGUN7KFCFZ59,Instrument,SR GLOBAL NOTES,20030NBF7,2.85,2023-01-15,750.00,true,Baa1,2013-01-08,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,KAMAZ PTC,,Other,LT Corporate Family Ratings,,,,,false,Aa2.ru,2014-10-13,DG,Organization,,LT Corporate Family Ratings,,,,823512323,NRSRO,823512323,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,WFS Global Holding S.A.S.,,Instrument,SR SEC GLOBAL NOTES,,9.5,2022-07-15,325.00,true,B2,2015-10-29,,Instrument,,Senior Secured,Changed to definitive from prospective,,,824563850,NRSRO,824563850,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Greentown China Holdings Limited,,Instrument,GTD EUROBONDS,,8.0,2019-03-24,300.00,true,B1,2015-06-30,UP,Instrument,,Senior Unsecured,,,,823583332,NRSRO,823583332,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,CITGO Petroleum Corporation,YX52P86PXMLYDOTUQ225,Instrument,GTD SR SEC REVOLVING CREDIT FACILITY,,,2013-06-24,750.00,false,Ba1,2012-06-15,HS,Instrument,,Backed Senior Secured Bank Credit Facility,,,,,,822093846,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,ION Trading Technologies S.a.r.l,5493009ZVXOKZLQ6QJ12,Instrument,GTD SR SEC REVOLVING CREDIT FACILITY,,,2019-06-10,40.00,true,WR,2016-10-07,WO,Instrument,,Senior Secured Bank Credit Facility,,,,,,823957424,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Ezdan Holding Group Q.S.C,,Other,LT Corporate Family Ratings,,,,,true,Ba1,2016-04-26,NW,Organization,,LT Corporate Family Ratings,,,,823744836,NRSRO,823744836,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Calpine Corporation,43R4VPJBXTU2O15HEF41,Instrument,GTD SR SEC GLOBAL NOTES,131347BW5,7.5,2021-02-15,2000.00,true,Ba3,2014-07-08,UP,Instrument,,Senior Secured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Meritage Homes Corporation,,Instrument,GTD SR GLOBAL NOTES,59001AAY8,6.0,2025-06-01,200.00,true,Ba2,2016-04-18,UP,Instrument,,Senior Unsecured,,,,,,,,0000833079,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Southern California Edison Company,9R1Z5I36FERIBVKW4P77,Instrument,REVOLVING CREDIT FACILITY,,,2017-05-18,2750.00,false,A3,2012-07-23,NW,Instrument,,Senior Unsecured Bank Credit Facility,,,,,,823191526,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Coca-Cola Enterprises, Inc.",B0QU0GIVGFFMCOP5RJ72,Instrument,GTD EURONOTES,,2.75,2026-05-06,250.00,true,A3,2014-04-28,NW,Instrument,,Backed Senior Unsecured,,,,,,823919735,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,HP Inc.,WHKXQACZ14C5XRO8LW03,Instrument,GLOBAL NOTES,428236AS2,5.5,2018-03-01,750.00,true,WR,2015-11-08,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Norske Skogindustrier ASA,549300QCBB26IR0W8B40,Instrument,EUROBONDS,,7.0,2017-06-26,500.00,true,Caa3,2013-07-22,DG,Instrument,,Senior Unsecured,,,,,,820327418,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Toll Road Investors Partnership II, L.P.",,Instrument,REVENUE BONDS,88948ACK1,0.0,2056-02-15,84.70,true,Ba2,2013-12-12,DG,Instrument,,Underlying Senior Unsecured,,,,809342992,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"NBCUniversal Media, LLC",VTBDOQJ6KOGQ6K786R46,Instrument,SR GLOBAL NOTES,63946BAA8,2.1,2014-04-01,900.00,true,A3,2013-03-01,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Kansai Electric Power Company, Incorporated",,Instrument,JAPAN BONDS,,1.66,2014-06-20,20000.00,true,A3,2012-06-15,HS,Instrument,,Senior Secured,,,,,,807622158,NRSRO,0000054459,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Esterline Technologies Corp.,549300TS340K3LI25S90,Instrument,GLOBAL NOTES,297425AF7,6.625,2017-03-01,175.00,true,WR,2013-04-09,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Renhe Commercial Holdings Company Limited,,Instrument,GLOBAL BONDS,75972CAB5,13.0,2016-03-10,600.00,true,Caa3,2014-04-22,DG,Instrument,,Senior Unsecured,,,,,,,,0001536784,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Statoil ASA,OW6OFBNCKXC4US5C7523,Instrument,EUROBONDS,,6.125,2028-11-27,225.00,true,Aa3,2016-03-21,DG,Instrument,,Senior Unsecured,,,,,,10207262,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"CCO Holdings, LLC",,Instrument,GLOBAL NOTES,1248EPBF9,5.125,2023-05-01,1150.00,true,B1,2015-04-13,NW,Instrument,,Senior Unsecured,,,,,,,,0001271833,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"K. Hovnanian Enterprises, Inc.",,Instrument,GTD SR SEC 1ST LIEN NOTES,442488BU5,5.0,2021-11-01,141.79,true,B1,2015-11-09,DG,Instrument,,Backed Senior Secured,,,,,,,,0000833199,,,,,,
Moody's Investors Service,2017-12-15,Corporate,SEI Holding I Corporation,,Instrument,SR SEC 2ND LIEN TERM LOAN,,,2022-03-27,127.50,true,Caa3,2016-10-07,DG,Instrument,,Backed Senior Secured Bank Credit Facility,,,,823828026,NRSRO,823828026,NRSRO,,,,,,,
