Gender,NameSet,GivenName,MiddleInitial,Surname,FullName
female,Scottish,Fern,S,Young,Fern Young
male,Japanese (Anglicized),Yoshihisa,R,Ooshima,Yoshihisa Ooshima
male,England/Wales,Riley,A,Fletcher,Riley Fletcher
male,Hungarian,Szervác,E,Weress,Szervác Weress
female,Russian (Cyrillic),Эмма,К,Дубинина,Эмма Дубинина
male,Hispanic,Yanquiman,T,Gaytan,Yanquiman Gaytan
female,Persian,مهشاد,ش,رازی,مهشاد رازی
female,England/Wales,Charlie,G,Bailey,Charlie Bailey
female,Klingon,Lora,M,Ilonari,Lora Ilonari
male,Thai,คมกฤษณ์,ช,จันทรอง,คมกฤษณ์ จันทรอง
male,Japanese (Anglicized),Yuusuke,E,Tominaga,Yuusuke Tominaga
male,American,Michael,G,Biel,Michael Biel
female,England/Wales,Eloise,P,Mason,Eloise Mason
male,Hobbit,Isembold,R,Zaragamba,Isembold Zaragamba
female,Eritrean,Hana,S,Mewael,Hana Mewael
female,Slovenian,Michaela,R,Črvič,Michaela Črvič
female,French,Amber,R,Poissonnier,Amber Poissonnier
female,Hungarian,Alexandra,L,Szathmári,Alexandra Szathmári
female,Chinese,Zi,F,Kang,Zi Kang
male,Persian,مهرگان,ش,خالدی,مهرگان خالدی
female,Klingon,T'Sira,K,Formorax,T'Sira Formorax
male,Danish,Oscar,R,Ravn,Oscar Ravn
female,Slovenian,Šahza,Š,Evačić,Šahza Evačić
female,Norwegian,Elisabeth,S,Flaten,Elisabeth Flaten
male,Dutch,León,J,Havenaar,León Havenaar
male,Dutch,Jorre,H,Lijten,Jorre Lijten
male,Hungarian,Renátó,F,Szabó,Renátó Szabó
male,Dutch,Quin,A,Milder,Quin Milder
female,Polish,Weronika,R,Dudek,Weronika Dudek
male,Czech,Antonín,K,Ostrý,Antonín Ostrý
female,Vietnamese,Thiết,T,Luong,Thiết Luong
male,Finnish,Elias,K,Mäntylä,Elias Mäntylä
male,Finnish,Hannu,I,Tiainen,Hannu Tiainen
female,Thai,สุลักษณาวัลย์,จ,บุตเกณา,สุลักษณาวัลย์ บุตเกณา
female,Vietnamese,Thạnh,T,Chu,Thạnh Chu
female,Arabic,Nuwwarrah,M,Quraishi,Nuwwarrah Quraishi
male,Dutch,Elvis,J,van Seeters,Elvis van Seeters
male,Russian,Nicodemus,Z,Evdokimov,Nicodemus Evdokimov
female,Persian,پوپک,ب,ثانی,پوپک ثانی
female,Eritrean,Mulu,N,Yemane,Mulu Yemane
female,Japanese (Anglicized),Noa,I,Terada,Noa Terada
female,Chechen (Latin),Rovzan,Y,Inarkaevich,Rovzan Inarkaevich
female,Czech,Diana,F,Indrová,Diana Indrová
female,Vietnamese,Na,K,Ngô,Na Ngô
male,Hobbit,Gundabald,M,Took,Gundabald Took
female,Persian,پوری,ه,مدیری اصل,پوری مدیری اصل
male,Dutch,Darian,M,van de Bovenkamp,Darian van de Bovenkamp
female,Czech,Dagmar,G,Malinová,Dagmar Malinová
female,Polish,Nadzieja,M,Kowalczyk,Nadzieja Kowalczyk
male,Scottish,Jonathan,L,Millar,Jonathan Millar
female,Russian (Cyrillic),Милана,В,Ага́пова,Милана Ага́пова
male,Thai,คมศักดิ์,ส,รัตนจุล,คมศักดิ์ รัตนจุล
male,German,Frank,J,Engel,Frank Engel
female,Chechen (Latin),Lida,V,Chichigov,Lida Chichigov
male,Scottish,Alex,T,Christie,Alex Christie
male,Finnish,Elias,L,Hentunen,Elias Hentunen
male,Russian,Yaroslav,F,Averyanov,Yaroslav Averyanov
male,Japanese,三郎,貞,倉重,三郎 倉重
male,Hungarian,Szescõ,M,Gölöncsér,Szescõ Gölöncsér
male,Greenland,Marius,F,Kleist,Marius Kleist
male,Dutch,Benny,L,Spitters,Benny Spitters
male,Greenland,Tobias,P,Jørgensen,Tobias Jørgensen
female,Russian,Marya,S,Korovina,Marya Korovina
male,Slovenian,Mujo,M,Mrežar,Mujo Mrežar
male,Chinese (Traditional),立承,艾,陸,立承 陸
female,French,Mireille,M,Ruais,Mireille Ruais
male,Swedish,Marcus,E,Andersson,Marcus Andersson
male,Arabic,Abdul-Mu'min,M,Naser,Abdul-Mu'min Naser
female,Croatian,Kristina,I,Knežević,Kristina Knežević
male,American,Michael,M,Lee,Michael Lee
male,German,Jürgen,L,Bergmann,Jürgen Bergmann
male,Polish,Cyryl,K,Zielinski,Cyryl Zielinski
female,Hispanic,Neus,B,Escobedo,Neus Escobedo
male,Croatian,Šime,B,Živković,Šime Živković
female,Dutch,Rubina,B,Slagmolen,Rubina Slagmolen
male,Czech,Jan,R,﻿Němec,Jan ﻿Němec
female,Dutch,Sharissa,S,Schulten,Sharissa Schulten
male,Arabic,Zayd,M,Haddad,Zayd Haddad
female,Brazil,Livia,C,Martins,Livia Martins
male,Igbo,Azikiwe,L,Amechi,Azikiwe Amechi
male,Dutch,Paddy,C,van Velsen,Paddy van Velsen
male,Brazil,Kauã,A,Rocha,Kauã Rocha
female,Persian,نازآفرین,ر,موسوی,نازآفرین موسوی
female,Italian,Orestilla,N,Palerma,Orestilla Palerma
male,French,Tabor,J,de Brisay,Tabor de Brisay
female,Australian,Jorja,H,Eade,Jorja Eade
female,Hobbit,Melissa,C,Lightfoot,Melissa Lightfoot
female,Persian,مینا,آ,رازانی,مینا رازانی
male,Eritrean,Yemane,N,Sebhat,Yemane Sebhat
female,Russian,Stanislaus,M,Agafonova,Stanislaus Agafonova
female,Brazil,Anna,S,Almeida,Anna Almeida
female,Scottish,Michelle,L,Ritchie,Michelle Ritchie
female,Klingon,Adjur,K,K'mpec,Adjur K'mpec
female,Japanese,美咲,蓮,一ノ瀬,美咲 一ノ瀬
female,Dutch,Beatrix,A,Teurlings,Beatrix Teurlings
female,Persian,بهارک,د,صانعی,بهارک صانعی
male,Australian,Levi,K,Brisbane,Levi Brisbane
male,Danish,Nicklas,C,Brandt,Nicklas Brandt
female,Russian (Cyrillic),Элина,Р,Воронина,Элина Воронина
female,Eritrean,Anna,M,Petros,Anna Petros
male,Danish,Tristan,S,Holm,Tristan Holm
female,Italian,Delfina,C,Angelo,Delfina Angelo
male,England/Wales,Taylor,A,Carter,Taylor Carter
male,American,Wayne,B,McVay,Wayne McVay
male,Russian (Cyrillic),Геннадий,В,Па́влов,Геннадий Па́влов
male,Vietnamese,Mua,C,Ngô,Mua Ngô
male,Brazil,Diego,S,Almeida,Diego Almeida
female,Croatian,Zrina,D,Posavec,Zrina Posavec
male,Danish,Gustav,A,Overgaard,Gustav Overgaard
male,Chinese (Traditional),治平,佳,邱,治平 邱
male,Greenland,Jakob,B,Petersen,Jakob Petersen
female,Hobbit,Amethyst,J,Mugwort,Amethyst Mugwort
male,Hobbit,Alberic,C,Goold,Alberic Goold
female,Brazil,Sofia,C,Lima,Sofia Lima
male,Dutch,Wolf,P,Bernadina,Wolf Bernadina
male,Norwegian,Felix,L,Hetland,Felix Hetland
male,Croatian,Mihael,Z,Bačić,Mihael Bačić
male,Thai,กิตติกรณ์,ส,สีคำอินทร์,กิตติกรณ์ สีคำอินทร์
female,Russian (Cyrillic),Гузель,К,Бочаро́ва,Гузель Бочаро́ва
male,Hispanic,Matthew,P,Cisneros,Matthew Cisneros
male,Ninja,Meikitatakiku,,,Meikitatakiku 
female,England/Wales,Tia,C,Peacock,Tia Peacock
female,Danish,Mie,N,Berg,Mie Berg
male,Swedish,Harald,S,Fredriksson,Harald Fredriksson
female,Finnish,Kaarina,J,Hämäläinen,Kaarina Hämäläinen
male,Russian,Ostap,A,Woronoff,Ostap Woronoff
female,Arabic,Asra,A,Asker,Asra Asker
male,Vietnamese,Thục,T,Luong,Thục Luong
female,Croatian,Laura,R,Kovač,Laura Kovač
female,Danish,Abellona,N,Svendsen,Abellona Svendsen
female,Polish,Wioletta,W,Duda,Wioletta Duda
female,Chechen (Latin),Fatima,D,Inarkaevich,Fatima Inarkaevich
male,Chinese (Traditional),彥燈,雅,陶,彥燈 陶
male,Brazil,José,D,Pinto,José Pinto
male,Chinese (Traditional),雅憶,靜,楊,雅憶 楊
female,Hobbit,Pansy,R,Diggle,Pansy Diggle
female,Persian,نیکو,ا,رازدار,نیکو رازدار
male,Russian (Cyrillic),Иосиф,В,Глазков,Иосиф Глазков
male,Australian,Finn,Z,Horseman,Finn Horseman
male,Arabic,'Irfan,F,Fakhoury,'Irfan Fakhoury
female,Slovenian,Fiona,I,Lakovšek,Fiona Lakovšek
female,Australian,Makayla,M,Stretch,Makayla Stretch
female,Japanese (Anglicized),Tomoha,N,Sakurai,Tomoha Sakurai
female,Hispanic,Iriel,Z,Delgado,Iriel Delgado
female,Dutch,Margretha,A,Hazekamp,Margretha Hazekamp
male,Brazil,Joao,G,Santos,Joao Santos
female,Arabic,Widaad,R,Sabbag,Widaad Sabbag
male,Danish,Mark,S,Schultz,Mark Schultz
female,Croatian,Tihana,B,Kralj,Tihana Kralj
male,Hobbit,Drogo,R,Smallburrow,Drogo Smallburrow
male,Hispanic,Werner,L,Domínguez,Werner Domínguez
female,Russian,Simon,P,Zotova,Simon Zotova
male,Igbo,Otutodilichukwu,A,Ijendu,Otutodilichukwu Ijendu
female,Hobbit,Tanta,R,Longhole,Tanta Longhole
female,Croatian,Lea,D,Novosel,Lea Novosel
female,Russian,Angelina,C,Tretyakova,Angelina Tretyakova
male,Icelandic,Steindór,E,Thorsson,Steindór Thorsson
female,Klingon,Leyra,K,Kordem,Leyra Kordem
female,Dutch,Alix,R,Verhaag,Alix Verhaag
female,Arabic,Hudun,D,Ganim,Hudun Ganim
male,Vietnamese,Đài,H,Mai,Đài Mai
female,Norwegian,Anna,S,Jahren,Anna Jahren
male,Eritrean,Kifle,H,Yonas,Kifle Yonas
male,Czech,Tomáš,I,Stejskal,Tomáš Stejskal
female,Igbo,Chidalu,M,Tobeolisa,Chidalu Tobeolisa
female,England/Wales,Ruby,B,Frost,Ruby Frost
male,Brazil,Felipe,C,Almeida,Felipe Almeida
female,Croatian,Anita,G,Kralj,Anita Kralj
female,American,Norma,M,King,Norma King
male,Russian,Elisha,U,Abdulov,Elisha Abdulov
female,French,Ormazd,W,Royer,Ormazd Royer
female,Russian,Patricia,L,Yashina,Patricia Yashina
male,England/Wales,Nathan,L,Rees,Nathan Rees
male,Chechen (Latin),Soib,Z,Shishani,Soib Shishani
male,Vietnamese,Trung,T,Lưu,Trung Lưu
male,England/Wales,Christopher,S,Houghton,Christopher Houghton
female,Chechen (Latin),Ruket,A,Kadiev,Ruket Kadiev
female,Persian,مژده,پ,مدرسی,مژده مدرسی
female,Scottish,Aleisha,H,Hughes,Aleisha Hughes
male,England/Wales,Joseph,J,Douglas,Joseph Douglas
female,Chechen (Latin),Zezag,B,Eldarkhanov,Zezag Eldarkhanov
male,Arabic,Muti,M,Guirguis,Muti Guirguis
female,Russian,Olesya,B,Artyomova,Olesya Artyomova
male,Japanese,康平,螢,谷田,康平 谷田
male,Danish,Hjalte,B,Berg,Hjalte Berg
male,Slovenian,Alojz Janez,S,Jakupi,Alojz Janez Jakupi
male,Hungarian,Lukacs,J,Ságy,Lukacs Ságy
male,Chechen (Latin),Bibolat,B,Melikov,Bibolat Melikov
female,Igbo,Chiekwugo,C,Eluemuno,Chiekwugo Eluemuno
male,Chinese (Traditional),威任,慧,曹,威任 曹
female,Klingon,Aperokei,K,Krolt,Aperokei Krolt
female,American,Lani,R,Ramos,Lani Ramos
female,Thai,สุไพรจิตร,ด,ใจชื่น,สุไพรจิตร ใจชื่น
female,Arabic,Mariam,F,Kalb,Mariam Kalb
female,Croatian,Vjekoslava,S,Ilić,Vjekoslava Ilić
male,Klingon,M'rel,K,Kazu,M'rel Kazu
male,Dutch,Maximiliaan,V,Vriend,Maximiliaan Vriend
male,Klingon,Mor'tah,J,Rustazh,Mor'tah Rustazh
male,Arabic,Kareem,K,Baba,Kareem Baba
male,Japanese (Anglicized),Yuuya,K,Ozaki,Yuuya Ozaki
male,American,Thomas,D,Powers,Thomas Powers
female,Polish,Jolanta,L,Pawłowska,Jolanta Pawłowska
female,Greenland,Mette,P,Rosing,Mette Rosing
male,Italian,Antonio,C,Rossi,Antonio Rossi
female,Persian,سیمین,س,افغانی,سیمین افغانی
female,Swedish,Anastasia,F,Lindgren,Anastasia Lindgren
male,Vietnamese,Trọng,T,Bùi,Trọng Bùi
female,Eritrean,Luam,H,Sebhat,Luam Sebhat
female,Swedish,Stina,S,Jansson,Stina Jansson
male,Italian,Merigo,M,Zetticci,Merigo Zetticci
male,Czech,Josef,H,Špaček,Josef Špaček
male,Chechen (Latin),Ruman,E,Sultygov,Ruman Sultygov
female,Italian,Marilena,P,Lucchesi,Marilena Lucchesi
female,England/Wales,Lauren,J,Kaur,Lauren Kaur
male,Hungarian,Bartalan,G,Szöllôs,Bartalan Szöllôs
female,Vietnamese,Nhạn,T,Chung,Nhạn Chung
male,Persian,سامان,ن,نافی,سامان نافی
female,Klingon,Kuri,K,Nestar,Kuri Nestar
female,Slovenian,Sadija,B,Gruen,Sadija Gruen
male,French,Talon,A,Frappier,Talon Frappier
male,Hispanic,Pompei,M,Zayas,Pompei Zayas
female,Swedish,Adina,C,Lindholm,Adina Lindholm
female,Hispanic,Enrica,R,Gómez,Enrica Gómez
male,American,Billy,V,Steen,Billy Steen
male,Eritrean,Daniel,M,Selam,Daniel Selam
female,Polish,Kazia,M,Duda,Kazia Duda
female,Chinese (Traditional),焙琪,治,何,焙琪 何
male,Hispanic,Learco,J,Tejada,Learco Tejada
female,Thai,สุธารินทร์,จ,ชนะอรรถ,สุธารินทร์ ชนะอรรถ
female,Hobbit,Duenna,M,Bunce,Duenna Bunce
male,Finnish,Jonatan,S,Larnia,Jonatan Larnia
female,Polish,Ksenia,P,Kalinowska,Ksenia Kalinowska
female,Hungarian,Adél,V,Soós,Adél Soós
female,Russian,Eupraxia,N,Sorokina,Eupraxia Sorokina
female,Czech,Lenka,M,Richterová,Lenka Richterová
female,Thai,จุฑารัตน์,ท,แท่นมณี,จุฑารัตน์ แท่นมณี
male,Finnish,Hannu,M,Härkänen,Hannu Härkänen
female,Norwegian,Emilia,K,Sørensen,Emilia Sørensen
male,Vietnamese,Cư,L,Võ,Cư Võ
female,Chechen (Latin),Elmira,A,Shervashidze,Elmira Shervashidze
female,Chinese (Traditional),琬婷,仁,毛,琬婷 毛
male,Icelandic,Baldvin,M,Edgarsson,Baldvin Edgarsson
female,Italian,Rosaria,A,Udinese,Rosaria Udinese
female,England/Wales,Laura,A,Giles,Laura Giles
female,Italian,Isa,V,Cattaneo,Isa Cattaneo
male,Ninja,Meikitatakikarin,,,Meikitatakikarin 
male,Australian,Hudson,S,Shiels,Hudson Shiels
male,Vietnamese,Thể,Đ,Phạm,Thể Phạm
male,Danish,Alfred,K,Thygesen,Alfred Thygesen
male,Finnish,Henri,K,Kuismanen,Henri Kuismanen
male,Hungarian,Csanád,N,Hajnal,Csanád Hajnal
male,German,Wolfgang,A,Rothschild,Wolfgang Rothschild
female,American,Usha,W,Kiser,Usha Kiser
male,England/Wales,Isaac,M,Freeman,Isaac Freeman
male,American,Cody,T,Brown,Cody Brown
male,Thai,ชูวิทย์,ส,กาญจนะ,ชูวิทย์ กาญจนะ
female,Japanese,和美,翔,筬島,和美 筬島
female,Chinese,Yi Ze,G,T'ien,Yi Ze T'ien
male,Czech,Jaroslav,M,Plaček,Jaroslav Plaček
female,French,Durandana,S,Dupuy,Durandana Dupuy
female,Greenland,Naja,I,Davidsen,Naja Davidsen
female,Croatian,Buga,S,Bosanac,Buga Bosanac
female,German,Ute,M,Egger,Ute Egger
male,Icelandic,Smári,E,Geirmundsson,Smári Geirmundsson
female,American,Holly,M,Carson,Holly Carson
female,Russian (Cyrillic),Ника,М,Аксакова,Ника Аксакова
male,Icelandic,Stefanía,G,Guðmundarson,Stefanía Guðmundarson
female,Klingon,G'Koli,K,Horon,G'Koli Horon
male,Polish,Tytus,J,Adamczyk,Tytus Adamczyk
male,Eritrean,Rezene,H,Medhanie,Rezene Medhanie
male,Swedish,Nicklas,T,Nordström,Nicklas Nordström
female,Thai,สุโศภนิศ,ค,จิรวรรณกูล,สุโศภนิศ จิรวรรณกูล
male,Italian,Lorenzo,P,Greece,Lorenzo Greece
male,Klingon,Stex,L,Semparri,Stex Semparri
male,Dutch,Aris,D,Eskes,Aris Eskes
male,Polish,Krzyś,R,Woźniak,Krzyś Woźniak
female,England/Wales,Yasmin,T,Hodgson,Yasmin Hodgson
female,Polish,Brygida,K,Zawadzka,Brygida Zawadzka
female,Dutch,Yanaika,D,Mahmoud,Yanaika Mahmoud
male,Danish,Sebastian,M,Winther,Sebastian Winther
male,England/Wales,Sebastian,J,Pollard,Sebastian Pollard
female,Japanese (Anglicized),Mizuki,T,Kurihara,Mizuki Kurihara
female,Chechen (Latin),Khadimat,E,Sultanovich,Khadimat Sultanovich
female,Russian (Cyrillic),Кира,Р,Аксакова,Кира Аксакова
male,Danish,Anders,L,Laursen,Anders Laursen
male,Dutch,Andries,D,van Arendonk,Andries van Arendonk
male,Dutch,Johnson,N,Balkenende,Johnson Balkenende
female,Persian,نوشین,ک,خلیفه,نوشین خلیفه
male,German,Phillipp,L,Eberhardt,Phillipp Eberhardt
male,German,Florian,Y,Eichel,Florian Eichel
male,Danish,Sander,S,Jespersen,Sander Jespersen
male,Ninja,Kutemeikashite,,,Kutemeikashite 
female,Japanese,良子,延,武谷,良子 武谷
male,Vietnamese,Chua,M,Kim,Chua Kim
female,Eritrean,Eleleta,N,Abaalom,Eleleta Abaalom
female,Scottish,Myla,R,Jones,Myla Jones
female,Hobbit,Diamond,B,Hogpen,Diamond Hogpen
female,Igbo,Ijeoma,I,Obiora,Ijeoma Obiora
female,Polish,Lechosława,M,Dąbrowski ,Lechosława Dąbrowski 
female,England/Wales,Tia,C,Talbot,Tia Talbot
female,Finnish,Amanda,A,Sibelius,Amanda Sibelius
female,Persian,بانو,ف,مدرسی,بانو مدرسی
male,American,John,B,Ybarra,John Ybarra
male,Vietnamese,Chương,C,Kim,Chương Kim
male,Japanese (Anglicized),Masamichi,K,Takaki,Masamichi Takaki
female,Russian,Pauline,P,Sergeyeva,Pauline Sergeyeva
female,Hungarian,Barbara,B,Tot,Barbara Tot
male,Hispanic,Alsan,I,Gracia,Alsan Gracia
female,Vietnamese,Phòng,T,Phạm,Phòng Phạm
male,Danish,Marius,C,Poulsen,Marius Poulsen
female,Finnish,Katri,J,Niinimaa,Katri Niinimaa
female,Thai,ประจักษ์,ท,สมอหมอบ,ประจักษ์ สมอหมอบ
male,Thai,กิติพัฒน์,ด,ชาญสูงเนิน,กิติพัฒน์ ชาญสูงเนิน
female,Chechen (Latin),Shahidat,V,Desheriyev,Shahidat Desheriyev
female,Russian (Cyrillic),Александра,Ф,Иса́ева,Александра Иса́ева
female,Polish,Jagoda,J,Majewska,Jagoda Majewska
female,Persian,گیتی,م,صانعی,گیتی صانعی
female,Scottish,Renee,I,McMillan,Renee McMillan
male,Japanese (Anglicized),Sora,S,Shinden,Sora Shinden
male,French,Porter,C,Turgeon,Porter Turgeon
male,Croatian,Veselko,M,Ivanković,Veselko Ivanković
female,Eritrean,Huriyyah,E,Awate,Huriyyah Awate
male,Arabic,Abdul-Waliy,N,Mikhail,Abdul-Waliy Mikhail
female,Scottish,Phoebe,G,Munro,Phoebe Munro
female,Scottish,Sian,H,Kerr,Sian Kerr
male,Persian,تیام,ن,تاجیک,تیام تاجیک
female,German,Marina,L,Werner,Marina Werner
female,Eritrean,Wegahta,N,Iggi,Wegahta Iggi
male,Chinese,Zhen,L,Ni,Zhen Ni
female,Hungarian,Evelin,R,Bányay,Evelin Bányay
male,Hobbit,Ilberic,R,Tunnelly,Ilberic Tunnelly
female,Japanese (Anglicized),Kako,H,Mochizuki,Kako Mochizuki
male,Scottish,Cory,R,Watt,Cory Watt
male,Danish,Andreas,O,Olesen,Andreas Olesen
female,Swedish,Teresia,L,Holmberg,Teresia Holmberg
female,Japanese,静香,輝,是川,静香 是川
female,Russian (Cyrillic),Есения,П,Сухорукова,Есения Сухорукова
male,Hungarian,Ferenc,R,Böröcz,Ferenc Böröcz
female,Hobbit,Gloriana,L,Greenhand,Gloriana Greenhand
male,Italian,Ulderico,A,Loggia,Ulderico Loggia
female,Klingon,M'Sira,M,Kardem,M'Sira Kardem
female,Igbo,Amarachi,C,Obialo,Amarachi Obialo
male,Arabic,Faysal,N,Sarkis,Faysal Sarkis
female,Slovenian,Asmira,S,Hrenovec,Asmira Hrenovec
female,Hobbit,Bell,F,Button,Bell Button
male,Finnish,Vesa,I,Mutka,Vesa Mutka
male,Eritrean,Yohannes,E,Yonatan,Yohannes Yonatan
male,Australian,Justin,A,Matthias,Justin Matthias
female,Russian (Cyrillic),Капитолина,Л,Невзорова,Капитолина Невзорова
female,Klingon,J'Lestor,K,Mnetic,J'Lestor Mnetic
male,Polish,Alojzy,L,Tomaszewski,Alojzy Tomaszewski
female,Norwegian,Ine,B,Gulliksen,Ine Gulliksen
male,Croatian,Denis,Đ,Šarić,Denis Šarić
male,England/Wales,Taylor,P,Peacock,Taylor Peacock
male,Scottish,Junior,A,Mackay,Junior Mackay
male,England/Wales,Aidan,J,Hurst,Aidan Hurst
male,Danish,Julius,C,Clausen,Julius Clausen
male,Persian,هوشیار,آ,غلامی,هوشیار غلامی
female,Chechen (Latin),Khazan,A,Khadzhiyev,Khazan Khadzhiyev
female,Japanese (Anglicized),Yuuka,T,Terada,Yuuka Terada
male,Japanese (Anglicized),Seiryuu,K,Shirakawa,Seiryuu Shirakawa
male,French,Burrell,F,Gagné,Burrell Gagné
male,Vietnamese,Sĩ,N,Dương,Sĩ Dương
male,England/Wales,Alfie,K,Pearce,Alfie Pearce
male,Klingon,Kishin,C,Regoric,Kishin Regoric
female,Icelandic,Steingerður,Ú,Aðalbjörnsdóttir,Steingerður Aðalbjörnsdóttir
male,Hispanic,Gadiel,E,Lara,Gadiel Lara
male,Scottish,Jensen,H,Thompson,Jensen Thompson
female,Vietnamese,Tâm,C,Chu,Tâm Chu
male,Igbo,Kelechi,O,Chiemenam,Kelechi Chiemenam
male,Eritrean,Goytiom,F,Abdullah,Goytiom Abdullah
male,Klingon,Maal,V,Rejac,Maal Rejac
female,Brazil,Amanda,F,Dias,Amanda Dias
male,Hobbit,Hob,D,Took-Took,Hob Took-Took
male,Danish,David,T,Lind,David Lind
male,Thai,จีรศักดิ์,ป,แก้วศรีจันทร์,จีรศักดิ์ แก้วศรีจันทร์
female,Japanese,静香,大,前川,静香 前川
male,Swedish,Emir,A,Holmgren,Emir Holmgren
male,Japanese,拓海,結,相模,拓海 相模
male,Japanese,茂,千,館,茂 館
male,Finnish,Hessu,K,Laurila,Hessu Laurila
female,Icelandic,Gréta,M,Sverrisdóttir,Gréta Sverrisdóttir
female,Eritrean,Roma,T,Omar,Roma Omar
female,England/Wales,Brooke,B,Kennedy,Brooke Kennedy
female,Icelandic,Móeiður,K,Sigurðardóttir,Móeiður Sigurðardóttir
female,Finnish,Arja,J,Ranta,Arja Ranta
male,Japanese,陸,陽,箕田,陸 箕田
male,American,Dwayne,A,Keller,Dwayne Keller
male,Scottish,Arlo,R,Findlay,Arlo Findlay
male,Igbo,Ugoji,N,Amaechi,Ugoji Amaechi
female,Finnish,Anne,A,Utrio,Anne Utrio
female,Czech,Klára,J,Černotová,Klára Černotová
male,Hispanic,Ardón,L,Romo,Ardón Romo
female,Japanese,皐,健,前浜,皐 前浜
female,Polish,Wacława,W,Adamczyk,Wacława Adamczyk
male,Italian,Gioacchino,D,Fiorentini,Gioacchino Fiorentini
female,Hungarian,Roza,K,Takács,Roza Takács
male,Igbo,Chidiebele,C,Ajuluchukwu,Chidiebele Ajuluchukwu
female,Swedish,Nikita,R,Lundström,Nikita Lundström
female,Polish,Gertruda,Ł,Kozłowska,Gertruda Kozłowska
female,Vietnamese,Trinh,T,Đinh,Trinh Đinh
male,Danish,Lasse,L,Henriksen,Lasse Henriksen
female,Swedish,Greta,E,Blom,Greta Blom
male,German,Florian,S,Kaestner,Florian Kaestner
male,Chinese (Traditional),振翔,晉,孟,振翔 孟
female,Polish,Oliwia,A,Adamczyk,Oliwia Adamczyk
male,Ninja,Kashichiridoshi,,,Kashichiridoshi 
male,Norwegian,Christian,M,Heggem,Christian Heggem
female,Dutch,Lucky,A,Hofmans,Lucky Hofmans
female,Chechen (Latin),Marzhan,A,Kadiev,Marzhan Kadiev
male,American,James,D,Thomason,James Thomason
female,Norwegian,Ingrid,N,Hval,Ingrid Hval
female,Greenland,Ane,N,Geisler,Ane Geisler
male,Russian,Thaddeus,S,Seleznev,Thaddeus Seleznev
male,Persian,داریا,س,خاتمی,داریا خاتمی
male,Polish,Longin,H,Sawicki,Longin Sawicki
female,Greenland,Jensine,A,Filemonsen,Jensine Filemonsen
female,American,Mae,C,Gardner,Mae Gardner
male,Hispanic,Ecio,E,Luján,Ecio Luján
male,Italian,Michele,G,Bergamaschi,Michele Bergamaschi
male,Norwegian,Iver,A,Vinje,Iver Vinje
male,Chinese (Traditional),芊曄,詩,彭,芊曄 彭
female,Croatian,Ivona,B,Perković,Ivona Perković
female,Norwegian,Mina,L,Skaug,Mina Skaug
male,Igbo,Chike,C,Chidiegwu,Chike Chidiegwu
male,Japanese,正博,瞳,稲森,正博 稲森
male,Ninja,Mirikashitakuari,,,Mirikashitakuari 
female,Norwegian,Nina,V,Eliassen,Nina Eliassen
female,German,Nadine,M,Krueger,Nadine Krueger
female,Japanese,雪子,優,谷川,雪子 谷川
female,Japanese,智子,翔,松竹,智子 松竹
female,Chinese (Traditional),儒玉,伯,林,儒玉 林
female,Russian (Cyrillic),Камилла,П,Артемьева,Камилла Артемьева
male,Czech,Ondřej,Z,Pavelka,Ondřej Pavelka
female,Eritrean,Shishay,F,Demsas,Shishay Demsas
female,American,Margaret,P,King,Margaret King
male,England/Wales,Cameron,I,Mahmood,Cameron Mahmood
male,Chinese,On,Q,Liang,On Liang
female,Swedish,Denise,H,Lundqvist,Denise Lundqvist
female,Swedish,Elissa,M,Sundberg,Elissa Sundberg
female,Polish,Bożena,D,Król,Bożena Król
male,Greenland,Malik,N,Zeeb,Malik Zeeb
male,Norwegian,Odin,M,Osman,Odin Osman
male,Thai,จิรัฐติกร,ส,ปาแน้,จิรัฐติกร ปาแน้
female,Eritrean,Simret,F,Elias,Simret Elias
male,Japanese (Anglicized),Fusao,U,Takisawa,Fusao Takisawa
female,Ninja,Zukutotoka,,,Zukutotoka 
male,Japanese (Anglicized),Yawara,R,Ono,Yawara Ono
female,Icelandic,Sólveig,H,Þráinsdóttir,Sólveig Þráinsdóttir
female,Icelandic,Magnína,A,Albertsdóttir,Magnína Albertsdóttir
male,Czech,Josef,H,Malý,Josef Malý
male,Greenland,Kim,J,Josefsen,Kim Josefsen
female,Greenland,Anna,M,Petersen,Anna Petersen
female,Hispanic,Isabelle,C,Tejeda,Isabelle Tejeda
male,Klingon,Rodek,M,Hurgoh,Rodek Hurgoh
female,Dutch,Sadé,J,Musch,Sadé Musch
female,American,Sarah,E,Carson,Sarah Carson
female,American,Sharon,A,Grant,Sharon Grant
male,Finnish,Harri,P,Takko,Harri Takko
male,Russian (Cyrillic),Максимилиан,В,Ефремов,Максимилиан Ефремов
male,Chinese,Shing,Y,Mao,Shing Mao
male,German,René,C,Trommler,René Trommler
female,Italian,Manuela,B,De Luca,Manuela De Luca
female,Norwegian,Amalie,L,Berg,Amalie Berg
female,Japanese,千代子,匠,谷古宇,千代子 谷古宇
female,German,Marie,K,Hoffmann,Marie Hoffmann
female,Chinese,Qiao,C,Yuan,Qiao Yuan
male,Vietnamese,Chư,Đ,Vương,Chư Vương
male,Icelandic,Sigurgeir,K,Fylkisson,Sigurgeir Fylkisson
