Gender,NameSet,GivenName,MiddleInitial,Surname,FullName
male,Vietnamese,Kỷ,V,Kim,Kỷ Kim
male,Dutch,Roshan,V,Cecilia,Roshan Cecilia
female,Eritrean,Askalu,K,Idris,Askalu Idris
male,Hispanic,Joaquin,A,Hernández,Joaquin Hernández
female,Arabic,Raha,N,Kattan,Raha Kattan
male,Eritrean,Massawa,F,Osman,Massawa Osman
female,Russian,Hope,Y,Tretyakova,Hope Tretyakova
female,Italian,Natascia,V,Mazzi,Natascia Mazzi
male,Brazil,Diogo,C,Castro,Diogo Castro
female,Polish,Izolda,B,Jabłońska,Izolda Jabłońska
female,Greenland,Anna,A,Møller,Anna Møller
male,Chechen (Latin),Zaur,K,Barsukov,Zaur Barsukov
female,Polish,Malwina,F,Gorska,Malwina Gorska
male,Ninja,Rikatome,,,Rikatome 
male,Scottish,Jude,C,Hill,Jude Hill
male,Czech,Stanislav,B,Furch,Stanislav Furch
female,French,Gabrielle,D,Lambert,Gabrielle Lambert
female,Swedish,Jenna,F,Jonsson,Jenna Jonsson
male,Igbo,Udegbulam,N,Udobata,Udegbulam Udobata
female,Italian,Lelia,B,DeRose,Lelia DeRose
male,Danish,Christian,C,Poulsen,Christian Poulsen
male,Eritrean,Mebrahtu,S,Haile,Mebrahtu Haile
female,German,Kathrin,M,Pfaff,Kathrin Pfaff
male,Danish,Silas,E,Toft,Silas Toft
male,Icelandic,Teitur,Ó,Sigurhansson,Teitur Sigurhansson
female,Igbo,Sopuluchi,A,Ifesinachi,Sopuluchi Ifesinachi
female,Slovenian,Nađa,B,Špelić,Nađa Špelić
male,Polish,Mirosław,I,Król,Mirosław Król
female,Czech,Jana,R,Bumbálková,Jana Bumbálková
male,Slovenian,Anton Jože,D,Ravter,Anton Jože Ravter
female,Italian,Veneranda,F,Conti,Veneranda Conti
female,Japanese (Anglicized),Nobue,H,Yamamoto,Nobue Yamamoto
female,Hobbit,Nina,P,Oldbuck,Nina Oldbuck
male,Chinese (Traditional),怡安,柏,康,怡安 康
male,Eritrean,Ali,S,Nebay,Ali Nebay
female,Croatian,Vlasta,K,Mihaljević,Vlasta Mihaljević
female,Brazil,Gabriela,R,Pereira,Gabriela Pereira
female,Thai,สุโศรยา,ข,จุลเชาว์,สุโศรยา จุลเชาว์
male,Brazil,Rafael,R,Pereira,Rafael Pereira
male,German,Niklas,S,Richter,Niklas Richter
male,Hungarian,Szemere,M,Tamás,Szemere Tamás
female,Russian,Simon,P,Sidorova,Simon Sidorova
female,Greenland,Eva,J,Frederiksen,Eva Frederiksen
male,Hispanic,Melibeo,Z,Gaytan,Melibeo Gaytan
female,Hungarian,Bora,I,Zsinka,Bora Zsinka
female,Japanese (Anglicized),Ayae,S,Watanabe,Ayae Watanabe
male,Chinese (Traditional),家正,紹,麥,家正 麥
male,Hispanic,Argenis,F,Rivas,Argenis Rivas
male,Persian,بردیا,م,حکمت,بردیا حکمت
female,French,Rosamonde,G,Gregoire,Rosamonde Gregoire
male,Arabic,Jibran,,Asker,Jibran Asker
male,Thai,ทนุสิทธิ์,ส,เกลื่อนเมฆ,ทนุสิทธิ์ เกลื่อนเมฆ
male,Croatian,Neven,L,Miletić,Neven Miletić
male,Klingon,Mor'tah,M,Hurgas,Mor'tah Hurgas
male,England/Wales,Luke,C,Dunn,Luke Dunn
male,Chechen (Latin),Elbek,Z,Godina,Elbek Godina
female,Brazil,Eduarda,S,Souza,Eduarda Souza
female,Japanese,七海,颯,大井,七海 大井
male,Persian,کسرا,ف,رازی,کسرا رازی
male,Russian,Vladlen,Z,Krylov,Vladlen Krylov
male,Russian,Blasius,M,Abramowitz,Blasius Abramowitz
female,Russian (Cyrillic),Лидия,И,Я́шина,Лидия Я́шина
female,Thai,ฉลวย,จ,สังขะกูล,ฉลวย สังขะกูล
male,Czech,David,J,Hlava,David Hlava
female,Eritrean,Temshe,R,Mewael,Temshe Mewael
male,Greenland,Kim,K,Møller,Kim Møller
female,Russian (Cyrillic),Изабелла,И,Соколова,Изабелла Соколова
female,Polish,Serafina,T,Jasińska,Serafina Jasińska
female,American,Aisha,C,Rodriguez,Aisha Rodriguez
female,Russian (Cyrillic),Изольда,В,Муравьёва,Изольда Муравьёва
male,French,Aymon,C,Lépicier,Aymon Lépicier
male,Chechen (Latin),Bekbulat,N,Shervashidze,Bekbulat Shervashidze
female,Polish,Honorata,S,Wiśniewska,Honorata Wiśniewska
female,Russian (Cyrillic),Акулина,Н,Токарева,Акулина Токарева
female,French,Adèle,M,Hébert,Adèle Hébert
male,Russian,Porphyry,Z,Vavilov,Porphyry Vavilov
male,Hispanic,Ayrton,A,Vega,Ayrton Vega
male,Brazil,Arthur,A,Souza,Arthur Souza
female,French,Daisi,V,Dennis,Daisi Dennis
female,Chinese,Li Rong,P,Tang,Li Rong Tang
female,American,Justine,M,Elsea,Justine Elsea
male,Slovenian,Muamet,S,Kolatahi,Muamet Kolatahi
male,Hungarian,Zétény,S,Ferencz,Zétény Ferencz
male,Finnish,Peter,A,Jokihaara,Peter Jokihaara
female,England/Wales,Sophia,M,Black,Sophia Black
male,Eritrean,Nuguse,S,Zula,Nuguse Zula
male,Arabic,Shihab al Din,T,Sayegh,Shihab al Din Sayegh
female,Persian,فرشته,ن,حکمت,فرشته حکمت
male,Eritrean,Tewolde,A,Sebhat,Tewolde Sebhat
male,Chinese (Traditional),溱儀,儒,孔,溱儀 孔
male,Polish,Antoni,G,Olszewski,Antoni Olszewski
male,Russian,Rashid,R,Voronkov,Rashid Voronkov
female,Persian,آرمیتا,ش,سمیع نژاد,آرمیتا سمیع نژاد
male,American,Robert,A,Rowe,Robert Rowe
male,Chinese (Traditional),瑋文,依,夏,瑋文 夏
male,Croatian,Silvio,T,Vučković,Silvio Vučković
male,Russian (Cyrillic),Святослав,Г,Бородин,Святослав Бородин
male,Russian,Nahum,M,Tikhonov,Nahum Tikhonov
male,Finnish,Toini,R,Mustonen,Toini Mustonen
male,Hispanic,Edco,L,Pacheco,Edco Pacheco
female,Japanese (Anglicized),Sai,C,Shinoda,Sai Shinoda
female,American,Lisa,C,Bean,Lisa Bean
male,Thai,จิมมี้,ป,จำปาวัตตะ,จิมมี้ จำปาวัตตะ
male,Persian,کامیار,م,مدیری اصل,کامیار مدیری اصل
female,England/Wales,Ella,J,Hudson,Ella Hudson
female,Italian,Caterina,B,Lombardo,Caterina Lombardo
male,Swedish,Matteus,Z,Jönsson,Matteus Jönsson
male,Czech,Jan,O,Dostál,Jan Dostál
male,Finnish,Raino,A,Kauppila,Raino Kauppila
male,England/Wales,Ellis,V,Schofield,Ellis Schofield
male,Italian,Giraldo,D,Fanucci,Giraldo Fanucci
female,Dutch,Melek,M,van Polanen,Melek van Polanen
male,American,Gary,B,Shope,Gary Shope
male,Icelandic,Bjarni,Þ,Hafsteinsson,Bjarni Hafsteinsson
male,Eritrean,Fesahaye,A,Dawit,Fesahaye Dawit
male,Japanese,大地,静,野並,大地 野並
male,Thai,จิตระวัช,ส,จันยุพา,จิตระวัช จันยุพา
male,Chinese,Shaiming,F,Chen,Shaiming Chen
male,Hungarian,Tétény,T,Böröcz,Tétény Böröcz
male,German,Florian,J,Frueh,Florian Frueh
female,American,Opal,R,James,Opal James
female,Japanese,智子,正,宮森,智子 宮森
male,Norwegian,Sebastian,C,Gundersen,Sebastian Gundersen
male,Hobbit,Bob,P,Took-Took,Bob Took-Took
female,Brazil,Ana,P,Oliveira,Ana Oliveira
female,Slovenian,Polda,V,Čeperli,Polda Čeperli
male,Brazil,Alex,G,Araujo,Alex Araujo
female,French,Annot,S,Frappier,Annot Frappier
male,Japanese,正男,緑,三明,正男 三明
male,Japanese,翼,由,月山,翼 月山
male,American,James,M,Murray,James Murray
female,Chinese,Mingmei,O,Tsao,Mingmei Tsao
female,Russian,Gulnaz,L,Alexeeva,Gulnaz Alexeeva
male,Swedish,David,G,Öberg,David Öberg
female,Dutch,Emelia,M,Bolt,Emelia Bolt
male,Thai,อัศพงศ์,ส,หอมกลิ่น,อัศพงศ์ หอมกลิ่น
male,Russian (Cyrillic),Кузьма,О,Сидоров,Кузьма Сидоров
female,Arabic,Bilqis,W,Salib,Bilqis Salib
female,German,Angelika,J,Herz,Angelika Herz
female,Slovenian,Deborah,Š,Imerović,Deborah Imerović
female,Igbo,Nkechiyerem,O,Chinomso,Nkechiyerem Chinomso
male,Norwegian,Håkon,M,Madsen,Håkon Madsen
male,American,Winston,B,Adamski,Winston Adamski
male,American,Joshua,E,Acker,Joshua Acker
female,Italian,Sabrina,G,Lucchese,Sabrina Lucchese
female,Polish,Ania,A,Pawłowska,Ania Pawłowska
male,Chinese,Ning,S,Huang,Ning Huang
female,Ninja,Rukishijikitokika,,,Rukishijikitokika 
female,Eritrean,Temshe,M,Nasih,Temshe Nasih
male,Polish,Gabrysz,B,Kwiatkowski,Gabrysz Kwiatkowski
male,Danish,Kasper,M,Simonsen,Kasper Simonsen
male,England/Wales,Ben,I,Miles,Ben Miles
female,Hobbit,Tanta,R,Longhole,Tanta Longhole
female,Croatian,Lana,L,Vidović,Lana Vidović
female,Hungarian,Zsofia,S,Szöllössy,Zsofia Szöllössy
male,Australian,Lucas,V,Tench,Lucas Tench
female,Russian (Cyrillic),Милена,Э,Миронова,Милена Миронова
female,German,Katrin,S,Gloeckner,Katrin Gloeckner
female,Danish,Selma,W,Bak,Selma Bak
male,German,Alexander,C,Kalb,Alexander Kalb
female,Japanese (Anglicized),Ayumi,T,Tanaka,Ayumi Tanaka
male,Italian,Abelardo,N,Castiglione,Abelardo Castiglione
male,Arabic,Abdul-Nur,K,Attia,Abdul-Nur Attia
male,Danish,Felix,R,Mogensen,Felix Mogensen
female,Italian,Adolfa,G,Lettiere,Adolfa Lettiere
female,Chinese (Traditional),﻿德依,逸,黎,﻿德依 黎
male,Russian (Cyrillic),Эдгар,Е,Воронов,Эдгар Воронов
male,Greenland,John,S,Kristensen,John Kristensen
female,Klingon,L'Vixis,K,Rashtesh,L'Vixis Rashtesh
male,Chinese (Traditional),思芛,詩,馬,思芛 馬
male,Russian (Cyrillic),Ипполит,Е,Юдин,Ипполит Юдин
female,Dutch,Jacyntha,A,Makkinga,Jacyntha Makkinga
female,Vietnamese,Trinh,T,Nguyễn,Trinh Nguyễn
female,Arabic,Nahla,R,Khoury,Nahla Khoury
female,Hobbit,Adaldrida,F,Headstrong,Adaldrida Headstrong
female,Persian,ترلان,ا,پزشکیان,ترلان پزشکیان
female,German,Sabrina,M,Schmidt,Sabrina Schmidt
female,French,Merci,M,Bouvier,Merci Bouvier
female,Italian,Rachele ,M,Endrizzi,Rachele  Endrizzi
female,Brazil,Carolina,G,Lima,Carolina Lima
male,Finnish,Toivo,H,Uosukainen,Toivo Uosukainen
female,Slovenian,Giustina,M,Pobirk,Giustina Pobirk
female,Russian,Efimiya,B,Kharitonova,Efimiya Kharitonova
male,Thai,ขาล,ส,สีดานุย,ขาล สีดานุย
female,Slovenian,Roza,J,Goter,Roza Goter
male,Persian,دادبه,ف,ثانی,دادبه ثانی
female,Scottish,Fallon,J,Murray,Fallon Murray
male,American,Joseph,C,Butler,Joseph Butler
female,Chinese,Shuang,M,Wan,Shuang Wan
female,Eritrean,Hagosa,S,Rezene,Hagosa Rezene
male,Greenland,Isak,N,Filemonsen,Isak Filemonsen
male,Norwegian,Jesper,Y,Sandanger,Jesper Sandanger
female,Italian,Gaudenzia,N,DeRose,Gaudenzia DeRose
female,Hispanic,Mafalda,G,Escobedo,Mafalda Escobedo
male,American,Jesus,D,Dean,Jesus Dean
female,Russian (Cyrillic),Наталья,Э,Рожкова,Наталья Рожкова
male,Hungarian,Istvan,K,Péter,Istvan Péter
female,Japanese,慶子,翔,寺前,慶子 寺前
female,Klingon,Kola,K,Kardem,Kola Kardem
male,Hispanic,Servio,R,Molina,Servio Molina
female,England/Wales,Abby,A,Barlow,Abby Barlow
female,Australian,Molly,N,Farr,Molly Farr
male,Klingon,Klag,B,Rrilac,Klag Rrilac
female,Dutch,Celine,M,Schutter,Celine Schutter
female,Australian,Molly,H,Seabrook,Molly Seabrook
male,Croatian,Saša,M,Vučković,Saša Vučković
male,Igbo,Iheanacho,C,Chidimma,Iheanacho Chidimma
female,Eritrean,Rita,E,Dawit,Rita Dawit
male,Chechen (Latin),Abdulbek,A,Kadyrov,Abdulbek Kadyrov
male,Thai,จิรพงษ์,ณ,ชัยพิมูล,จิรพงษ์ ชัยพิมูล
female,Japanese (Anglicized),Yurina,Y,Oka,Yurina Oka
male,Swedish,Justin,G,Lindholm,Justin Lindholm
female,Vietnamese,Xuân,K,La,Xuân La
male,Chechen (Latin),Khasmohmad,E,Godina,Khasmohmad Godina
male,Polish,Eugeniusz,Z,Wieczorek,Eugeniusz Wieczorek
female,Swedish,Lovis,M,Axelsson,Lovis Axelsson
female,Russian,Carolina,P,Yermakova,Carolina Yermakova
female,Russian,Zinaida,T,Avdeeva,Zinaida Avdeeva
male,Hobbit,Gundahar,A,Brandagamba,Gundahar Brandagamba
female,Finnish,Helmi,K,Järnefelt,Helmi Järnefelt
female,Russian (Cyrillic),Гульназ,Б,Белякова,Гульназ Белякова
male,Russian,Philemon,M,Pirogov,Philemon Pirogov
male,Ninja,Jikashifu,,,Jikashifu 
female,Brazil,Carla,C,Costa,Carla Costa
female,Ninja,Tekuzumoshikari,,,Tekuzumoshikari 
female,German,Christina,L,Papst,Christina Papst
female,Finnish,Olga,R,Pallasmaa,Olga Pallasmaa
male,Japanese,翔,凛,新林,翔 新林
male,Ninja,Shikimirikashite,,,Shikimirikashite 
female,Eritrean,Meaza,A,Aatifa,Meaza Aatifa
male,Igbo,Nweke,N,Kodilinyechukwu,Nweke Kodilinyechukwu
female,Chinese (Traditional),儒玉,胤,邵,儒玉 邵
male,German,Jens,C,Frey,Jens Frey
female,Danish,Julie,T,Bach,Julie Bach
male,Swedish,Kalle,T,Isaksson,Kalle Isaksson
male,Japanese (Anglicized),Hyougo,S,Mizutani,Hyougo Mizutani
male,Danish,Torben,E,Johnsen,Torben Johnsen
male,Chinese (Traditional),佩瑩,淑,蔣,佩瑩 蔣
male,Chinese,Yul,H,Tang,Yul Tang
male,Ninja,Mekurukito,,,Mekurukito 
female,Finnish,Aliisa,Å,Laitinen,Aliisa Laitinen
female,Hispanic,Adaluz,A,Montero,Adaluz Montero
male,Ninja,Zukushishifu,,,Zukushishifu 
male,Japanese (Anglicized),Masamitsu,M,Nagata,Masamitsu Nagata
male,Greenland,Mathias,C,Isaksen,Mathias Isaksen
male,Hobbit,Gruffo,C,Grubb,Gruffo Grubb
female,Norwegian,Juni,H,Strand,Juni Strand
male,Finnish,Teemu,K,Vasala,Teemu Vasala
female,French,Josette,L,Beaudry,Josette Beaudry
male,Arabic,Abdul-Qadir,T,Hajjar,Abdul-Qadir Hajjar
female,Klingon,Azetbur,H,Gomorrac,Azetbur Gomorrac
male,Russian,Nahum,N,Ankudinov,Nahum Ankudinov
male,Hobbit,Peregrin,L,Underhill,Peregrin Underhill
female,Polish,Henryka,U,Król,Henryka Król
male,Chechen (Latin),Khamzat,Z,Barsukov,Khamzat Barsukov
male,Icelandic,Haddur,E,Alfreðsson,Haddur Alfreðsson
female,Persian,آرینا,آ,آسایش,آرینا آسایش
male,Russian (Cyrillic),Ильдар,И,Артёмов,Ильдар Артёмов
male,Icelandic,Eðvald,B,Indriðason,Eðvald Indriðason
male,Italian,Urbano,A,Boni,Urbano Boni
male,Czech,Luboš,M,Marek,Luboš Marek
male,Arabic,Imran,F,Masih,Imran Masih
male,German,Mathias,K,Schultz,Mathias Schultz
female,Klingon,Vana,J,Kozak,Vana Kozak
female,Polish,Radomiła,W,Król,Radomiła Król
male,American,Mathew,M,Millikin,Mathew Millikin
female,Brazil,Clara,F,Martins,Clara Martins
male,Brazil,Leonardo,C,Castro,Leonardo Castro
female,Chechen (Latin),Yisa,D,Panova,Yisa Panova
female,Persian,شیده,ه,مرادعلی,شیده مرادعلی
male,American,David,K,Jaffe,David Jaffe
male,German,Steffen,C,Ritter,Steffen Ritter
male,Russian,Albert,N,Averyanov,Albert Averyanov
male,Ninja,Mekutotokuchiri,,,Mekutotokuchiri 
female,Eritrean,Mebrat,A,Fikru,Mebrat Fikru
male,Russian (Cyrillic),Максимилиан,В,Ефремов,Максимилиан Ефремов
male,Persian,هوشنگ,ب,فاطمی,هوشنگ فاطمی
female,Hobbit,Belba,G,Took,Belba Took
female,Hispanic,Amina,E,Feliciano,Amina Feliciano
male,Finnish,Luukas,S,Mieto,Luukas Mieto
male,Brazil,Luís,C,Barros,Luís Barros
female,Hungarian,Nóra,A,Gyôri,Nóra Gyôri
female,Czech,Otilie,V,Adamusová,Otilie Adamusová
male,Hobbit,Bilbo,G,Brandybuck,Bilbo Brandybuck
female,Russian,Susanna,S,Dolgorukova,Susanna Dolgorukova
male,Brazil,Matheus,M,Lima,Matheus Lima
male,Slovenian,Vinci,J,Jambriško,Vinci Jambriško
female,Igbo,Zikoranaudodimma,C,Chikwendu,Zikoranaudodimma Chikwendu
female,Hungarian,Karole,A,Sós,Karole Sós
male,Australian,Sam,C,Winifred,Sam Winifred
male,Brazil,Pedro,A,Barbosa,Pedro Barbosa
female,Italian,Ofelia,B,Palermo,Ofelia Palermo
female,Japanese (Anglicized),Rino,I,Tsutsumi,Rino Tsutsumi
male,Brazil,Fábio,S,Carvalho,Fábio Carvalho
male,Chechen (Latin),Nazhmuddin,R,Barsukov,Nazhmuddin Barsukov
male,German,Christian,M,Wirtz,Christian Wirtz
female,Australian,Lucinda,D,Gall,Lucinda Gall
female,Ninja,Zukarinkiku,,,Zukarinkiku 
male,Italian,Abbondanzio,A,Mazzi,Abbondanzio Mazzi
female,Arabic,Shadhiyah,T,Baz,Shadhiyah Baz
male,French,Delmar,P,Parrot,Delmar Parrot
male,Vietnamese,Túc,B,Phan,Túc Phan
male,Finnish,Jan-Erik,H,Mäkinen,Jan-Erik Mäkinen
male,Russian,Yefim,T,Andreyev,Yefim Andreyev
female,Russian,Ustinov,T,Belyakova,Ustinov Belyakova
male,German,Christian,L,Mayer,Christian Mayer
male,Australian,Dean,E,Bock,Dean Bock
female,Thai,สุมุกดา,จ,สงวนตระกูล,สุมุกดา สงวนตระกูล
male,Italian,Ferdinando,L,Conti,Ferdinando Conti
female,Chinese (Traditional),郁雯,仕,康,郁雯 康
female,Arabic,Dimah,H,Sarkis,Dimah Sarkis
male,Hobbit,Timba,P,Burrowes,Timba Burrowes
female,Hungarian,Kriszta,L,Sinko,Kriszta Sinko
female,Chechen (Latin),Eset,K,Karataev,Eset Karataev
male,Klingon,K'trelan,A,Torin,K'trelan Torin
male,Hispanic,Pompei,M,Zayas,Pompei Zayas
female,Chinese,Xue,H,Cheng,Xue Cheng
male,Klingon,Kraag,A,Ardaka,Kraag Ardaka
male,Russian (Cyrillic),Ираклий,Л,Буту́сов,Ираклий Буту́сов
female,Brazil,Giovanna,C,Castro,Giovanna Castro
female,Persian,یاسمن,ف,غلامی,یاسمن غلامی
male,Greenland,Otto,K,Lynge,Otto Lynge
male,Chechen (Latin),Turpal,S,Shishani,Turpal Shishani
male,Greenland,Jakob,A,Pedersen,Jakob Pedersen
male,Finnish,Heikki,J,Räty,Heikki Räty
male,Klingon,Vis'Vok,K,Riskal,Vis'Vok Riskal
male,Icelandic,Þórðr,E,Kristleifsson,Þórðr Kristleifsson
male,Slovenian,Dubravko,Z,Mlaker,Dubravko Mlaker
female,Icelandic,Bryndís,A,Sigfúsdóttir,Bryndís Sigfúsdóttir
male,Eritrean,Sayid,S,Abrha,Sayid Abrha
female,Italian,Lucia,R,Boni,Lucia Boni
female,Dutch,Rosita,I,Haisma,Rosita Haisma
female,Swedish,Anita,M,Holmberg,Anita Holmberg
male,Klingon,Memeth,E,Kone,Memeth Kone
female,Italian,Petronilla,M,Trentino,Petronilla Trentino
male,Chechen (Latin),Mayrbek,T,Bazhaev,Mayrbek Bazhaev
male,England/Wales,Mohammad,B,Holmes,Mohammad Holmes
male,Russian,Rafik,S,Biryukov,Rafik Biryukov
female,American,Gina,A,Shannon,Gina Shannon
male,Russian (Cyrillic),Зиновий,А,Сорокин,Зиновий Сорокин
male,England/Wales,Tyler,I,Chadwick,Tyler Chadwick
male,Russian (Cyrillic),Антон,И,Аксаков,Антон Аксаков
female,Greenland,Julie,H,Mathiassen,Julie Mathiassen
male,England/Wales,Nicholas,K,Wallace,Nicholas Wallace
female,Norwegian,Milla,I,Kopperud,Milla Kopperud
female,Hungarian,Marianna,Z,Erdélyi,Marianna Erdélyi
male,Russian (Cyrillic),Эльдар,Д,Назаров,Эльдар Назаров
male,Russian,Kuzma,T,Bulgakov,Kuzma Bulgakov
male,Eritrean,Tesmi,H,Robel,Tesmi Robel
male,Klingon,Klag,A,Linzor,Klag Linzor
female,German,Maria,M,Moeller,Maria Moeller
male,Slovenian,Janoš,V,Flandija,Janoš Flandija
male,Vietnamese,Một,P,Đỗ,Một Đỗ
male,Chinese,Shaiming,Y,Tuan,Shaiming Tuan
female,Chechen (Latin),Deti,U,Eldarkhanov,Deti Eldarkhanov
male,Chechen (Latin),Boysaghar,T,Bataev,Boysaghar Bataev
female,Igbo,Chidera,N,Nebeolisa,Chidera Nebeolisa
male,Slovenian,Sadmir,R,Herženjak,Sadmir Herženjak
female,Eritrean,Semira,N,Massawa,Semira Massawa
female,Italian,Speranza,P,Lucciano,Speranza Lucciano
male,Greenland,Svend,K,Petrussen,Svend Petrussen
female,Persian,گلبانو,د,کلایی نسب,گلبانو کلایی نسب
male,Hispanic,Viviano,A,Ledesma,Viviano Ledesma
male,Persian,پدرام,گ,ذاکری,پدرام ذاکری
male,Hispanic,Eilal,C,Barela,Eilal Barela
female,Hobbit,Regina,T,Gardner,Regina Gardner
female,Japanese,瞳,和,能沢,瞳 能沢
male,Klingon,Roka,K,Kaneida,Roka Kaneida
female,Dutch,Rubina,B,Slagmolen,Rubina Slagmolen
male,Hispanic,Charles,D,Paz,Charles Paz
male,Chinese (Traditional),禹凡,睿,魏,禹凡 魏
female,Eritrean,Mebrat,F,Saare,Mebrat Saare
male,German,Alexander,L,Fried,Alexander Fried
female,England/Wales,Katherine,N,Daniels,Katherine Daniels
male,Croatian,Karlo,S,Barić,Karlo Barić
male,Hobbit,Bildat,M,Chubb-Baggins,Bildat Chubb-Baggins
female,Persian,آذرگون,ن,طاهباز,آذرگون طاهباز
male,Klingon,W'Mari,M,Kazu,W'Mari Kazu
male,Swedish,Egon,E,Jonsson,Egon Jonsson
male,Chinese,You,Y,Meng,You Meng
male,Norwegian,Noah,S,Husby,Noah Husby
female,Hobbit,Lobelia,H,Brandybuck,Lobelia Brandybuck
male,Russian,Avdei,A,Ignatieff,Avdei Ignatieff
female,Klingon,Grilka,K,Seeth,Grilka Seeth
female,Eritrean,Zufan,F,Tesfalem,Zufan Tesfalem
female,German,Stefanie,M,Decker,Stefanie Decker
male,Scottish,Mohammad,A,Hunter,Mohammad Hunter
female,American,Yolanda,F,Harris,Yolanda Harris
female,Hispanic,Geranio,B,Comejo,Geranio Comejo
female,Chinese (Traditional),怡伶,敏,林,怡伶 林
female,Ninja,Mekishika,,,Mekishika 
female,German,Sabine,S,Feierabend,Sabine Feierabend
female,Ninja,Arikashika,,,Arikashika 
female,Russian (Cyrillic),Фрида,Я,Егорова,Фрида Егорова
female,Danish,Ditte,M,Rasmussen,Ditte Rasmussen
male,Persian,شهرداد,م,غایی,شهرداد غایی
female,Igbo,Ngozichukwuka,N,Onyeorulu,Ngozichukwuka Onyeorulu
female,Klingon,Rela,K,Formorax,Rela Formorax
male,Hispanic,Crisólogo,G,Prado,Crisólogo Prado
male,Russian (Cyrillic),Ростислав,Г,Ковалев,Ростислав Ковалев
female,Australian,Caitlyn,Z,Herman,Caitlyn Herman
female,England/Wales,Sienna,R,Hale,Sienna Hale
male,German,Ralf,S,Unger,Ralf Unger
male,Icelandic,Brynjar,E,Eyþórsson,Brynjar Eyþórsson
female,Danish,Kristine,C,Jacobsen,Kristine Jacobsen
male,German,Frank,D,Ebersbach,Frank Ebersbach
female,Persian,بوسه,م,خاتمی,بوسه خاتمی
male,Russian (Cyrillic),Терентий,К,Черкасов,Терентий Черкасов
male,Slovenian,Dževair,V,Ramljak,Dževair Ramljak
male,Swedish,Fredrik,L,Bengtsson,Fredrik Bengtsson
female,Japanese,節子,勝,市成,節子 市成
male,Vietnamese,Quý,T,Phạm,Quý Phạm
female,Norwegian,Tyra,J,Johansen,Tyra Johansen
female,Hungarian,Nusi,K,Borbás,Nusi Borbás
male,Norwegian,Albert,R,Bergli,Albert Bergli
male,Ninja,Rukimichimoshi,,,Rukimichimoshi 
male,Thai,คมสรร,ท,ธนธรรมเลิศ,คมสรร ธนธรรมเลิศ
female,French,Tempeste,G,Brisebois,Tempeste Brisebois
female,Japanese,美月,正,相原,美月 相原
female,Russian (Cyrillic),Илона,Я,Фёдорова,Илона Фёдорова
male,Ninja,Zushikutotekato,,,Zushikutotekato 
female,Klingon,W'Mira,M,Gorkon,W'Mira Gorkon
female,Japanese,朋美,武,織原,朋美 織原
female,Norwegian,Liv,T,Amlie,Liv Amlie
female,England/Wales,Maya,A,Watkins,Maya Watkins
female,Japanese (Anglicized),Fukiyo,M,Hosokawa,Fukiyo Hosokawa
male,Japanese (Anglicized),Tomokazu,H,Hatakenaka,Tomokazu Hatakenaka
male,Hobbit,Priamus,T,Sackville-Baggins,Priamus Sackville-Baggins
male,Thai,ทวิชชัย,ร,ขวัญทรง,ทวิชชัย ขวัญทรง
female,Thai,จู,จ,บัวน้อย,จู บัวน้อย
male,Hungarian,Renátó,L,Bencik,Renátó Bencik
female,Czech,Lucie,P,Tomanová,Lucie Tomanová
female,Chinese (Traditional),慧君,聖,田,慧君 田
male,Hispanic,Dositeo,N,Mojica,Dositeo Mojica
male,Croatian,Frano,H,Jović,Frano Jović
female,Czech,Hana,R,Ševčíková,Hana Ševčíková
male,Danish,Carl,S,Kristoffersen,Carl Kristoffersen
female,Thai,สุบุศราภรณ์,จ,อุระ,สุบุศราภรณ์ อุระ
male,Italian,Ivone,V,Calabrese,Ivone Calabrese
female,Dutch,Jona,A,Muilwijk,Jona Muilwijk
female,French,Delphine,J,Bonneville,Delphine Bonneville
male,Czech,Vladimír,J,Dušek,Vladimír Dušek
male,Hispanic,Nofre,I,Contreras,Nofre Contreras
male,Greenland,Marius,F,Kleist,Marius Kleist
male,Klingon,Barak,J,Rinn,Barak Rinn
female,Finnish,Arja,J,Ylimäki,Arja Ylimäki
male,Chinese,Qiang,R,Liu,Qiang Liu
male,Persian,خداداد,ن,خانه ساز,خداداد خانه ساز
male,Klingon,Kodrak,J,Duras,Kodrak Duras
female,Italian,Imelda,U,Pugliesi,Imelda Pugliesi
male,Chinese (Traditional),啟業,雅,麥,啟業 麥
male,Italian,Davide,V,Cattaneo,Davide Cattaneo
female,Russian (Cyrillic),Зоя,П,Селезнёва,Зоя Селезнёва
female,Norwegian,Maja,M,Fredheim,Maja Fredheim
female,Finnish,Sonja,F,Pohjamo,Sonja Pohjamo
male,England/Wales,Morgan,C,Riley,Morgan Riley
female,Danish,Malou,T,Skov,Malou Skov
male,Icelandic,Héðinn,K,Svanbergsson,Héðinn Svanbergsson
male,Eritrean,Asmara,H,Sheshy,Asmara Sheshy
male,Arabic,Nadeem,K,Salib,Nadeem Salib
male,German,Philipp,S,Fenstermacher,Philipp Fenstermacher
male,Ninja,Tekutokiari,,,Tekutokiari 
male,American,Leslie,J,Anderson,Leslie Anderson
female,Dutch,Maira,S,Naus,Maira Naus
male,Chechen (Latin),Nezh,K,Chichigov,Nezh Chichigov
female,Hungarian,Kamilla,K,Madarász,Kamilla Madarász
male,Chechen (Latin),Arzu,K,Ibragimov,Arzu Ibragimov
