LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-118.4380767,55.1863706,715010,RGE RD  35,,,,,,,5ce4afa823e98175
-119.1443508,55.1005948,705011,RGE RD  83,,,,,,,3f628f793d095235
-118.8032829,55.2196308,15241,ST 102A,,,,,,,fd220117380e3afc
-118.764299,55.2162685,9019,AVE 150,,,,,,,2f26b38c1f22afea
-119.2239532,55.2296151,2 85060,TWP RD  722,,,,,,,de9c1dfbdfdca628
-118.9748621,55.0974871,41 72030,TWP RD  704A,,,,,,,f213865f31487375
-118.7849263,55.2705458,9520,AVE 111,,,,,,,65c7dea65e3c8155
-118.383779,55.1832071,714071,RGE RD  33,,,,,,,730cfa129908d647
-118.8144876,55.2163582,10636,AVE 150,,,,,,,2565b7c3496ab630
-118.7745475,55.1270736,9322,DR WEDGEWOOD N,,,,,,,2d45f1efb7f5d6a4
-118.6302289,55.1666546,9 50053,TWP RD  714,,,,,,,e98ced5cf2c77eb7
-118.8684996,55.0872264,11 704029,RGE RD  64,,,,,,,da30dc1ad1012d71
-118.7276372,55.1804885,7904,DR CARRIAGE LANE,,,,,,,bbd0f0d688ee1a80
-118.8138158,55.2175905,10617,AVE 152B,,,,,,,37615a46e2305674
-118.4772116,55.1611331,25 713021,RGE RD  41,,,,,,,c5b96077246c4338
-119.1460773,55.1068209,705050,RGE RD  83,,,,,,,4adadf4be393db9e
-118.9243549,55.3660109,735038,RGE RD  70,,,,,,,f91f35186717f4e6
-118.7263387,55.1351908,7804,ST ALDER,,,,,,,a4a0972d596a4fad
-118.6426718,55.455026,745048,RGE RD  51,,,,,,,1a9b3021fb88668d
-118.8118278,55.2180085,10509,AVE 152B,,,,,,,0dae6e9751d7d15f
-119.5119833,55.3443014,733079,RGE RD  105,,,,,,,5ebda7bd70b19ef9
-118.8990455,55.1117231,65027,TWP RD  710,,,,,,,355f95dc146cd105
-118.7376331,55.1239183,39 710081,RGE RD  55,,,,,,,064d1723decafaf1
-119.1746401,55.402688,83065,HWY  59,,,,,,,c90639b62830d7f5
-119.5751388,55.1981318,111031,TWP RD  720,,,,,,,2137a23b13039420
-118.789211,55.255383,9701,ST 98,,,,,,,6402c50c8ba56800
-118.6664182,55.3507188,734027,RGE RD  52,,,,,,,35da4b3821fe0620
-118.560934,55.4024713,43073,TWP RD  742,,,,,,,e0970e394bee22b6
-118.7898422,55.2686612,11011,ST 98,,,,,,,8f9cd3389f321085
-118.4473083,55.3446142,35035,TWP RD  734,,,,,,,f343edeaa325eac4
-119.6517401,55.0099078,694077,RGE RD  115,,,,,,,440e1fb0fcfea132
-118.8192249,55.4333628,61078,TWP RD  744,,,,,,,4b58c9139cc2249c
-118.5481245,55.1709678,43032,TWP RD  714,,,,,,,1491cb32a120b4dc
-118.921495,55.1285816,711009,RGE RD  70,,,,,,,391a7984f993ed53
-118.7864218,55.2602852,9701,AVE 103,,,,,,,91eb85098d1f7f05
-118.3956287,55.258819,33038,TWP RD  724,,,,,,,3e077bf62dbf3abf
-119.7308453,55.0724497,703024,RGE RD  122,,,,,,,f6b2f7b6cd5cd83c
-118.3687176,55.2298463,10302,AVE 100,,,,,,,ba04b3b3c4738691
-118.7980802,55.245563,8601,ST 102,,,,,,,a3dc6c8a7ae797d0
-118.8327137,55.3181618,17 732010,RGE RD  62,,,,,,,3db2491a4e7eeb3c
-118.8095255,55.2225892,15602,ST 104,,,,,,,7934e58107cc9b04
-118.7926896,55.2667643,10811,ST 99,,,,,,,16a5c675f2093ac0
-118.7220592,55.2172719,23 721022,RGE RD  54,,,,,,,4101391ab6c92fdf
-118.7910436,55.2627887,42 9824,AVE 104,,,,,,,bac2c92079b9ec6a
-118.8166005,55.2226181,15707,ST 107,,,,,,,0e6b460999263d44
-118.8711196,55.3385775,733045,RGE RD  64,,,,,,,4cd662f3cdfce6b9
-118.7728657,55.1116117,21 60051,HWY  668,,,,,,,bba221b39ecbe019
-118.771739,55.4457972,744078,RGE RD  60,,,,,,,9b1cc9a4908927fe
-119.1990101,55.2128975,14 720049,RGE RD  85,,,,,,,ec5e6465b9113bed
-119.5647941,55.3528709,734046,HWY  721,,,,,,,c24ce9fec9950142
-118.7835749,55.2708882,9507,AVE 112,,,,,,,8a09bfe3136322df
-119.0245412,55.1761032,714031,RGE RD  74,,,,,,,c25f76e1ba003483
-119.277824,55.2097585,720061,RGE RD  92,,,,,,,2dd93d8687df0b4d
-119.3370478,55.345811,94014,TWP RD  734,,,,,,,7dd9d42a3877c02b
-118.7743993,55.1264784,9325,DR WEDGEWOOD N,,,,,,,e588fa3d22ea4b51
-118.7707996,55.2209304,9202,AVE 154,,,,,,,0f07eaf0286ebf1b
-118.8061542,55.2952974,730048,HWY  2,,,,,,,d454fcc17135e3d2
-118.941861,55.0853026,57 704041,RGE RD  72,,,,,,,5389f5358729ad2b
-118.7939323,55.2684977,10824,ST 99,,,,,,,3719751651927a62
-118.9676895,55.0982339,705002,RGE RD  72,,,,,,,38a16a8ec37fd0b1
-118.7766099,55.124841,9418,DR WEDGEWOOD S,,,,,,,246c925346c9e058
-118.7705297,55.2133066,9201,AVE 148,,,,,,,c27fac6359dc24b1
-118.8197551,55.2950908,730043,RGE RD  62,,,,,,,f327eecf6ad7a517
-118.7233929,55.1388364,7747,AVE 65,,,,,,,bd90055234761994
-118.9778292,55.0957509,26 72030,TWP RD  704A,,,,,,,9a3651071106ed6f
-119.0667095,55.062615,702047,RGE RD  80,,,,,,,d8c23b58c4a8a83c
-119.0908673,55.1108279,80071,TWP RD  710,,,,,,,0511519b06fbc0d7
-118.5647824,55.2062261,720036,RGE RD  44,,,,,,,da57ca133dbf57e7
-118.894622,55.1208503,710049,RGE RD  65,,,,,,,c6a09500a591c3d3
-118.8194345,55.2257125,10738,AVE 160,,,,,,,3a4b31200c5ff6d9
-118.7198631,55.4270543,743056,RGE RD  54,,,,,,,dd35a115199fdc17
-118.7749939,55.2135923,14715,ST 94,,,,,,,18233c96adb8a0c9
-118.8514273,55.0990663,705015,RGE RD  63A,,,,,,,1c2aa60f79ef5b1c
-119.1785967,55.2863466,83079,TWP RD  730,,,,,,,0d1652770d73a76d
-119.424301,55.1962199,101043,TWP RD  720,,,,,,,4bb5b3902a301a27
-118.8199779,55.2227178,15708,ST 107A,,,,,,,2a8a322a595e2463
-118.3540527,55.2949883,730049,RGE RD  32,,,,,,,f9a5460dbca6b616
-119.2329026,55.1451393,712020,RGE RD  90,,,,,,,4cc426151628a349
-118.7160817,55.3865835,740069,RGE RD  54,,,,,,,0c2834264960b14f
-118.8115965,55.2176654,15110,ST 104B,,,,,,,421986ce17cfb9de
-118.7909088,55.2729558,725025,HWY  2,,,,,,,ab7ef37d2980da5b
-119.528087,55.4627233,750010,RGE RD  105,,,,,,,05f3561e1dfb03ea
-119.5259515,55.1126229,105044,TWP RD  710,,,,,,,afc2d36f91d8e7ac
-119.8972667,55.4620079,131030,TWP RD  750,,,,,,,e6cd48ff8c8f6cc7
-118.7211643,55.1816547,7701,RD BELGRAVE,,,,,,,bb8a7a3729a275e2
-119.6031483,55.0302491,700028,RGE RD  113,,,,,,,770a7f002a8bc4d8
-118.7773473,55.2131226,9418,AVE 146,,,,,,,3e2d0abc2696f67e
-119.8025803,55.0736729,124068,TWP RD  703,,,,,,,69035f5aff5e95a3
-118.8737852,55.11192,64031,TWP RD  710,,,,,,,b0460cf213341b34
-118.6918973,55.2235408,93 721071,RGE RD  53,,,,,,,4d5de35011d0421a
-119.8947043,55.4398949,744041,RGE RD  132,,,,,,,9d28012078ae9ed1
-119.5156487,55.3017685,731006,RGE RD  105,,,,,,,fbb068d337caa264
-119.124249,55.4517453,745023,RGE RD  82,,,,,,,0f1b48497542fe95
-119.3330677,55.1973619,715069,RGE RD  94,,,,,,,7023a62a32669b94
-119.0207956,55.1729152,714019,RGE RD  74,,,,,,,6e902cfec3db68a1
-118.7924223,55.2618603,29 9824,AVE 104,,,,,,,73767870d486ec98
-118.7943305,55.2598849,102 9922,AVE 102,,,,,,,09d0b9131c404d48
-119.9146874,55.465627,750020,RGE RD  132,,,,,,,525781336dfea39e
-119.8217401,55.2985031,730064,RGE RD  125,,,,,,,dca11c4d792cc1ae
-119.2585364,55.1554193,712082,RGE RD  91,,,,,,,a99a95c595dcba50
-119.5153877,55.2210169,721040,RGE RD  105,,,,,,,18a773ad111e478a
-119.7676774,55.3460824,122080,TWP RD  734,,,,,,,aa23b1243775e8f0
-118.8912244,55.1627847,374,LANE SCOTT,,,,,,,c1ba5d8a49af634e
-119.4704629,55.2376603,722050,HWY  43,,,,,,,6591e971fabc1be9
-118.7886904,55.2720945,9612,AVE 113,,,,,,,5e6d6b779587d960
-119.2110279,55.527687,754059,RGE RD  85,,,,,,,14fb010515152d71
-118.9904421,55.1794391,24 714053,RGE RD  73,,,,,,,8bf59b69d3804fb4
-118.6386224,55.3170434,50072,TWP RD  732,,,,,,,84951eb3e07998ca
-119.0495226,55.1678948,713069,RGE RD  75,,,,,,,e5eba0ed2cdbd3f2
-118.7871688,55.2691319,10918,ST 96A,,,,,,,b7323671b36bb1e4
-119.0084239,55.1791269,23 714054,RGE RD  73,,,,,,,b623f47348340b16
-118.6946116,55.2650922,724044,RGE RD  53,,,,,,,59c0d175acf2cf58
-118.7836874,55.2722816,9508,AVE 113,,,,,,,a44272a5076992fd
-118.7465107,55.2619922,724022,RGE RD  55,,,,,,,c87151bed4009b5a
-118.9925797,55.1422945,72056,TWP RD  712,,,,,,,9b3b245c1e3b4be7
-118.5942086,55.4118832,742048,RGE RD  45,,,,,,,1c7dde50fd51beae
-118.7853849,55.2590094,9620,AVE 101,,,,,,,230f9737085b4644
-118.8224288,55.1209659,17 710072,HWY  40,,,,,,,47b2e7596c0528a5
-118.8150955,55.2257206,10614,AVE 160,,,,,,,881efc63fea044cc
-118.7905581,55.260887,9816,AVE 103,,,,,,,fc5a3b8babf7440f
-118.7825758,55.119118,9602,AVE 42,,,,,,,7537205deb9c661f
-119.0840978,55.1119009,2 80045,TWP RD  710,,,,,,,eeda686ac02c2f6a
-118.7837621,55.2603064,9605,AVE 103,,,,,,,fb2284ffcc5e7a20
-118.4416826,55.1990621,35017,HWY  670,,,,,,,7bda7def5950b5fd
-118.7911085,55.2629988,44 9824,AVE 104,,,,,,,d2e5818074499a8b
-118.5918728,55.2589237,724006,RGE RD  45,,,,,,,d72a8096d563cf54
-119.5657232,55.4175062,742076,RGE RD  111,,,,,,,8405bb632e8a542a
-118.7837787,55.2721828,9508,AVE 113,,,,,,,9e5c1a1cac688bec
-118.7193155,55.1827156,11217,ST LEXINGTON,,,,,,,931dbd799bfb673f
-118.3699306,55.2276518,9818,ST 103,,,,,,,458f9123e2c5f3d6
-118.8767207,55.1389199,711070,RGE RD  64,,,,,,,56f4ec731f04e1fb
-119.0172037,55.1694365,713079,RGE RD  74,,,,,,,86c3364a61a8f5aa
-118.7200944,55.1809629,7618,RD OXFORD,,,,,,,c1bf70f613561553
-119.1017833,55.4024505,80079,HWY  59,,,,,,,866e1d65f9e63f03
-118.7881418,55.261799,9716,AVE 104,,,,,,,b37731419c927cc3
-118.6912709,55.4099633,2 742033,RGE RD  53,,,,,,,228e6ab28dbbd505
-118.6528748,55.1695576,35 51037,TWP RD  714,,,,,,,d07767a7853952f1
-118.7267842,55.1362965,6211,ST ALDER,,,,,,,d0d5bae541a76a37
-118.7744048,55.1224793,4615,ST 94,,,,,,,33bab0790db5e412
-119.5374771,55.1804588,714055,RGE RD  110,,,,,,,4a4d5c8caadab82d
-118.7767382,55.0921768,60037,TWP RD  704A,,,,,,,7585c0d5d6383453
-118.7833456,55.2688465,10902,ST 95,,,,,,,52d2c1c9f91e9d6e
-118.6387401,55.4102536,742039,RGE RD  51,,,,,,,d4002646592393f7
-118.938181,55.4310541,70049,TWP RD  744,,,,,,,f38c10b3657bed18
-118.4425736,55.2541747,723060,RGE RD  35,,,,,,,43f2b84bc03c2c89
-118.896437,55.1616488,577,ST STEWART,,,,,,,6af514561d4f7f27
-118.782476,55.2584492,10007,ST 96,,,,,,,198a0770ffb9620a
-118.7907983,55.2581205,9818,AVE 100,,,,,,,bf56f7bc1e5e621c
-118.3675655,55.2308282,10102,ST 102,,,,,,,d753046c5a10e742
-119.279498,55.130547,711019,RGE RD  92,,,,,,,64557ea4da92e241
-118.8030436,55.2153364,14821,ST 102A,,,,,,,3d26c74904014102
-118.8040745,55.2201924,10206,AVE 154,,,,,,,d22babef7d6701bc
-118.865368,55.084919,26 704029,RGE RD  64,,,,,,,cf0c7273f255ac63
-118.8992034,55.3586546,734082,RGE RD  65,,,,,,,bd6a5a0e9834b3ac
-118.8156507,55.2202441,10620,AVE 154A,,,,,,,c10846fc6103abee
-118.7930344,55.2649513,68 9824,AVE 104,,,,,,,769eee9aec014fa4
-118.7392819,55.1306612,8217,TRAIL TAMARACK,,,,,,,5b76bdf54506159d
-118.3564903,55.4328679,744005,RGE RD  32,,,,,,,8df260c1fe877daf
-118.8661947,55.0865923,22 704029,RGE RD  64,,,,,,,aad0d5fe55529d2c
-118.8068106,55.2178546,10317,AVE 152,,,,,,,59d12ad902ae5429
-118.6538642,55.1688572,9 51037,TWP RD  714,,,,,,,2816e40e3ac70bce
-119.6538739,54.9793051,692070,RGE RD  115,,,,,,,fa4da37685c78daf
-119.7676632,55.2283653,122081,TWP RD  722,,,,,,,96912e771ad46485
-119.7984445,55.2376189,722048,RGE RD  124,,,,,,,f2717fd04ff67375
-118.8882201,55.1032291,5 705033,RGE RD  65,,,,,,,0865953a6fd9d841
-118.7983035,55.2188733,15302,ST 101,,,,,,,9deeafecce0e4d4f
-118.8109135,55.2208369,15434,ST 104B,,,,,,,0ee8499767952d10
-118.8199818,55.2234193,15726,ST 107A,,,,,,,34317765262d5e43
-118.2542044,55.4228204,743025,RGE RD  24,,,,,,,a53a729c47274658
-119.6262733,55.3116765,113041,HWY  672,,,,,,,bf362c84f1338c5e
-119.0577756,55.1940026,75022,TWP RD  715A,,,,,,,6b599e828f39f1ed
-118.6910138,55.4161555,742073,RGE RD  53,,,,,,,d5d01f3366735aff
-118.7893381,55.2671415,9711,AVE 109,,,,,,,cd3f79513f18ebe9
-118.8946428,55.4036718,64070,TWP RD  742,,,,,,,050c4522edfd79e9
-119.0351339,55.1532433,43 712068,RGE RD  74,,,,,,,73b54bb2b4406f9e
-119.181955,55.1350105,711046,RGE RD  84,,,,,,,5d328e91eaf70480
-118.7270662,55.1735444,7819,DR CARRIAGE LANE,,,,,,,f541bbc7b607ba39
-119.4230452,55.4666507,750030,RGE RD  101,,,,,,,eb260fbcc45332ff
-118.7258387,55.1844894,7826,LANE DEVONSHIRE,,,,,,,ce16a135f062d14e
-118.7914256,55.2707164,11202,ST 98,,,,,,,52286c5a39ac324b
-118.8140907,55.219426,10601,AVE 154A,,,,,,,b91a6deb56676198
-118.7189112,55.1758538,10501,ST LEXINGTON,,,,,,,2f92b308ec65bd81
-119.1565797,55.4029987,10025,AVE 100,,,,,,,eb88591ffe6cd843
-118.7889131,55.2608356,10308,ST 98A,,,,,,,ba038a5d42d7632f
-119.5751557,55.3381287,111039,HWY  43,,,,,,,d470dd6d1f1cfdd6
-118.8903971,55.1629148,366,LANE SCOTT,,,,,,,56fe0071ffacd7a8
-118.6315121,55.4083349,50068,TWP RD  742,,,,,,,0e12c81be10222a9
-119.1318569,55.4536487,745040,RGE RD  82,,,,,,,9e250130843eba59
-118.8092351,55.2167699,15045,ST 104A,,,,,,,401fd255338c4c72
-119.2183873,55.246413,723023,RGE RD  90,,,,,,,f1f00daeb8b91074
-118.7828478,55.2661988,10813,ST 96,,,,,,,bd658ea457014c0b
-118.9803257,55.1758636,6 714022,RGE RD  72,,,,,,,bc4c65be4f5c3fef
-118.8136966,55.2165245,10624,AVE 150,,,,,,,7d58a670e6bb5b39
-119.2794467,55.3513725,734039,RGE RD  92,,,,,,,cf2c349a49cbd555
-118.9627199,55.0992371,71072,TWP RD  705,,,,,,,178d5c4de148e156
-118.7916028,55.2550589,9701,ST 99,,,,,,,203adc9a7080d669
-118.9461698,55.0865083,42 704041,RGE RD  72,,,,,,,3cbdb65c3c2d3adc
-118.2289132,55.5274952,754043,RGE RD  23,,,,,,,28fa312a4bd767c4
-118.8177101,55.2202134,15414,ST 107,,,,,,,d873ca0312abdf6d
-118.8102113,55.2175063,15129,ST 104B,,,,,,,de911e9ba5dcaae8
-118.8959112,55.1615052,573,ST STEWART,,,,,,,6ad1f55209c81b79
-119.0082836,55.1771365,41 714010,RGE RD  73,,,,,,,ce9cb9592882b492
-118.8930763,55.1619546,423,DR SILVER POINTE,,,,,,,9c4dac97b70940c6
-118.4194702,55.1638139,34030,TWP RD  713A,,,,,,,27175af90448109f
-118.7211465,55.178019,7702,LANE ABBEY,,,,,,,4e77469798d2aec2
-119.0632702,55.069566,75064,TWP RD  703,,,,,,,c1e84a90667405e5
-118.8487441,55.410172,742042,RGE RD  63,,,,,,,df2cddd0f59b88ea
-118.7710136,55.1219748,9305,AVE 46,,,,,,,bcb43701b1d0ccdc
-118.7845468,55.2718373,9515,AVE 113,,,,,,,755c75a7f1139b07
-118.7988974,55.2267904,16109,ST 101,,,,,,,a38e4786e189dfb5
-119.4837253,55.403791,103068,HWY  59,,,,,,,c1d251c559498036
-118.9441461,55.2266743,70068,TWP RD  721A,,,,,,,a4a10ce0540be8f1
-118.7410383,55.3101356,1 731051,RGE RD  55,,,,,,,1080c34aaf8e7ba3
-118.367142,55.3891569,741002,RGE RD  32,,,,,,,809aba9128535408
-118.7726569,55.1258008,9311,LANE SOMERSET,,,,,,,1b59a254613c478d
-118.7422209,55.1370075,711057,RGE RD  55,,,,,,,e17f9ffaeb52a4d8
-118.3942539,55.1645264,33032,TWP RD  713A,,,,,,,5d30a7719a5528ce
-119.8485369,55.1933258,715054,RGE RD  130,,,,,,,cd88d8da70c986e3
-118.7838108,55.2708651,9511,AVE 112,,,,,,,55da80ae38ac69da
-118.727219,55.1845031,7850,LANE DEVONSHIRE,,,,,,,7814526c80d61131
-119.0496793,55.3371404,733035,RGE RD  75,,,,,,,a84f828b9d43a84c
-118.4062369,55.2808696,725041,RGE RD  34,,,,,,,ab7e07e738367312
-119.2410455,55.2614778,90038,TWP RD  724,,,,,,,fb1eddf6e6d0e660
-118.4108852,55.4037061,742002,RGE RD  34,,,,,,,71b3ca9908a05068
-118.8044492,55.223725,100 15810,ST 102,,,,,,,fd83273ee45f7707
-118.7842408,55.2306866,9608,AVE 69,,,,,,,456bd1920497cede
-118.7863276,55.2679276,9617,AVE 109,,,,,,,ed9e1f88070dcad6
-118.8906353,55.1621811,154,CROSS PICKLES,,,,,,,ef2d3bde298342f1
-118.7680182,55.3097688,731049,RGE RD  60,,,,,,,c0f0b22dea9ececb
-118.6318517,55.1616178,27 713033,RGE RD  51,,,,,,,a27c2feb6436438e
-119.1009824,55.1665801,713061,RGE RD  81,,,,,,,3547feb20db7daa1
-118.5235678,55.2664765,42034,TWP RD  724A,,,,,,,2683fe5a5f501873
-118.6430976,55.3084337,731040,RGE RD  51,,,,,,,68458b54addefc7d
-118.8867628,55.1591986,612,CLOSE CARLEY,,,,,,,cc670a022074d775
-118.7871891,55.2703102,11109,ST 96A,,,,,,,138db19d68c574a9
-118.7107223,55.1465757,16A 53054,TWP RD  712,,,,,,,9341f106676e05fd
-118.6196228,55.1527917,121 50001,TWP RD  713,,,,,,,fec4ee2baf42585c
-118.7752896,55.1263678,9405,DR WEDGEWOOD N,,,,,,,11d54be9dda05ae6
-119.5121929,55.1193112,710041,RGE RD  105,,,,,,,90153cc54e6156ec
-118.3604174,55.2274645,9804,ST 100,,,,,,,a7f4dca3a243c373
-119.0641072,55.1989521,75037,TWP RD  720,,,,,,,d08ee6d666feacc1
-118.9480037,55.3029437,731011,RGE RD  71,,,,,,,141edd7248d3dbee
-118.8076317,55.2190787,15230,ST 104,,,,,,,e97a722736db4c5c
-118.7279478,55.1742339,7902,DR CARRIAGE LANE,,,,,,,9719c671b5b8d223
-118.7933707,55.2623713,136 9824,AVE 104,,,,,,,51a32bc08e90c386
-118.7926229,55.2648727,66 9824,AVE 104,,,,,,,52e91a17d7197d5b
-118.9566964,55.4333241,71026,TWP RD  744,,,,,,,8523d18be7c9b568
-119.3837868,55.4056943,10209,ST 100,,,,,,,60c7da8df39f83b8
-118.8660541,55.0767843,23 64009,TWP RD  704,,,,,,,c706a2645f2951b8
-118.5371221,55.2661611,42074,TWP RD  724A,,,,,,,80cfbeb4fe48d85c
-118.4408098,55.376645,35016,HWY  674,,,,,,,66cdea283496d7af
-119.5394194,55.2006057,110006,TWP RD  720,,,,,,,512dd9c1afd2b0ed
-118.7705487,55.1235742,4651,ST 93,,,,,,,8e364d7bf10e8d44
-119.5879051,55.3311309,733003,RGE RD  112,,,,,,,e295c8832a7c6e90
-118.5714092,55.4346326,44026,TWP RD  744,,,,,,,6c3d6c387967d26d
-119.2036627,55.2247053,721059,RGE RD  85,,,,,,,29b584d3bd65a9f3
-119.154652,55.404633,10002,AVE 101,,,,,,,4f4c190cb6f71329
-118.8442325,55.316882,732005,RGE RD  63,,,,,,,cf42dd32cbd19329
-118.7168663,55.253028,723063,RGE RD  54,,,,,,,722f50daae508355
-118.7658784,55.3663187,735041,HWY  2,,,,,,,6a10882e77cd3320
-118.7259767,55.1726008,10110,RD SAXONY,,,,,,,8600ffd2a8955ac0
-118.7316605,55.1330568,5805,WAY TAYLOR,,,,,,,125ff6094f3bbe16
-119.5151262,55.3932958,741026,RGE RD  105,,,,,,,956b45c024dd0f7a
-118.8701364,55.0778516,26 64009,TWP RD  704,,,,,,,fa7226bd07574124
-118.7762885,55.2243969,9401,AVE 158,,,,,,,9d57631e5428c774
-118.7197061,55.1372018,7701,AVE 64,,,,,,,ac62e76afeb48584
-118.8750532,55.0992614,705008,RGE RD  64,,,,,,,b3409c4536052bc6
-119.5009005,55.2539783,17 104051,HWY  671,,,,,,,7b47278076ef09bb
-118.6116278,55.2271778,721081,RGE RD  50,,,,,,,2e18f0fa5ef883da
-119.0157005,55.2161441,73054,TWP RD  721,,,,,,,f7d66afe01127f84
-118.6288083,55.1701158,50043,TWP RD  714,,,,,,,87bc96c4f1957d89
-118.7278275,55.1752672,7909,WAY WESTMINSTER,,,,,,,c5eebfb7fd54dd78
-118.7825149,55.125199,9642,DR WEDGEWOOD S,,,,,,,2a0b00a66a50867f
-118.4758407,55.1599289,26 713021,RGE RD  41,,,,,,,9bf8952d7b122148
-118.8743257,55.0846786,44 704029,RGE RD  64,,,,,,,051977988a2dfecf
-118.7907605,55.2687509,11014,ST 98,,,,,,,043f390e8409f00a
-118.7871448,55.2593834,9707,AVE 102,,,,,,,a2ebec070a475166
-118.7985795,55.0807407,703053,RGE RD  62,,,,,,,3e90da68e619dba6
-118.7306107,55.1331455,7971,WAY WILLOW GROVE,,,,,,,eab4262a802054a0
-118.808395,55.218146,15209,ST 104A,,,,,,,24d77e06341b3119
-118.784725,55.2709057,9519,AVE 112,,,,,,,fdc24948ff1ef936
-118.8920565,55.161165,409,DR SILVER POINTE,,,,,,,3c52a60de2c7e913
-118.6915376,55.1494995,712043,RGE RD  53,,,,,,,f2aade140800d50e
-118.5908059,55.3657803,735034,RGE RD  45,,,,,,,5ee30ec741e615e3
-119.4100102,55.3392029,100081,TWP RD  734,,,,,,,9e715e12d4c9f1d9
-118.730612,55.1822435,7952,RD COACH,,,,,,,b37d7a8815d03b22
-118.6523295,55.1680515,55 51037,TWP RD  714,,,,,,,f771370891592215
-118.7938723,55.2518984,9302,ST 99,,,,,,,06fde94a0599c839
-118.7416659,55.1265733,6 710081,RGE RD  55,,,,,,,e020d282cb8749df
-118.7744911,55.1234974,4809,ST 94,,,,,,,eaa38a7ecac455a4
-118.964962,55.1612281,713007,RGE RD  72,,,,,,,ca22beb78b6d81af
-118.7650526,55.3117789,731043,RGE RD  60,,,,,,,f6913ad4ac6ed8b1
-118.3692346,55.2005968,2 32028,TWP RD  720,,,,,,,30e78c3da32a640d
-119.2537116,55.140549,90075,TWP RD  712,,,,,,,8588576e507c071f
-118.8516182,55.1346292,2 63012,TWP RD  711A,,,,,,,1c189c76d1d60dbd
-119.6649597,55.1352199,711041,RGE RD  115,,,,,,,6e435cf07e0b5a6b
-118.7782883,55.2148302,14802,ST 94,,,,,,,c9d9844626d7b3d8
-118.7915129,55.2709324,11206,ST 98,,,,,,,bf39477ba035c4e4
-119.202265,55.2127138,5 720049,RGE RD  85,,,,,,,4d562348d9f46826
-118.7269344,55.1781692,10709,WAY WESTMINSTER,,,,,,,50bf081cf167db85
-118.4096891,55.3723187,735079,RGE RD  34,,,,,,,27ade1fb00dc69e6
-119.0775144,55.3511555,734034,RGE RD  80,,,,,,,e757403ededf1656
-118.7680616,55.4274408,743053,RGE RD  60,,,,,,,5dfc38fbcb4ebdea
-118.623534,55.1486186,101 50001,TWP RD  713,,,,,,,015b08948645412f
-118.7189146,55.1755987,10417,ST LEXINGTON,,,,,,,6b4a8c2f5b3b9326
-118.7916405,55.2722017,9724,AVE 113,,,,,,,ca5f3351e244eb6e
-118.783848,55.0975462,9 704073,RGE RD  61,,,,,,,f7fcbe49a868b72c
-118.6684261,55.3072603,731032,RGE RD  52,,,,,,,06bcbaa95a70b2b6
-118.6526925,55.4746436,750079,HWY  2,,,,,,,21bee1056df1257c
-119.4349959,55.3186461,732015,RGE RD  102,,,,,,,9fbcea9071fda051
-118.8897835,55.3880433,740081,RGE RD  65,,,,,,,fdd0aeecf00b7124
-118.7724609,55.1258171,9307,LANE SOMERSET,,,,,,,6d482d0ee4b4142f
-118.782455,55.1255476,9650,DR WEDGEWOOD S,,,,,,,becffa5b9b066288
-118.4311317,55.2001591,34070,HWY  670,,,,,,,c8955d956e4312be
-118.5456675,55.3747741,43022,HWY  674,,,,,,,f6d1b11d61bda6e9
-118.9179011,55.1077087,705058,RGE RD  70,,,,,,,0e1f45be828d2752
-118.6911203,55.4546991,745043,RGE RD  53,,,,,,,f8325bdda389a87e
-118.8453566,55.2266266,62076,TWP RD  722,,,,,,,e000a28315fdadd5
-118.8184358,55.1147836,6B 61072,HWY  668,,,,,,,81e8499412d0dd33
-119.1814196,55.4342165,744012,RGE RD  84,,,,,,,7c1c296ad315ec7f
-118.8158323,55.2222065,10620,AVE 156,,,,,,,a290b8064d216074
-119.2353886,55.2270977,30 721050,RGE RD  90,,,,,,,137dd1589471c63a
-118.8435084,55.2152407,721003,RGE RD  63,,,,,,,8ed54048d7802115
-118.779593,55.1261711,9520,AVE 50,,,,,,,1ff4f9d6af942db5
-118.8165537,55.2197651,10633,AVE 154A,,,,,,,454a3ae8103ad9e7
-118.5805023,55.2278134,44053,HWY  43,,,,,,,5e4355422e825969
-118.4864495,55.1603295,1 713021,RGE RD  41,,,,,,,7a7b67e519c7b0bf
-118.7845283,55.2705296,9516,AVE 111,,,,,,,0a52608c6cf389fc
-118.7473373,55.38355,740050,RGE RD  55,,,,,,,8093b998fd899b15
-119.0636518,55.3734617,75039,HWY  59,,,,,,,88677f17ced83ed2
-118.713619,55.4181609,743001,RGE RD  54,,,,,,,e0843655ef65f981
-119.3238526,55.0478258,701048,RGE RD  94,,,,,,,d0ffe1df170cb466
-119.0850464,55.0828915,80057,TWP RD  704,,,,,,,79e0a00fcd961648
-118.385996,55.2208725,721040,HWY  670,,,,,,,4a48e112f89dd6b0
-118.8854405,55.1628982,322,LANE SCOTT,,,,,,,7b2164edb9ea70b7
-118.7168307,55.1802853,714055,RGE RD  54,,,,,,,b1687572fef9d48c
-119.2153447,55.2515398,723042,RGE RD  85,,,,,,,dc551c4e9b05f8f1
-118.861634,55.2883678,63052,TWP RD  730,,,,,,,2d210ed3555695e8
