LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-118.7988974,55.2267904,16109,ST 101,,,,,,,a38e4786e189dfb5
-119.4837253,55.403791,103068,HWY  59,,,,,,,c1d251c559498036
-118.9441461,55.2266743,70068,TWP RD  721A,,,,,,,a4a10ce0540be8f1
-118.7410383,55.3101356,1 731051,RGE RD  55,,,,,,,1080c34aaf8e7ba3
-118.367142,55.3891569,741002,RGE RD  32,,,,,,,809aba9128535408
-118.7726569,55.1258008,9311,LANE SOMERSET,,,,,,,1b59a254613c478d
-118.7422209,55.1370075,711057,RGE RD  55,,,,,,,e17f9ffaeb52a4d8
-118.3942539,55.1645264,33032,TWP RD  713A,,,,,,,5d30a7719a5528ce
-119.8485369,55.1933258,715054,RGE RD  130,,,,,,,cd88d8da70c986e3
-118.7838108,55.2708651,9511,AVE 112,,,,,,,55da80ae38ac69da
-118.727219,55.1845031,7850,LANE DEVONSHIRE,,,,,,,7814526c80d61131
-119.0496793,55.3371404,733035,RGE RD  75,,,,,,,a84f828b9d43a84c
-118.4062369,55.2808696,725041,RGE RD  34,,,,,,,ab7e07e738367312
-119.2410455,55.2614778,90038,TWP RD  724,,,,,,,fb1eddf6e6d0e660
-118.4108852,55.4037061,742002,RGE RD  34,,,,,,,71b3ca9908a05068
-118.8044492,55.223725,100 15810,ST 102,,,,,,,fd83273ee45f7707
-118.7842408,55.2306866,9608,AVE 69,,,,,,,456bd1920497cede
-118.7863276,55.2679276,9617,AVE 109,,,,,,,ed9e1f88070dcad6
-118.8906353,55.1621811,154,CROSS PICKLES,,,,,,,ef2d3bde298342f1
-118.7680182,55.3097688,731049,RGE RD  60,,,,,,,c0f0b22dea9ececb
-118.6318517,55.1616178,27 713033,RGE RD  51,,,,,,,a27c2feb6436438e
-119.1009824,55.1665801,713061,RGE RD  81,,,,,,,3547feb20db7daa1
-118.5235678,55.2664765,42034,TWP RD  724A,,,,,,,2683fe5a5f501873
-118.6430976,55.3084337,731040,RGE RD  51,,,,,,,68458b54addefc7d
-118.8867628,55.1591986,612,CLOSE CARLEY,,,,,,,cc670a022074d775
-118.7871891,55.2703102,11109,ST 96A,,,,,,,138db19d68c574a9
-118.7107223,55.1465757,16A 53054,TWP RD  712,,,,,,,9341f106676e05fd
-118.6196228,55.1527917,121 50001,TWP RD  713,,,,,,,fec4ee2baf42585c
-118.7752896,55.1263678,9405,DR WEDGEWOOD N,,,,,,,11d54be9dda05ae6
-119.5121929,55.1193112,710041,RGE RD  105,,,,,,,90153cc54e6156ec
-118.3604174,55.2274645,9804,ST 100,,,,,,,a7f4dca3a243c373
-119.0641072,55.1989521,75037,TWP RD  720,,,,,,,d08ee6d666feacc1
-118.9480037,55.3029437,731011,RGE RD  71,,,,,,,141edd7248d3dbee
-118.8076317,55.2190787,15230,ST 104,,,,,,,e97a722736db4c5c
-118.7279478,55.1742339,7902,DR CARRIAGE LANE,,,,,,,9719c671b5b8d223
-118.7933707,55.2623713,136 9824,AVE 104,,,,,,,51a32bc08e90c386
-118.7926229,55.2648727,66 9824,AVE 104,,,,,,,52e91a17d7197d5b
-118.9566964,55.4333241,71026,TWP RD  744,,,,,,,8523d18be7c9b568
-119.3837868,55.4056943,10209,ST 100,,,,,,,60c7da8df39f83b8
-118.8660541,55.0767843,23 64009,TWP RD  704,,,,,,,c706a2645f2951b8
-118.5371221,55.2661611,42074,TWP RD  724A,,,,,,,80cfbeb4fe48d85c
-118.4408098,55.376645,35016,HWY  674,,,,,,,66cdea283496d7af
-119.5394194,55.2006057,110006,TWP RD  720,,,,,,,512dd9c1afd2b0ed
-118.7705487,55.1235742,4651,ST 93,,,,,,,8e364d7bf10e8d44
-119.5879051,55.3311309,733003,RGE RD  112,,,,,,,e295c8832a7c6e90
-118.5714092,55.4346326,44026,TWP RD  744,,,,,,,6c3d6c387967d26d
-119.2036627,55.2247053,721059,RGE RD  85,,,,,,,29b584d3bd65a9f3
-119.154652,55.404633,10002,AVE 101,,,,,,,4f4c190cb6f71329
-118.8442325,55.316882,732005,RGE RD  63,,,,,,,cf42dd32cbd19329
-118.7168663,55.253028,723063,RGE RD  54,,,,,,,722f50daae508355
-118.7658784,55.3663187,735041,HWY  2,,,,,,,6a10882e77cd3320
-118.7259767,55.1726008,10110,RD SAXONY,,,,,,,8600ffd2a8955ac0
-118.7316605,55.1330568,5805,WAY TAYLOR,,,,,,,125ff6094f3bbe16
-119.5151262,55.3932958,741026,RGE RD  105,,,,,,,956b45c024dd0f7a
-118.8701364,55.0778516,26 64009,TWP RD  704,,,,,,,fa7226bd07574124
-118.7762885,55.2243969,9401,AVE 158,,,,,,,9d57631e5428c774
-118.7197061,55.1372018,7701,AVE 64,,,,,,,ac62e76afeb48584
-118.8750532,55.0992614,705008,RGE RD  64,,,,,,,b3409c4536052bc6
-119.5009005,55.2539783,17 104051,HWY  671,,,,,,,7b47278076ef09bb
-118.6116278,55.2271778,721081,RGE RD  50,,,,,,,2e18f0fa5ef883da
-119.0157005,55.2161441,73054,TWP RD  721,,,,,,,f7d66afe01127f84
-118.6288083,55.1701158,50043,TWP RD  714,,,,,,,87bc96c4f1957d89
-118.7278275,55.1752672,7909,WAY WESTMINSTER,,,,,,,c5eebfb7fd54dd78
-118.7825149,55.125199,9642,DR WEDGEWOOD S,,,,,,,2a0b00a66a50867f
-118.4758407,55.1599289,26 713021,RGE RD  41,,,,,,,9bf8952d7b122148
-118.8743257,55.0846786,44 704029,RGE RD  64,,,,,,,051977988a2dfecf
-118.7907605,55.2687509,11014,ST 98,,,,,,,043f390e8409f00a
-118.7871448,55.2593834,9707,AVE 102,,,,,,,a2ebec070a475166
-118.7985795,55.0807407,703053,RGE RD  62,,,,,,,3e90da68e619dba6
-118.7306107,55.1331455,7971,WAY WILLOW GROVE,,,,,,,eab4262a802054a0
-118.808395,55.218146,15209,ST 104A,,,,,,,24d77e06341b3119
-118.784725,55.2709057,9519,AVE 112,,,,,,,fdc24948ff1ef936
-118.8920565,55.161165,409,DR SILVER POINTE,,,,,,,3c52a60de2c7e913
-118.6915376,55.1494995,712043,RGE RD  53,,,,,,,f2aade140800d50e
-118.5908059,55.3657803,735034,RGE RD  45,,,,,,,5ee30ec741e615e3
-119.4100102,55.3392029,100081,TWP RD  734,,,,,,,9e715e12d4c9f1d9
-118.730612,55.1822435,7952,RD COACH,,,,,,,b37d7a8815d03b22
-118.6523295,55.1680515,55 51037,TWP RD  714,,,,,,,f771370891592215
-118.7938723,55.2518984,9302,ST 99,,,,,,,06fde94a0599c839
-118.7416659,55.1265733,6 710081,RGE RD  55,,,,,,,e020d282cb8749df
-118.7744911,55.1234974,4809,ST 94,,,,,,,eaa38a7ecac455a4
-118.964962,55.1612281,713007,RGE RD  72,,,,,,,ca22beb78b6d81af
-118.7650526,55.3117789,731043,RGE RD  60,,,,,,,f6913ad4ac6ed8b1
-118.3692346,55.2005968,2 32028,TWP RD  720,,,,,,,30e78c3da32a640d
-119.2537116,55.140549,90075,TWP RD  712,,,,,,,8588576e507c071f
-118.8516182,55.1346292,2 63012,TWP RD  711A,,,,,,,1c189c76d1d60dbd
-119.6649597,55.1352199,711041,RGE RD  115,,,,,,,6e435cf07e0b5a6b
-118.7782883,55.2148302,14802,ST 94,,,,,,,c9d9844626d7b3d8
-118.7915129,55.2709324,11206,ST 98,,,,,,,bf39477ba035c4e4
-119.202265,55.2127138,5 720049,RGE RD  85,,,,,,,4d562348d9f46826
-118.7269344,55.1781692,10709,WAY WESTMINSTER,,,,,,,50bf081cf167db85
-118.4096891,55.3723187,735079,RGE RD  34,,,,,,,27ade1fb00dc69e6
-119.0775144,55.3511555,734034,RGE RD  80,,,,,,,e757403ededf1656
-118.7680616,55.4274408,743053,RGE RD  60,,,,,,,5dfc38fbcb4ebdea
-118.623534,55.1486186,101 50001,TWP RD  713,,,,,,,015b08948645412f
-118.7189146,55.1755987,10417,ST LEXINGTON,,,,,,,6b4a8c2f5b3b9326
-118.7916405,55.2722017,9724,AVE 113,,,,,,,ca5f3351e244eb6e
-118.783848,55.0975462,9 704073,RGE RD  61,,,,,,,f7fcbe49a868b72c
-118.6684261,55.3072603,731032,RGE RD  52,,,,,,,06bcbaa95a70b2b6
-118.6526925,55.4746436,750079,HWY  2,,,,,,,21bee1056df1257c
-119.4349959,55.3186461,732015,RGE RD  102,,,,,,,9fbcea9071fda051
-118.8897835,55.3880433,740081,RGE RD  65,,,,,,,fdd0aeecf00b7124
-118.7724609,55.1258171,9307,LANE SOMERSET,,,,,,,6d482d0ee4b4142f
-118.782455,55.1255476,9650,DR WEDGEWOOD S,,,,,,,becffa5b9b066288
-118.4311317,55.2001591,34070,HWY  670,,,,,,,c8955d956e4312be
-118.5456675,55.3747741,43022,HWY  674,,,,,,,f6d1b11d61bda6e9
-118.9179011,55.1077087,705058,RGE RD  70,,,,,,,0e1f45be828d2752
-118.6911203,55.4546991,745043,RGE RD  53,,,,,,,f8325bdda389a87e
-118.8453566,55.2266266,62076,TWP RD  722,,,,,,,e000a28315fdadd5
-118.8184358,55.1147836,6B 61072,HWY  668,,,,,,,81e8499412d0dd33
-119.1814196,55.4342165,744012,RGE RD  84,,,,,,,7c1c296ad315ec7f
-118.8158323,55.2222065,10620,AVE 156,,,,,,,a290b8064d216074
-119.2353886,55.2270977,30 721050,RGE RD  90,,,,,,,137dd1589471c63a
-118.8435084,55.2152407,721003,RGE RD  63,,,,,,,8ed54048d7802115
-118.779593,55.1261711,9520,AVE 50,,,,,,,1ff4f9d6af942db5
-118.8165537,55.2197651,10633,AVE 154A,,,,,,,454a3ae8103ad9e7
-118.5805023,55.2278134,44053,HWY  43,,,,,,,5e4355422e825969
-118.4864495,55.1603295,1 713021,RGE RD  41,,,,,,,7a7b67e519c7b0bf
-118.7845283,55.2705296,9516,AVE 111,,,,,,,0a52608c6cf389fc
-118.7473373,55.38355,740050,RGE RD  55,,,,,,,8093b998fd899b15
-119.0636518,55.3734617,75039,HWY  59,,,,,,,88677f17ced83ed2
-118.713619,55.4181609,743001,RGE RD  54,,,,,,,e0843655ef65f981
-119.3238526,55.0478258,701048,RGE RD  94,,,,,,,d0ffe1df170cb466
-119.0850464,55.0828915,80057,TWP RD  704,,,,,,,79e0a00fcd961648
-118.385996,55.2208725,721040,HWY  670,,,,,,,4a48e112f89dd6b0
-118.8854405,55.1628982,322,LANE SCOTT,,,,,,,7b2164edb9ea70b7
-118.7168307,55.1802853,714055,RGE RD  54,,,,,,,b1687572fef9d48c
-119.2153447,55.2515398,723042,RGE RD  85,,,,,,,dc551c4e9b05f8f1
-118.861634,55.2883678,63052,TWP RD  730,,,,,,,2d210ed3555695e8
-118.6591795,55.3466407,51056,TWP RD  734,,,,,,,314aec11a4c53e57
-118.7653225,55.3971034,741041,RGE RD  60,,,,,,,c750651260dc81a5
-118.8050342,55.3096856,34 61027,HWY  672,,,,,,,9a8fe15b54c7382e
-118.7234321,55.1780114,7742,LANE ABBEY,,,,,,,8f475fc7cbe4bbec
-119.0234917,55.3297114,732083,RGE RD  74,,,,,,,3ea5868925e999c2
-118.8187788,55.22355,10719,AVE 158,,,,,,,211868defb59690c
-118.3004956,55.2242973,721055,RGE RD  30,,,,,,,bfc26cc95cc9bdd4
-119.3450582,55.1542594,94035,TWP RD  713,,,,,,,fef845545ae4c242
-118.8866674,55.1610492,112,CRES CLARK,,,,,,,b2765d9a2a7523be
-118.8940279,55.2516473,723057,RGE RD  65,,,,,,,57140c309c303bea
-118.3806519,55.4192203,743011,HWY  733,,,,,,,a834817b2bac08b2
-119.6142255,55.2426354,722075,RGE RD  113,,,,,,,da303227199037d1
-118.7883038,55.2641317,10611,ST 98A,,,,,,,bdd225a8b20ccf5e
-119.5830293,55.0050695,694052,RGE RD  112,,,,,,,a05fa446c04e984a
-118.8056244,55.25491,10302,AVE 97,,,,,,,0952dfbc4c9d3691
-118.7846216,55.2708252,9519,AVE 112,,,,,,,e834c360bbee0ce8
-118.6873331,55.2249575,84 721071,RGE RD  53,,,,,,,aa7a7f638138f045
-118.7907103,55.2685338,11010,ST 98,,,,,,,d560745007a65c13
-118.7648202,55.2732469,55069,TWP RD  725,,,,,,,869d37befa981242
-118.7754322,55.1269176,9404,DR WEDGEWOOD N,,,,,,,7d38ce09ea0acd22
-118.8701873,55.0748583,64016,TWP RD  703A,,,,,,,1e407a6a7059c481
-118.6198167,55.4181733,13 743010,RGE RD  50,,,,,,,46823c14b3d86a6b
-119.8487886,55.3153615,130005,TWP RD  732,,,,,,,9d87ec5300e9ca81
-118.8127195,55.2202438,15426,ST 105,,,,,,,1697178340f1c5e0
-119.326611,55.2316284,31 722025,RGE RD  94,,,,,,,70e579820bdfcf09
-118.7886274,55.2593042,10112,ST 98A,,,,,,,e08210ef1015bea9
-118.7833272,55.2708968,9507,AVE 112,,,,,,,b0980806e0c32f51
-119.843632,55.1763302,714029,RGE RD  130,,,,,,,2d1a53afc6a58112
-118.8329681,55.1055986,2816,ST 111,,,,,,,c715cef9f2da3195
-119.6391659,55.1013636,114040,TWP RD  705,,,,,,,1cdbe40307d3f8a9
-118.9277691,55.1207948,9 710050,RGE RD  70,,,,,,,e0b28989202ca0b8
-118.6962486,55.4331672,53012,TWP RD  744,,,,,,,598dff9eddc33330
-118.8196209,55.2161462,10753,AVE 150,,,,,,,247288dc0172eaf2
-118.6608495,55.4331134,51066,TWP RD  744,,,,,,,9858a9e3d6eff116
-119.2628548,55.0840657,91052,TWP RD  704,,,,,,,b1af3289c8d4b503
-118.8043174,55.2163026,14917,ST 103,,,,,,,543316ab580b8ab1
-119.024235,55.1783752,714043,RGE RD  74,,,,,,,a2aca8d012598aac
-119.3510249,55.1853001,715001,RGE RD  95,,,,,,,255f16a9a6a5a519
-118.890922,55.1623906,158,CROSS PICKLES,,,,,,,5fb5b353d7b2ab58
-119.6399997,55.3394827,733053,RGE RD  114,,,,,,,3230c5ab777c9827
-118.7546288,55.1261351,28 710082,RGE RD  55,,,,,,,240abcb86c3af82d
-118.7818961,55.2609256,10304,ST 95,,,,,,,a68ccc770a391cdb
-118.6655973,55.3872644,740073,RGE RD  52,,,,,,,333a6def154cd6b1
-118.7884174,55.2662342,9717,AVE 108A,,,,,,,0e3ed871303c237c
-118.8946583,55.1610042,561,ST STEWART,,,,,,,360ef0693ce9b231
-118.7912771,55.2585038,9821,AVE 101,,,,,,,79ad64975d62c626
-119.8950241,55.4321617,131071,TWP RD  744,,,,,,,c460245c581246c0
-119.4268873,55.1056269,705042,RGE RD  102,,,,,,,9508d57d02c7ba47
-119.038221,55.0842803,74066,TWP RD  704,,,,,,,30fb2f7b6d67e34e
-118.7885255,55.2688516,11007,ST 97,,,,,,,625b779d1fb546e4
-119.7577002,55.0138665,695020,RGE RD  123,,,,,,,85dced9927c273dc
-118.7230373,55.1355577,7712,ST ALDER,,,,,,,1685c99667d73ce5
-118.7147126,55.1522825,8 712051,RGE RD  54,,,,,,,c4e16fdd55758680
-119.3424629,55.5248588,754033,RGE RD  94,,,,,,,eb0dab7129f9d9bb
-119.4462607,55.3746604,102032,TWP RD  740,,,,,,,0216395721a13c7e
-119.5581431,55.2920338,730031,RGE RD  111,,,,,,,c4e98284b68c912e
-119.1836702,55.1903774,78 715010,RGE RD  84,,,,,,,199f7f4fadf9d679
-118.6303619,55.4313359,50045,TWP RD  744,,,,,,,8e168d68e206da80
-118.7708731,55.2075559,9201,AVE 141,,,,,,,a5044536d55e92ec
-118.8306305,55.1087962,3103,ST 111,,,,,,,9ac746326df8950f
-119.2922613,55.4449323,744072,RGE RD  92,,,,,,,1dc0c4933004ce5d
-119.8295776,55.053651,130001,TWP RD  702,,,,,,,a26da65d41260a57
-119.4631901,55.1399132,711076,RGE RD  103,,,,,,,52dd621e5d8b2234
-118.7380494,55.4581633,57 745067,RGE RD  55,,,,,,,dc024436145262c9
-119.0267964,55.1829168,714068,RGE RD  74,,,,,,,42f46e70d6709780
-119.2030266,55.209979,58 720049,RGE RD  85,,,,,,,2697f68e0ac531fe
-119.2296824,55.2187574,721027,RGE RD  90,,,,,,,74ab70f29bdc7df4
-118.7794316,55.1098112,8 60051,HWY  668,,,,,,,b2f681730e09f75d
-119.155401,55.4024768,10010,AVE 99,,,,,,,b1a28ebf234475bb
-118.7935074,55.2627723,140 9824,AVE 104,,,,,,,0daba0fb5665d462
-118.8102436,55.2164416,15025,ST 104A,,,,,,,1151451c6d714176
-118.9225455,55.1419543,65080,TWP RD  712,,,,,,,047dc675d9778fa6
-118.2588363,55.1849849,24006,TWP RD  714,,,,,,,9f3cd8ee9b37e4bd
-118.8445525,55.2512957,723049,RGE RD  63,,,,,,,9da23ca916846ed2
-118.7981331,55.2442641,10002,AVE 84,,,,,,,afe97006755d56f2
-118.848065,55.2596792,5 63014,TWP RD  724,,,,,,,cf62f95562a03160
-118.7163834,55.4437142,744063,RGE RD  54,,,,,,,e341000a0af69875
-118.7878731,55.2593943,9713,AVE 102,,,,,,,c474378521e47ad5
-119.4895352,55.18876,715018,RGE RD  104,,,,,,,8e3bbb5e84732484
-118.8147393,55.2200967,10608,AVE 154A,,,,,,,db0b63c224ab1942
-118.8652878,55.4071669,742021,RGE RD  64,,,,,,,535f55d2cdc29fe4
-119.0989985,55.1586481,713027,RGE RD  81,,,,,,,447a0d60f07553e7
-118.8244943,55.1235095,37 710072,HWY  40,,,,,,,fea8b540c65abb38
-118.8876267,55.1629359,340,LANE SCOTT,,,,,,,ab9791a743100613
-119.7262435,55.0307457,700029,RGE RD  122,,,,,,,76799ba3080365c3
-118.7862985,55.2693091,10917,ST 96A,,,,,,,fc762a2ac82a5210
-118.6353968,55.1567948,50068,TWP RD  713,,,,,,,05f0135e06bde6c7
-118.9679456,55.2683545,724069,RGE RD  72,,,,,,,f1d7887eb6a0c3eb
-118.7898408,55.2722723,9706,AVE 113,,,,,,,08302a7a5ab7ceb9
-118.9109679,55.3751077,65042,HWY  59,,,,,,,ede62417dcb9405d
-118.7824394,55.2693143,10909,ST 95,,,,,,,35de7bad88a865f4
-118.7919113,55.26353,87 9824,AVE 104,,,,,,,61ae596335679925
-118.6566578,55.2354249,62 722040,RGE RD  51,,,,,,,e4b5cf7980d1f18a
-118.8108582,55.2222336,10416,AVE 156,,,,,,,bd579d687161df7d
-118.7210719,55.1809573,7702,RD OXFORD,,,,,,,a9be385e9a328e15
-118.6536436,55.4607086,51039,TWP RD  750,,,,,,,f4f8c7e14baea946
-118.7614874,55.3476019,55058,TWP RD  734,,,,,,,7e945b0844bfe4df
-118.3829408,55.2132949,720071,HWY  670,,,,,,,10c0338cbdec9d73
-118.9672547,55.1751168,10 714013,RGE RD  72,,,,,,,4bd44ea42fbf5ecf
-119.6906311,55.4152667,742067,RGE RD  120,,,,,,,8a88ce71487233d2
-118.8125255,55.2172957,10600,AVE 151,,,,,,,4e9e8cd106e3c9cc
-118.6261691,55.4312348,2 50027,TWP RD  744,,,,,,,08a352ced2c7aa36
-118.9716139,55.1734426,2 714013,RGE RD  72,,,,,,,7c86f76ed97612c4
-118.7188806,55.1781497,10709,ST LEXINGTON,,,,,,,d44c3a45974a2094
-118.8507759,55.2485802,723030,RGE RD  63,,,,,,,67cea47737a632ae
-118.8482419,55.1363562,711048,RGE RD  63,,,,,,,ccb9e5a0813379be
-118.8893144,55.1629336,356,LANE SCOTT,,,,,,,70b03618a3a35bcc
-119.2216528,55.4788777,751014,RGE RD  85,,,,,,,f17556581ead70b0
-118.8048068,55.2536808,10211,AVE 97,,,,,,,868c7cf6793324e4
-118.6205788,55.4236521,75 743010,RGE RD  50,,,,,,,57c2210522bfc860
-118.7185544,55.1355568,6113,ST 76A,,,,,,,c95ed4f51e3c3e71
-118.9988542,55.1830598,73 714053,RGE RD  73,,,,,,,e6abdb816fc386c8
-119.2809023,55.4409011,744049,RGE RD  92,,,,,,,197c3630b39416ac
-118.7717897,55.1096608,24 60051,HWY  668,,,,,,,cf012a86f7dd38fd
-118.730203,55.1816263,7943,RD COACH,,,,,,,2c8b6620368e5896
-118.9540708,55.225767,721060,RGE RD  71,,,,,,,20feb0f73f8d9088
-118.7909194,55.2622367,37 9824,AVE 104,,,,,,,754b09751f8beb91
-118.8157858,55.2165505,10654,AVE 150,,,,,,,355a0808feb3caad
-118.8053761,55.2183706,15202,ST 103,,,,,,,26feb254c07e37c0
-119.2039412,55.1937675,1 715051,RGE RD  85,,,,,,,a9c0ea1e13596c4f
-118.852134,55.275105,725002,RGE RD  63,,,,,,,4e89962c8ef3680c
-119.2791382,55.4317207,91073,TWP RD  744,,,,,,,b0aace04050b6ebd
-119.0026512,55.0847068,10 73022,TWP RD  704,,,,,,,9f7eacf2bebbf95b
-119.181027,55.2817227,83061,TWP RD  730,,,,,,,3e9e9888c3cb8edc
-119.8395351,55.3457705,125062,TWP RD  734,,,,,,,80d7d0b1d9906d0d
-118.8882588,55.1624908,331,LANE SCOTT,,,,,,,41de267415c6db14
-118.7886034,55.2591511,10110,ST 98A,,,,,,,8ad39e5757674977
-118.7893238,55.2664155,10807,ST 98,,,,,,,95c25fdf786cdb34
-118.8190411,55.1137898,2 61072,HWY  40,,,,,,,867ad844e7e6d8e8
-118.8985218,55.1306274,1 711024,RGE RD  65,,,,,,,b389dcefd7a79c27
-118.7741238,55.126543,9321,DR WEDGEWOOD N,,,,,,,e6e168ab5b21d55d
-119.9238428,55.3260202,732056,RGE RD  133,,,,,,,8bf72f99963b2c21
-119.0290373,55.1368138,711056,RGE RD  74,,,,,,,dd30f49604f5023a
-118.7189956,55.1396594,6509,ST 77,,,,,,,3ccb55583597e894
-119.3756835,55.4039443,9702,AVE 100,,,,,,,50bb717c9b698328
-119.6658396,55.3464517,734007,RGE RD  115,,,,,,,af86eb7f04b757cd
-118.7850851,55.2708145,9523,AVE 112,,,,,,,4eeb3d33a4442b07
-118.8044062,55.2147064,10222,AVE 148,,,,,,,f6ddf23f3425b67f
-118.7876503,55.2585019,9711,AVE 101,,,,,,,ce2a180363a0433c
-118.7858687,55.2698049,11008,ST 96,,,,,,,5267c921c13c47ca
-118.6392593,55.3319437,733003,RGE RD  51,,,,,,,e18d2f4f4b4b900f
-118.4076675,55.1588257,713015,RGE RD  34,,,,,,,5489f3cc17cb45fd
-118.872951,55.0736449,64028,TWP RD  703A,,,,,,,ec4f9e86c9ddadfc
-118.3050777,55.1982605,715073,RGE RD  30,,,,,,,dafe9c9366f6af91
-118.8065564,55.2413524,8001,ST 103,,,,,,,d4b07d983436026a
-118.7859218,55.2718298,9531,AVE 113,,,,,,,3409e7a52a5c07a5
-119.3522995,55.1857637,715001,RGE RD  95,,,,,,,81759fb7e90543f5
-118.3385753,55.2852132,31015,TWP RD  730,,,,,,,812aaa965703ef1b
-118.6393524,55.1420891,5B 712009,RGE RD  51,,,,,,,a41989723450b52b
-118.8425715,55.2865406,62073,TWP RD  730,,,,,,,80850dba3d545394
-118.8766027,55.1375839,10 711058,RGE RD  64,,,,,,,84113b91653d1233
-119.5142958,55.3936859,741026,RGE RD  105,,,,,,,a111d200e75c509a
-118.8044567,55.2160514,14909,ST 103,,,,,,,16799b7982fc2387
-119.3727593,55.2565627,95047,TWP RD  724,,,,,,,95f604686d2fd112
-118.6788082,55.2601179,52044,TWP RD  724,,,,,,,c312d5f4f199d612
-118.6146808,55.2882337,730007,RGE RD  50,,,,,,,b8326db145075be8
-118.3439304,55.5052876,752082,RGE RD  31,,,,,,,a77ab31e2ad2506a
-118.6286944,55.1625815,22 713033,RGE RD  51,,,,,,,e9787ccd5d17b98e
-118.7792359,55.126099,9516,AVE 50,,,,,,,ec50fff245605e54
-118.9794932,55.1726941,72012,TWP RD  714,,,,,,,315836a5c7313638
-118.3572059,55.4333917,744005,RGE RD  32,,,,,,,a60c044c359b599b
-118.6913245,55.1607877,713025,RGE RD  53,,,,,,,3d61417be5d6597d
-118.8957224,55.1619964,520,ST STEWART,,,,,,,aeb92266568f3d97
-118.6790761,55.4391374,52037,TWP RD  744A,,,,,,,3256445664acc2b1
-119.3578961,55.165278,713053,RGE RD  95,,,,,,,e3477185bd060db7
-118.8990992,55.1457125,712024,RGE RD  65,,,,,,,d30ea79c7f5e1ec5
-119.4994469,55.4022936,104039,HWY  59,,,,,,,21946b33b3cb24f5
-118.8994913,55.3462919,65010,TWP RD  734,,,,,,,894c084345855a53
-118.7189152,55.1796219,10909,ST LEXINGTON,,,,,,,f8c33b5dc863dffe
-119.3309919,55.2295218,42B 722025,RGE RD  94,,,,,,,adb7e698e24b51cd
-118.805349,55.2149326,10308,AVE 148,,,,,,,dc0c5919f82068f2
-118.7694209,55.1225827,9209,AVE 46A,,,,,,,4374f41f75aab8d6
-118.805336,55.2171256,14942,ST 103,,,,,,,5f3f76e937026348
-118.652864,55.1684347,27 51037,TWP RD  714,,,,,,,e2b9d0f0ac04bbf3
-118.2839098,55.4955444,752027,RGE RD  25,,,,,,,7acaa23f94d9ad6d
-118.7517035,55.107398,55051,TWP RD  710,,,,,,,5131c35e0856569b
-118.772734,55.1224383,4620,ST 93B,,,,,,,06100f2a3735b745
-118.4816938,55.156259,49 713021,RGE RD  41,,,,,,,b8c7aabe93f63f99
-118.6660732,55.1787259,714047,RGE RD  52,,,,,,,d1d0cacd9c7ec95e
-119.3147164,55.3077014,731040,RGE RD  93,,,,,,,85251e03052aa32b
-118.5359773,55.3702875,42081,HWY  674,,,,,,,37dc36674401c7d2
-118.7851287,55.2721692,9520,AVE 113,,,,,,,27af7e613d00fdfd
-118.934719,55.1222167,34 710050,RGE RD  70,,,,,,,2c662a7ebb969d2e
-118.8935334,55.1605077,547,ST STEWART,,,,,,,1c7a4b2c4777d251
-119.3839296,55.1929942,715047,HWY  723,,,,,,,edf0d84eb5f19cf7
-119.1099612,55.0754789,81051,TWP RD  703A,,,,,,,8a4612cdea9f7cb4
-118.805628,55.2247006,15911,ST 103,,,,,,,acc8e2f9e880dd24
-118.3659119,55.2281803,10117,AVE 99,,,,,,,a8bd4d85666eac23
-118.7940184,55.2621641,22 9824,AVE 104,,,,,,,c4e88c7d57927e48
-119.242913,55.476317,751004,RGE RD  90,,,,,,,9cc5a8ab95710702
-119.7172092,55.25823,120082,HWY  671,,,,,,,0c2e29ea14e37420
-119.7140902,55.2573233,120071,HWY  671,,,,,,,f49e5ddfa017fa54
-118.8895448,55.0713422,703015,RGE RD  65,,,,,,,74473596a59a8f28
-118.5737765,55.1984361,44027,HWY  670,,,,,,,f65aa19177e5e0a1
-118.8868393,55.1611131,114,CRES CLARK,,,,,,,77149694a062596c
-119.0051944,55.1771602,45 714010,RGE RD  73,,,,,,,1c72ea269018da69
-118.7458128,55.1086814,55051,TWP RD  710,,,,,,,49360744e1db21f4
-118.4179196,55.1596763,18 34035,TWP RD  713A,,,,,,,636c648e763a884c
-119.2312555,55.111755,90033,TWP RD  710,,,,,,,355395e704cb77e1
-118.7157044,55.2614338,6 724011,RGE RD  54,,,,,,,055924adfcb684ed
-118.7857398,55.2693458,10916,ST 96,,,,,,,0e2e5d2dc90cc7d2
-118.5906621,55.2900448,730016,RGE RD  45,,,,,,,81d70b11b162feb3
-118.8477001,55.3679685,735048,RGE RD  63,,,,,,,4f0783ef8676c6bf
-118.6917023,55.4078069,5 742033,RGE RD  53,,,,,,,0e86c9e1a6a61029
-118.7286742,55.1385733,6464,ST 79,,,,,,,453deec12e2ddd3e
-119.185341,55.1898167,74 715010,RGE RD  84,,,,,,,ea6be9452e6ebc49
-118.7824723,55.269643,11005,ST 95,,,,,,,247f1ccdc57ecf1c
-119.1846096,55.1915528,81 715010,RGE RD  84,,,,,,,aca33e40f3d38836
-118.7663008,55.4518029,745029,RGE RD  60,,,,,,,09e97145fbe291af
