Machine_ID,Line_ID,T_Sensor_ID,Op_Temp,Timestamp
0xa00032,a002,0xa00032tm_,84.25525202,2019-10-01T13:08:38
0xa00013,a001,0xa00013tm_,81.30776448,2019-10-01T02:44:18
0xa00036,a003,0xa00036tm_,84.24819367,2019-10-01T20:37:48
0xa00017,a002,0xa00017tm_,81.07171941,2019-10-01T20:02:26
0xa00026,a001,0xa00026tm_,82.97825236,2019-10-01T03:14:42
0xa00014,a000,0xa00014tm_,80.48145708,2019-10-01T08:40:49
0xa00003,a004,0xa00003tm_,81.65544719,2019-10-01T01:20:27
0xa00006,a000,0xa00006tm_,79.83290115,2019-10-01T04:06:39
0xa00033,a001,0xa00033tm_,82.46465519,2019-10-01T21:41:18
0xa00018,a001,0xa00018tm_,81.66349626,2019-10-01T09:35:34
0xa00022,a004,0xa00022tm_,82,2019-10-01T05:39:50
0xa00035,a003,0xa00035tm_,82.10991106,2019-10-01T06:38:36
0xa00001,a002,0xa00001tm_,79.67271513,2019-10-01T21:06:37
0xa00021,a004,0xa00021tm_,82,2019-10-01T01:25:46
0xa00023,a002,0xa00023tm_,82,2019-10-01T17:15:29
0xa00031,a003,0xa00031tm_,83.66070808,2019-10-01T06:34:30
0xa00001,a003,0xa00001tm_,81.33615799,2019-10-01T14:46:06
0xa00023,a000,0xa00023tm_,82,2019-10-01T03:37:44
0xa00001,a000,0xa00001tm_,80.34927856,2019-10-01T01:29:27
0xa00002,a001,0xa00002tm_,77.98776935,2019-10-01T06:34:02
0xa00001,a000,0xa00001tm_,77.99235818,2019-10-01T20:34:41
0xa00030,a004,0xa00030tm_,82.94209003,2019-10-01T23:09:59
0xa00031,a003,0xa00031tm_,82.11615385,2019-10-01T11:40:18
0xa00032,a001,0xa00032tm_,84.94609233,2019-10-01T14:20:31
0xa00026,a000,0xa00026tm_,82.97499826,2019-10-01T21:27:27
0xa00020,a004,0xa00020tm_,82,2019-10-01T18:46:59
0xa00038,a003,0xa00038tm_,83.52248721,2019-10-01T19:10:14
0xa00024,a002,0xa00024tm_,82.043152,2019-10-01T21:13:01
0xa00009,a001,0xa00009tm_,81.70434537,2019-10-01T16:22:17
0xa00029,a000,0xa00029tm_,83.3388204,2019-10-01T11:38:28
0xa00021,a003,0xa00021tm_,82,2019-10-01T05:54:13
0xa00037,a003,0xa00037tm_,85.77715105,2019-10-01T12:02:11
0xa00024,a004,0xa00024tm_,82.70054201,2019-10-01T21:34:22
0xa00014,a002,0xa00014tm_,81.5878439,2019-10-01T22:20:33
0xa00005,a004,0xa00005tm_,80.35660958,2019-10-01T02:14:30
0xa00039,a004,0xa00039tm_,85.00697958,2019-10-01T01:43:58
0xa00032,a003,0xa00032tm_,83.76707829,2019-10-01T17:57:07
0xa00035,a000,0xa00035tm_,83.89262142,2019-10-01T08:11:48
0xa00011,a001,0xa00011tm_,81.82580561,2019-10-01T11:57:15
0xa00027,a003,0xa00027tm_,82.22788662,2019-10-01T20:03:03
0xa00028,a002,0xa00028tm_,82.21005714,2019-10-01T21:19:25
0xa00024,a004,0xa00024tm_,82.20715863,2019-10-01T05:08:12
0xa00008,a000,0xa00008tm_,80.83680458,2019-10-01T01:01:30
0xa00011,a000,0xa00011tm_,81.93085234,2019-10-01T10:52:10
0xa00036,a000,0xa00036tm_,83.69209202,2019-10-01T13:18:20
0xa00022,a000,0xa00022tm_,82,2019-10-01T23:23:46
0xa00006,a000,0xa00006tm_,78.32550524,2019-10-01T21:21:41
0xa00011,a001,0xa00011tm_,81.41262773,2019-10-01T19:22:25
0xa00026,a004,0xa00026tm_,82.25329453,2019-10-01T03:19:16
0xa00004,a004,0xa00004tm_,81.1938151,2019-10-01T07:18:11
0xa00005,a004,0xa00005tm_,79.38250055,2019-10-01T14:07:41
0xa00029,a002,0xa00029tm_,82.33368078,2019-10-01T05:25:54
0xa00006,a002,0xa00006tm_,79.43111693,2019-10-01T14:59:20
0xa00001,a004,0xa00001tm_,79.57583487,2019-10-01T03:27:38
0xa00010,a001,0xa00010tm_,80.0735845,2019-10-01T13:40:37
0xa00026,a001,0xa00026tm_,82.40129386,2019-10-01T06:13:07
0xa00004,a002,0xa00004tm_,79.60853758,2019-10-01T02:14:09
0xa00006,a002,0xa00006tm_,80.44811131,2019-10-01T13:23:11
0xa00012,a002,0xa00012tm_,80.49323888,2019-10-01T18:30:34
0xa00035,a000,0xa00035tm_,82.34719153,2019-10-01T04:44:12
0xa00036,a001,0xa00036tm_,85.62047781,2019-10-01T02:37:19
0xa00006,a003,0xa00006tm_,81.25449241,2019-10-01T08:01:13
0xa00014,a002,0xa00014tm_,81.67040416,2019-10-01T03:45:52
0xa00015,a002,0xa00015tm_,81.72547537,2019-10-01T02:23:52
0xa00008,a002,0xa00008tm_,81.56032199,2019-10-01T17:04:29
0xa00016,a004,0xa00016tm_,81.31990156,2019-10-01T07:52:43
0xa00024,a000,0xa00024tm_,82.45894473,2019-10-01T06:11:47
0xa00008,a001,0xa00008tm_,81.77206956,2019-10-01T18:10:56
0xa00023,a004,0xa00023tm_,82,2019-10-01T02:59:18
0xa00027,a000,0xa00027tm_,82.02200316,2019-10-01T11:55:11
0xa00001,a004,0xa00001tm_,77.10220183,2019-10-01T12:50:12
0xa00028,a001,0xa00028tm_,83.54555753,2019-10-01T12:49:18
0xa00007,a002,0xa00007tm_,80.76604538,2019-10-01T21:54:35
0xa00022,a003,0xa00022tm_,82,2019-10-01T16:16:54
0xa00035,a004,0xa00035tm_,83.82117388,2019-10-01T01:24:50
0xa00025,a000,0xa00025tm_,82.17997701,2019-10-01T01:25:01
0xa00032,a003,0xa00032tm_,84.8713325,2019-10-01T10:33:10
0xa00010,a002,0xa00010tm_,81.67475755,2019-10-01T04:14:05
0xa00031,a000,0xa00031tm_,82.93825066,2019-10-01T19:59:10
0xa00027,a002,0xa00027tm_,82.07139596,2019-10-01T11:21:36
0xa00014,a000,0xa00014tm_,80.63064525,2019-10-01T08:18:21
0xa00035,a003,0xa00035tm_,82.63684266,2019-10-01T16:30:54
0xa00017,a002,0xa00017tm_,81.08465523,2019-10-01T21:05:37
0xa00010,a000,0xa00010tm_,81.64240185,2019-10-01T13:44:09
0xa00012,a002,0xa00012tm_,81.76602293,2019-10-01T09:00:42
0xa00026,a001,0xa00026tm_,82.33100651,2019-10-01T06:54:53
0xa00003,a001,0xa00003tm_,77.60497141,2019-10-01T17:54:39
0xa00001,a003,0xa00001tm_,78.84428865,2019-10-01T08:41:29
0xa00007,a000,0xa00007tm_,81.12081829,2019-10-01T07:19:29
0xa00006,a004,0xa00006tm_,81.9704658,2019-10-01T06:31:54
0xa00019,a002,0xa00019tm_,81.66422676,2019-10-01T08:05:05
0xa00004,a002,0xa00004tm_,81.25784244,2019-10-01T12:55:31
0xa00028,a001,0xa00028tm_,82.98654204,2019-10-01T20:59:55
0xa00014,a002,0xa00014tm_,80.9092547,2019-10-01T16:53:09
0xa00016,a001,0xa00016tm_,81.71618835,2019-10-01T04:44:25
0xa00016,a003,0xa00016tm_,81.27703718,2019-10-01T23:54:36
0xa00028,a000,0xa00028tm_,82.75578991,2019-10-01T04:26:45
0xa00034,a002,0xa00034tm_,84.63690597,2019-10-01T21:42:03
0xa00030,a003,0xa00030tm_,83.11344202,2019-10-01T20:47:17
0xa00010,a000,0xa00010tm_,80.04698459,2019-10-01T01:06:03
0xa00020,a001,0xa00020tm_,82,2019-10-01T05:57:03
0xa00001,a002,0xa00001tm_,79.13831975,2019-10-01T05:12:07
0xa00038,a003,0xa00038tm_,82.36751251,2019-10-01T07:21:45
0xa00026,a000,0xa00026tm_,82.73908487,2019-10-01T10:12:32
0xa00022,a004,0xa00022tm_,82,2019-10-01T19:32:07
0xa00035,a002,0xa00035tm_,83.26519629,2019-10-01T11:27:45
0xa00019,a000,0xa00019tm_,81.92887038,2019-10-01T01:56:45
0xa00010,a004,0xa00010tm_,81.57846483,2019-10-01T14:22:33
0xa00035,a000,0xa00035tm_,83.88728893,2019-10-01T07:02:29
0xa00029,a002,0xa00029tm_,83.43308558,2019-10-01T11:43:26
0xa00009,a002,0xa00009tm_,79.39109691,2019-10-01T18:32:11
0xa00005,a002,0xa00005tm_,78.69720014,2019-10-01T15:30:55
0xa00034,a003,0xa00034tm_,84.92738466,2019-10-01T23:49:56
0xa00003,a001,0xa00003tm_,81.57941148,2019-10-01T06:33:21
0xa00027,a004,0xa00027tm_,82.45331415,2019-10-01T02:00:04
0xa00019,a002,0xa00019tm_,81.07288668,2019-10-01T14:23:44
0xa00011,a002,0xa00011tm_,81.8065761,2019-10-01T06:33:34
0xa00028,a002,0xa00028tm_,82.71022319,2019-10-01T17:42:47
0xa00026,a004,0xa00026tm_,82.59957391,2019-10-01T18:03:46
0xa00037,a003,0xa00037tm_,85.17259648,2019-10-01T06:44:33
0xa00028,a001,0xa00028tm_,82.98770846,2019-10-01T01:57:00
0xa00018,a000,0xa00018tm_,81.17561846,2019-10-01T11:03:57
0xa00017,a003,0xa00017tm_,81.71404572,2019-10-01T05:22:33
0xa00034,a003,0xa00034tm_,84.172174,2019-10-01T21:13:19
0xa00008,a001,0xa00008tm_,80.60718686,2019-10-01T21:05:13
0xa00011,a002,0xa00011tm_,79.95107723,2019-10-01T13:10:50
0xa00038,a000,0xa00038tm_,82.34743509,2019-10-01T04:36:59
0xa00012,a000,0xa00012tm_,81.89001355,2019-10-01T22:50:44
0xa00005,a001,0xa00005tm_,79.05239653,2019-10-01T18:49:04
0xa00011,a003,0xa00011tm_,81.01810144,2019-10-01T13:20:55
0xa00003,a002,0xa00003tm_,77.73925326,2019-10-01T18:25:00
0xa00017,a004,0xa00017tm_,81.81729161,2019-10-01T17:06:58
0xa00006,a000,0xa00006tm_,79.0748141,2019-10-01T18:44:23
0xa00005,a000,0xa00005tm_,79.43358206,2019-10-01T18:14:09
0xa00008,a001,0xa00008tm_,80.23864767,2019-10-01T18:45:00
0xa00010,a003,0xa00010tm_,80.19463647,2019-10-01T06:09:53
0xa00024,a004,0xa00024tm_,82.86365248,2019-10-01T03:17:39
0xa00005,a004,0xa00005tm_,80.55619922,2019-10-01T19:09:10
0xa00020,a002,0xa00020tm_,82,2019-10-01T11:31:19
0xa00005,a002,0xa00005tm_,79.04605996,2019-10-01T15:12:28
0xa00013,a002,0xa00013tm_,80.4505595,2019-10-01T18:43:54
0xa00031,a003,0xa00031tm_,83.68327565,2019-10-01T16:11:20
0xa00027,a001,0xa00027tm_,82.43376216,2019-10-01T08:53:55
0xa00009,a000,0xa00009tm_,81.07047092,2019-10-01T02:59:23
0xa00024,a001,0xa00024tm_,82.78644889,2019-10-01T23:54:36
0xa00034,a001,0xa00034tm_,84.08596553,2019-10-01T00:31:16
0xa00007,a000,0xa00007tm_,78.13340471,2019-10-01T13:14:20
0xa00036,a002,0xa00036tm_,85.48259759,2019-10-01T15:45:00
0xa00030,a002,0xa00030tm_,82.7928102,2019-10-01T23:21:24
0xa00022,a002,0xa00022tm_,82,2019-10-01T17:16:13
0xa00015,a004,0xa00015tm_,81.93670049,2019-10-01T10:01:38
0xa00029,a003,0xa00029tm_,82.66992201,2019-10-01T03:48:07
0xa00021,a003,0xa00021tm_,82,2019-10-01T17:40:21
0xa00007,a003,0xa00007tm_,80.5004242,2019-10-01T07:46:07
0xa00019,a002,0xa00019tm_,81.82392568,2019-10-01T17:47:16
0xa00038,a002,0xa00038tm_,84.252824,2019-10-01T06:14:18
0xa00013,a004,0xa00013tm_,81.26609664,2019-10-01T07:33:22
0xa00011,a002,0xa00011tm_,80.94068167,2019-10-01T08:24:07
0xa00029,a004,0xa00029tm_,82.61262482,2019-10-01T14:14:19
0xa00021,a000,0xa00021tm_,82,2019-10-01T05:53:33
0xa00002,a002,0xa00002tm_,78.10030226,2019-10-01T21:33:57
0xa00012,a001,0xa00012tm_,80.31336,2019-10-01T09:02:20
0xa00017,a000,0xa00017tm_,81.76897674,2019-10-01T16:58:42
0xa00038,a000,0xa00038tm_,83.71153424,2019-10-01T07:12:40
0xa00029,a002,0xa00029tm_,83.7218629,2019-10-01T07:17:20
0xa00030,a004,0xa00030tm_,83.22482125,2019-10-01T02:42:38
0xa00026,a004,0xa00026tm_,82.99177877,2019-10-01T15:15:04
0xa00009,a002,0xa00009tm_,81.11402152,2019-10-01T06:03:16
0xa00016,a000,0xa00016tm_,81.15672322,2019-10-01T06:28:07
0xa00010,a004,0xa00010tm_,80.63501029,2019-10-01T22:31:26
0xa00012,a000,0xa00012tm_,81.13903182,2019-10-01T11:51:16
0xa00018,a003,0xa00018tm_,81.98505955,2019-10-01T17:38:14
0xa00034,a000,0xa00034tm_,82.81707575,2019-10-01T22:22:28
0xa00031,a002,0xa00031tm_,83.26220347,2019-10-01T08:41:12
0xa00004,a001,0xa00004tm_,79.37182608,2019-10-01T05:32:37
0xa00003,a000,0xa00003tm_,80.27324597,2019-10-01T21:49:59
0xa00013,a000,0xa00013tm_,81.40978134,2019-10-01T12:47:05
0xa00017,a001,0xa00017tm_,81.78257618,2019-10-01T05:28:59
0xa00001,a000,0xa00001tm_,77.54634146,2019-10-01T01:53:23
0xa00035,a002,0xa00035tm_,82.27020591,2019-10-01T10:19:22
0xa00027,a001,0xa00027tm_,82.01476495,2019-10-01T13:55:03
0xa00014,a002,0xa00014tm_,80.84439968,2019-10-01T08:53:18
0xa00036,a002,0xa00036tm_,83.54674571,2019-10-01T02:25:38
0xa00016,a001,0xa00016tm_,81.1810746,2019-10-01T00:01:16
0xa00016,a000,0xa00016tm_,81.41878412,2019-10-01T20:14:29
0xa00004,a000,0xa00004tm_,79.20938884,2019-10-01T12:08:23
0xa00030,a001,0xa00030tm_,83.1547542,2019-10-01T16:39:43
0xa00001,a001,0xa00001tm_,81.38760279,2019-10-01T22:10:15
0xa00020,a002,0xa00020tm_,82,2019-10-01T09:43:57
0xa00034,a004,0xa00034tm_,82.77902716,2019-10-01T12:29:25
0xa00006,a004,0xa00006tm_,78.73301283,2019-10-01T05:01:11
0xa00020,a002,0xa00020tm_,82,2019-10-01T20:10:57
0xa00001,a004,0xa00001tm_,81.65753291,2019-10-01T15:00:47
0xa00001,a000,0xa00001tm_,81.61837606,2019-10-01T09:50:41
0xa00018,a000,0xa00018tm_,81.42909872,2019-10-01T10:01:04
0xa00027,a003,0xa00027tm_,82.71897416,2019-10-01T04:07:29
0xa00034,a002,0xa00034tm_,84.16205839,2019-10-01T10:32:54
0xa00022,a003,0xa00022tm_,82,2019-10-01T17:57:36
0xa00033,a003,0xa00033tm_,82.1523888,2019-10-01T09:55:16
0xa00033,a001,0xa00033tm_,84.25009097,2019-10-01T09:18:52
0xa00019,a000,0xa00019tm_,81.31784508,2019-10-01T08:06:35
0xa00005,a000,0xa00005tm_,79.27616463,2019-10-01T14:22:18
0xa00038,a000,0xa00038tm_,85.94556824,2019-10-01T01:34:17
0xa00012,a002,0xa00012tm_,80.75749452,2019-10-01T15:44:16
0xa00010,a000,0xa00010tm_,80.36270607,2019-10-01T08:36:01
0xa00007,a003,0xa00007tm_,80.89210548,2019-10-01T22:12:51
0xa00015,a002,0xa00015tm_,81.1330653,2019-10-01T17:41:15
0xa00015,a002,0xa00015tm_,80.04557383,2019-10-01T08:06:36
0xa00007,a002,0xa00007tm_,78.51812311,2019-10-01T08:07:31
0xa00034,a002,0xa00034tm_,84.52289224,2019-10-01T09:14:43
0xa00011,a000,0xa00011tm_,81.629906,2019-10-01T22:57:27
0xa00015,a001,0xa00015tm_,81.37586709,2019-10-01T15:06:24
0xa00008,a004,0xa00008tm_,80.65444261,2019-10-01T06:19:21
0xa00031,a001,0xa00031tm_,82.97602121,2019-10-01T10:16:27
0xa00008,a004,0xa00008tm_,81.07904597,2019-10-01T14:42:31
0xa00036,a001,0xa00036tm_,85.58050631,2019-10-01T00:34:00
0xa00020,a001,0xa00020tm_,82,2019-10-01T16:43:35
0xa00023,a000,0xa00023tm_,82,2019-10-01T14:00:21
0xa00026,a004,0xa00026tm_,82.47045232,2019-10-01T05:34:57
0xa00016,a004,0xa00016tm_,81.3262972,2019-10-01T11:02:00
0xa00009,a002,0xa00009tm_,81.16108068,2019-10-01T22:25:23
0xa00022,a001,0xa00022tm_,82,2019-10-01T15:55:32
0xa00034,a004,0xa00034tm_,83.78752564,2019-10-01T00:19:56
0xa00007,a003,0xa00007tm_,78.99257448,2019-10-01T01:58:14
0xa00015,a002,0xa00015tm_,80.73105463,2019-10-01T11:39:21
0xa00031,a001,0xa00031tm_,82.1605737,2019-10-01T18:11:17
0xa00028,a003,0xa00028tm_,83.72427244,2019-10-01T16:36:31
0xa00012,a002,0xa00012tm_,81.02238669,2019-10-01T12:14:16
0xa00034,a002,0xa00034tm_,83.36320405,2019-10-01T02:41:51
0xa00011,a002,0xa00011tm_,80.8459496,2019-10-01T10:51:48
0xa00013,a001,0xa00013tm_,80.85233645,2019-10-01T07:21:29
0xa00030,a000,0xa00030tm_,82.63969637,2019-10-01T20:38:49
0xa00017,a000,0xa00017tm_,81.72916074,2019-10-01T21:55:20
0xa00005,a002,0xa00005tm_,81.39601042,2019-10-01T03:50:54
0xa00002,a001,0xa00002tm_,79.96974611,2019-10-01T19:47:53
0xa00024,a003,0xa00024tm_,82.59538565,2019-10-01T13:01:12
0xa00032,a002,0xa00032tm_,83.26486828,2019-10-01T17:29:30
0xa00015,a001,0xa00015tm_,80.22546563,2019-10-01T22:06:35
0xa00033,a003,0xa00033tm_,82.39890366,2019-10-01T02:25:50
0xa00024,a000,0xa00024tm_,82.52616849,2019-10-01T21:39:08
0xa00036,a000,0xa00036tm_,83.01106339,2019-10-01T23:52:26
0xa00032,a003,0xa00032tm_,82.97885317,2019-10-01T13:51:57
0xa00012,a003,0xa00012tm_,80.28039749,2019-10-01T16:11:47
0xa00017,a002,0xa00017tm_,81.90697819,2019-10-01T19:07:12
0xa00020,a000,0xa00020tm_,82,2019-10-01T08:57:10
0xa00017,a000,0xa00017tm_,81.10828592,2019-10-01T04:35:47
0xa00033,a002,0xa00033tm_,83.3717213,2019-10-01T23:22:12
0xa00039,a004,0xa00039tm_,84.71828754,2019-10-01T01:06:42
0xa00005,a001,0xa00005tm_,79.70747074,2019-10-01T03:17:08
0xa00015,a000,0xa00015tm_,80.03208291,2019-10-01T07:02:27
0xa00035,a003,0xa00035tm_,83.18948718,2019-10-01T03:15:52
0xa00024,a002,0xa00024tm_,82.2036159,2019-10-01T03:35:04
0xa00039,a001,0xa00039tm_,83.49902637,2019-10-01T20:15:07
0xa00001,a003,0xa00001tm_,80.07045294,2019-10-01T21:12:53
0xa00039,a002,0xa00039tm_,83.77441038,2019-10-01T18:19:23
0xa00002,a002,0xa00002tm_,79.44650495,2019-10-01T09:40:57
0xa00012,a003,0xa00012tm_,80.70864635,2019-10-01T08:43:04
0xa00001,a002,0xa00001tm_,80.07032536,2019-10-01T21:12:19
0xa00039,a002,0xa00039tm_,84.67690255,2019-10-01T21:49:59
0xa00036,a000,0xa00036tm_,84.07416722,2019-10-01T01:49:55
0xa00032,a003,0xa00032tm_,83.99397805,2019-10-01T21:24:45
0xa00010,a004,0xa00010tm_,80.14564629,2019-10-01T02:29:24
0xa00013,a004,0xa00013tm_,81.93499524,2019-10-01T03:41:22
0xa00025,a003,0xa00025tm_,82.29767348,2019-10-01T06:37:01
0xa00002,a004,0xa00002tm_,80.5673514,2019-10-01T19:36:04
0xa00003,a003,0xa00003tm_,79.32098537,2019-10-01T19:35:38
0xa00022,a002,0xa00022tm_,82,2019-10-01T20:37:54
0xa00025,a002,0xa00025tm_,82.54204695,2019-10-01T10:16:01
0xa00009,a001,0xa00009tm_,79.64863812,2019-10-01T12:10:07
0xa00026,a001,0xa00026tm_,82.02694025,2019-10-01T18:10:15
0xa00023,a003,0xa00023tm_,82,2019-10-01T15:40:34
0xa00013,a000,0xa00013tm_,80.59710044,2019-10-01T15:16:41
0xa00002,a003,0xa00002tm_,79.07516383,2019-10-01T02:34:17
0xa00026,a001,0xa00026tm_,82.29140965,2019-10-01T00:52:32
0xa00018,a000,0xa00018tm_,81.24859667,2019-10-01T19:05:13
0xa00020,a000,0xa00020tm_,82,2019-10-01T16:26:41
0xa00017,a000,0xa00017tm_,81.79086985,2019-10-01T16:26:28
0xa00009,a004,0xa00009tm_,81.7407755,2019-10-01T13:16:22
0xa00009,a003,0xa00009tm_,81.64935822,2019-10-01T00:36:25
0xa00008,a003,0xa00008tm_,79.63881758,2019-10-01T11:54:36
0xa00004,a001,0xa00004tm_,78.05491731,2019-10-01T14:56:24
0xa00031,a001,0xa00031tm_,83.1585361,2019-10-01T00:07:02
0xa00038,a002,0xa00038tm_,83.95283442,2019-10-01T11:45:31
0xa00033,a003,0xa00033tm_,84.67938375,2019-10-01T17:00:14
0xa00010,a004,0xa00010tm_,81.30349698,2019-10-01T22:30:05
0xa00034,a000,0xa00034tm_,82.87896236,2019-10-01T01:58:00
0xa00037,a002,0xa00037tm_,85.35104864,2019-10-01T08:30:02
0xa00023,a002,0xa00023tm_,82,2019-10-01T10:42:41
0xa00011,a000,0xa00011tm_,80.27188439,2019-10-01T16:40:18
0xa00010,a003,0xa00010tm_,79.91296986,2019-10-01T01:16:58
0xa00019,a001,0xa00019tm_,81.90432383,2019-10-01T23:21:42
0xa00003,a003,0xa00003tm_,81.78399464,2019-10-01T16:07:39
0xa00029,a003,0xa00029tm_,83.98301501,2019-10-01T17:53:49
0xa00004,a003,0xa00004tm_,78.23089329,2019-10-01T23:05:04
0xa00028,a002,0xa00028tm_,82.52119232,2019-10-01T18:52:19
0xa00015,a003,0xa00015tm_,80.60261948,2019-10-01T00:33:44
0xa00006,a000,0xa00006tm_,78.895698,2019-10-01T06:58:03
0xa00022,a003,0xa00022tm_,82,2019-10-01T03:54:00
0xa00032,a003,0xa00032tm_,82.82054045,2019-10-01T18:35:16
0xa00006,a004,0xa00006tm_,79.24169691,2019-10-01T18:38:36
0xa00034,a001,0xa00034tm_,84.56193768,2019-10-01T15:09:01
0xa00014,a000,0xa00014tm_,80.40917544,2019-10-01T17:27:31
0xa00036,a003,0xa00036tm_,84.15845253,2019-10-01T16:55:35
0xa00010,a002,0xa00010tm_,80.53414028,2019-10-01T00:15:27
0xa00008,a000,0xa00008tm_,79.00743467,2019-10-01T20:07:27
0xa00036,a004,0xa00036tm_,82.8871656,2019-10-01T14:10:20
0xa00029,a004,0xa00029tm_,83.33254922,2019-10-01T18:47:17
0xa00030,a001,0xa00030tm_,83.15009822,2019-10-01T12:43:51
0xa00029,a003,0xa00029tm_,83.41910514,2019-10-01T08:58:04
0xa00027,a002,0xa00027tm_,82.68917551,2019-10-01T16:48:56
0xa00031,a002,0xa00031tm_,82.93717579,2019-10-01T03:48:49
0xa00007,a002,0xa00007tm_,79.20500276,2019-10-01T07:15:14
0xa00038,a003,0xa00038tm_,82.35666476,2019-10-01T09:53:34
0xa00019,a001,0xa00019tm_,81.36164808,2019-10-01T15:58:40
0xa00005,a003,0xa00005tm_,80.08336699,2019-10-01T12:02:56
0xa00007,a004,0xa00007tm_,78.02046273,2019-10-01T17:32:36
0xa00009,a004,0xa00009tm_,80.361579,2019-10-01T19:45:46
0xa00028,a000,0xa00028tm_,82.34388286,2019-10-01T07:05:46
0xa00017,a004,0xa00017tm_,81.15667687,2019-10-01T11:42:49
0xa00022,a002,0xa00022tm_,82,2019-10-01T13:25:47
0xa00037,a003,0xa00037tm_,84.26286653,2019-10-01T17:56:55
0xa00028,a001,0xa00028tm_,83.2592462,2019-10-01T15:09:35
0xa00025,a000,0xa00025tm_,82.71724912,2019-10-01T08:22:49
0xa00004,a001,0xa00004tm_,78.57141825,2019-10-01T01:41:44
0xa00027,a003,0xa00027tm_,82.47872973,2019-10-01T03:57:07
0xa00038,a004,0xa00038tm_,83.83080456,2019-10-01T03:08:32
0xa00013,a002,0xa00013tm_,81.44611479,2019-10-01T23:25:35
0xa00007,a002,0xa00007tm_,81.04444478,2019-10-01T09:40:46
0xa00036,a003,0xa00036tm_,83.16220432,2019-10-01T09:59:13
0xa00006,a002,0xa00006tm_,81.62439574,2019-10-01T08:22:56
0xa00009,a002,0xa00009tm_,79.2577391,2019-10-01T02:32:24
0xa00031,a002,0xa00031tm_,83.31724102,2019-10-01T10:59:26
0xa00033,a000,0xa00033tm_,84.71393716,2019-10-01T12:22:46
0xa00032,a001,0xa00032tm_,84.52013552,2019-10-01T03:17:51
0xa00008,a003,0xa00008tm_,81.33068674,2019-10-01T21:04:21
0xa00012,a002,0xa00012tm_,81.70599761,2019-10-01T21:28:29
0xa00006,a003,0xa00006tm_,79.12871292,2019-10-01T18:03:09
0xa00038,a004,0xa00038tm_,83.6183378,2019-10-01T18:25:13
0xa00011,a003,0xa00011tm_,80.52567972,2019-10-01T01:06:35
0xa00032,a001,0xa00032tm_,83.97546176,2019-10-01T17:31:01
0xa00023,a004,0xa00023tm_,82,2019-10-01T10:30:49
0xa00017,a002,0xa00017tm_,81.69058275,2019-10-01T04:28:02
0xa00017,a001,0xa00017tm_,81.68708021,2019-10-01T04:54:22
0xa00032,a002,0xa00032tm_,84.74251165,2019-10-01T10:39:09
0xa00034,a000,0xa00034tm_,82.43969403,2019-10-01T23:55:02
0xa00010,a002,0xa00010tm_,79.11938249,2019-10-01T20:41:47
0xa00003,a001,0xa00003tm_,81.01888918,2019-10-01T01:35:25
0xa00012,a002,0xa00012tm_,81.38739972,2019-10-01T13:26:08
0xa00034,a001,0xa00034tm_,83.85734317,2019-10-01T01:51:02
0xa00013,a004,0xa00013tm_,80.57651111,2019-10-01T06:49:14
0xa00020,a000,0xa00020tm_,82,2019-10-01T03:11:53
0xa00038,a003,0xa00038tm_,83.1017037,2019-10-01T04:57:04
0xa00019,a004,0xa00019tm_,81.90624171,2019-10-01T07:07:41
0xa00019,a003,0xa00019tm_,81.4577326,2019-10-01T11:15:12
0xa00003,a002,0xa00003tm_,81.61589376,2019-10-01T15:36:11
0xa00036,a001,0xa00036tm_,82.84774514,2019-10-01T14:49:05
0xa00029,a004,0xa00029tm_,82.68180094,2019-10-01T05:37:54
0xa00036,a004,0xa00036tm_,82.12878226,2019-10-01T06:40:57
0xa00035,a004,0xa00035tm_,82.83025742,2019-10-01T04:25:29
0xa00035,a002,0xa00035tm_,84.59829357,2019-10-01T13:12:36
0xa00016,a002,0xa00016tm_,81.37081627,2019-10-01T04:58:54
0xa00009,a003,0xa00009tm_,81.35230995,2019-10-01T07:24:08
0xa00015,a001,0xa00015tm_,81.01376389,2019-10-01T23:16:15
0xa00026,a001,0xa00026tm_,82.01961718,2019-10-01T01:45:40
0xa00023,a002,0xa00023tm_,82,2019-10-01T10:09:22
0xa00005,a002,0xa00005tm_,81.05055165,2019-10-01T13:47:02
0xa00038,a000,0xa00038tm_,85.6006304,2019-10-01T02:51:53
0xa00036,a003,0xa00036tm_,83.39093613,2019-10-01T22:07:22
0xa00030,a004,0xa00030tm_,82.49683355,2019-10-01T07:37:17
0xa00037,a004,0xa00037tm_,82.7240484,2019-10-01T18:38:50
0xa00037,a002,0xa00037tm_,82.17564497,2019-10-01T09:49:35
0xa00013,a002,0xa00013tm_,81.51580677,2019-10-01T08:01:41
0xa00038,a002,0xa00038tm_,83.01122418,2019-10-01T07:09:50
0xa00017,a003,0xa00017tm_,81.08322846,2019-10-01T22:54:42
0xa00023,a001,0xa00023tm_,82,2019-10-01T21:44:50
0xa00012,a004,0xa00012tm_,81.5332264,2019-10-01T23:46:30
0xa00022,a001,0xa00022tm_,82,2019-10-01T02:16:11
0xa00038,a000,0xa00038tm_,82.75530678,2019-10-01T23:52:14
0xa00022,a003,0xa00022tm_,82,2019-10-01T08:23:30
0xa00034,a002,0xa00034tm_,83.7616195,2019-10-01T21:21:19
0xa00024,a003,0xa00024tm_,82.19222788,2019-10-01T22:47:40
