Machine_ID,Line_ID,T_Sensor_ID,Op_Temp,F_Sensor_ID,Frequency,Timestamp
0xa00024,a002,0xa00024tm_,82.51185206,0xa00024fr_,59.65992964,2019-10-01T23:31:23
0xa00009,a004,0xa00009tm_,80.14488644,0xa00009fr_,62.62661958,2019-10-01T03:26:30
0xa00013,a004,0xa00013tm_,81.81884815,0xa00013fr_,59.60979959,2019-10-01T05:49:59
0xa00013,a004,0xa00013tm_,80.85200367,0xa00013fr_,55.31084804,2019-10-01T14:22:57
0xa00032,a002,0xa00032tm_,84.36462717,0xa00032fr_,56.33023262,2019-10-01T01:27:33
0xa00006,a001,0xa00006tm_,80.32647142,0xa00006fr_,62.52840189,2019-10-01T09:26:00
0xa00039,a002,0xa00039tm_,85.53328392,0xa00039fr_,62.06117143,2019-10-01T00:41:00
0xa00017,a003,0xa00017tm_,81.86256146,0xa00017fr_,57.66360157,2019-10-01T19:36:20
0xa00004,a004,0xa00004tm_,78.74578127,0xa00004fr_,63.94435506,2019-10-01T07:34:13
0xa00039,a002,0xa00039tm_,83.64438238,0xa00039fr_,61.19825404,2019-10-01T05:12:38
0xa00001,a002,0xa00001tm_,81.38767921,0xa00001fr_,62.24559625,2019-10-01T12:50:59
0xa00010,a002,0xa00010tm_,80.17845649,0xa00010fr_,60.54772618,2019-10-01T02:59:37
0xa00039,a000,0xa00039tm_,83.39912099,0xa00039fr_,62.62479413,2019-10-01T15:55:36
0xa00031,a001,0xa00031tm_,83.06891425,0xa00031fr_,55.48085255,2019-10-01T23:45:01
0xa00015,a002,0xa00015tm_,80.88326113,0xa00015fr_,56.31290495,2019-10-01T01:16:37
0xa00026,a000,0xa00026tm_,82.93051109,0xa00026fr_,58.23474083,2019-10-01T01:43:18
0xa00021,a003,0xa00021tm_,82,0xa00021fr_,57.59554233,2019-10-01T11:20:54
0xa00012,a003,0xa00012tm_,81.37319041,0xa00012fr_,57.37275046,2019-10-01T20:59:44
0xa00004,a004,0xa00004tm_,79.31827714,0xa00004fr_,63.820418,2019-10-01T11:06:35
0xa00031,a003,0xa00031tm_,82.16666875,0xa00031fr_,64.43544462,2019-10-01T06:25:53
0xa00022,a004,0xa00022tm_,82,0xa00022fr_,55.82044369,2019-10-01T14:59:07
0xa00031,a004,0xa00031tm_,83.59068815,0xa00031fr_,57.5528321,2019-10-01T13:08:36
0xa00002,a000,0xa00002tm_,78.58170805,0xa00002fr_,64.41232459,2019-10-01T07:46:50
0xa00035,a000,0xa00035tm_,82.37161214,0xa00035fr_,56.55817989,2019-10-01T08:03:46
0xa00015,a004,0xa00015tm_,80.26961715,0xa00015fr_,60.14148635,2019-10-01T15:50:34
0xa00027,a003,0xa00027tm_,82.08813218,0xa00027fr_,60.6133821,2019-10-01T01:19:06
0xa00029,a002,0xa00029tm_,82.01389783,0xa00029fr_,64.40693322,2019-10-01T05:13:57
0xa00004,a002,0xa00004tm_,78.49455681,0xa00004fr_,62.06995597,2019-10-01T01:57:06
0xa00012,a001,0xa00012tm_,81.68385585,0xa00012fr_,56.75104238,2019-10-01T11:01:24
0xa00038,a004,0xa00038tm_,83.97219382,0xa00038fr_,56.67672432,2019-10-01T11:34:53
0xa00004,a003,0xa00004tm_,79.79116239,0xa00004fr_,60.33691554,2019-10-01T22:56:58
0xa00002,a004,0xa00002tm_,77.15963641,0xa00002fr_,64.15895781,2019-10-01T04:50:46
0xa00020,a000,0xa00020tm_,82,0xa00020fr_,61.1895625,2019-10-01T02:55:50
0xa00039,a000,0xa00039tm_,85.71835475,0xa00039fr_,59.43859997,2019-10-01T09:47:39
0xa00016,a004,0xa00016tm_,81.51829219,0xa00016fr_,61.96186758,2019-10-01T14:51:59
0xa00033,a001,0xa00033tm_,84.41829144,0xa00033fr_,60.37671423,2019-10-01T13:11:26
0xa00018,a000,0xa00018tm_,81.05153563,0xa00018fr_,56.85213951,2019-10-01T22:42:15
0xa00017,a004,0xa00017tm_,81.5145258,0xa00017fr_,56.93881893,2019-10-01T13:53:38
0xa00015,a002,0xa00015tm_,80.37854064,0xa00015fr_,62.64599053,2019-10-01T16:19:32
0xa00013,a002,0xa00013tm_,81.28866318,0xa00013fr_,60.04180331,2019-10-01T00:15:54
0xa00003,a002,0xa00003tm_,78.00149104,0xa00003fr_,57.41070486,2019-10-01T05:06:00
0xa00022,a004,0xa00022tm_,82,0xa00022fr_,61.83936871,2019-10-01T23:15:57
0xa00008,a000,0xa00008tm_,79.21377133,0xa00008fr_,55.47026724,2019-10-01T19:56:38
0xa00008,a000,0xa00008tm_,81.65534149,0xa00008fr_,59.25637788,2019-10-01T07:47:30
0xa00005,a001,0xa00005tm_,78.40974271,0xa00005fr_,60.14691833,2019-10-01T05:00:43
0xa00039,a001,0xa00039tm_,84.09017193,0xa00039fr_,58.85030955,2019-10-01T05:57:10
0xa00019,a004,0xa00019tm_,81.85601629,0xa00019fr_,59.39044422,2019-10-01T06:03:15
0xa00023,a000,0xa00023tm_,82,0xa00023fr_,56.39470482,2019-10-01T10:04:33
0xa00022,a000,0xa00022tm_,82,0xa00022fr_,59.47982858,2019-10-01T12:03:49
0xa00006,a003,0xa00006tm_,79.32660405,0xa00006fr_,57.14227387,2019-10-01T23:29:10
0xa00025,a003,0xa00025tm_,82.66416366,0xa00025fr_,62.87781309,2019-10-01T03:34:35
0xa00024,a000,0xa00024tm_,82.05366872,0xa00024fr_,56.40705988,2019-10-01T17:37:53
0xa00002,a000,0xa00002tm_,80.98616793,0xa00002fr_,64.7121203,2019-10-01T03:56:38
0xa00038,a003,0xa00038tm_,83.48807169,0xa00038fr_,64.18332355,2019-10-01T15:01:10
0xa00011,a001,0xa00011tm_,81.83810754,0xa00011fr_,57.48190229,2019-10-01T23:49:53
0xa00001,a000,0xa00001tm_,79.11683363,0xa00001fr_,58.92288683,2019-10-01T06:27:43
0xa00012,a001,0xa00012tm_,80.79670915,0xa00012fr_,57.2996961,2019-10-01T20:13:11
0xa00023,a000,0xa00023tm_,82,0xa00023fr_,62.15518835,2019-10-01T08:38:50
0xa00033,a002,0xa00033tm_,84.59120955,0xa00033fr_,58.59379698,2019-10-01T17:12:07
0xa00039,a002,0xa00039tm_,84.86392528,0xa00039fr_,55.24042356,2019-10-01T18:42:55
0xa00001,a000,0xa00001tm_,80.88051119,0xa00001fr_,63.74746491,2019-10-01T05:57:05
0xa00033,a002,0xa00033tm_,84.41380687,0xa00033fr_,62.98601317,2019-10-01T04:10:04
0xa00014,a004,0xa00014tm_,80.85703892,0xa00014fr_,56.78144987,2019-10-01T13:47:19
0xa00002,a003,0xa00002tm_,77.70073114,0xa00002fr_,55.74429622,2019-10-01T16:08:59
0xa00036,a002,0xa00036tm_,82.79269266,0xa00036fr_,62.97580072,2019-10-01T00:18:58
0xa00039,a002,0xa00039tm_,84.53137233,0xa00039fr_,59.09533543,2019-10-01T08:22:30
0xa00004,a002,0xa00004tm_,80.40676625,0xa00004fr_,58.09380894,2019-10-01T05:29:35
0xa00009,a004,0xa00009tm_,81.79141604,0xa00009fr_,62.97619851,2019-10-01T06:24:01
0xa00012,a000,0xa00012tm_,81.94296192,0xa00012fr_,59.16113212,2019-10-01T05:53:11
0xa00031,a002,0xa00031tm_,82.38097684,0xa00031fr_,56.62132327,2019-10-01T14:07:11
0xa00010,a003,0xa00010tm_,79.12570202,0xa00010fr_,55.44707264,2019-10-01T02:14:59
0xa00004,a001,0xa00004tm_,80.5483023,0xa00004fr_,64.55755311,2019-10-01T17:04:06
0xa00014,a000,0xa00014tm_,80.87420605,0xa00014fr_,55.88996245,2019-10-01T23:38:03
0xa00018,a000,0xa00018tm_,81.28013411,0xa00018fr_,58.47103154,2019-10-01T01:43:52
0xa00030,a000,0xa00030tm_,83.44273233,0xa00030fr_,57.540003,2019-10-01T22:27:45
0xa00032,a000,0xa00032tm_,84.48753313,0xa00032fr_,59.51827986,2019-10-01T19:35:52
0xa00027,a000,0xa00027tm_,82.32604213,0xa00027fr_,55.15191542,2019-10-01T17:02:11
0xa00023,a001,0xa00023tm_,82,0xa00023fr_,59.31534595,2019-10-01T09:15:15
0xa00014,a002,0xa00014tm_,81.21648309,0xa00014fr_,56.23259064,2019-10-01T12:48:21
0xa00006,a002,0xa00006tm_,79.03206013,0xa00006fr_,58.88182333,2019-10-01T10:49:24
0xa00009,a002,0xa00009tm_,79.50949174,0xa00009fr_,56.00058782,2019-10-01T22:25:09
0xa00035,a004,0xa00035tm_,83.3389914,0xa00035fr_,58.46413801,2019-10-01T13:05:03
0xa00014,a000,0xa00014tm_,81.01447549,0xa00014fr_,56.00478878,2019-10-01T13:26:15
0xa00005,a002,0xa00005tm_,80.78542082,0xa00005fr_,58.68886254,2019-10-01T14:45:49
0xa00027,a002,0xa00027tm_,82.96181889,0xa00027fr_,59.43313354,2019-10-01T07:10:49
0xa00003,a003,0xa00003tm_,79.87552044,0xa00003fr_,56.6798233,2019-10-01T15:06:17
0xa00021,a001,0xa00021tm_,82,0xa00021fr_,60.77552052,2019-10-01T08:55:09
0xa00020,a004,0xa00020tm_,82,0xa00020fr_,57.41028815,2019-10-01T08:34:47
0xa00028,a004,0xa00028tm_,83.26521744,0xa00028fr_,62.80906855,2019-10-01T22:10:10
0xa00025,a001,0xa00025tm_,82.62513437,0xa00025fr_,58.30693337,2019-10-01T01:53:23
0xa00007,a004,0xa00007tm_,81.12064659,0xa00007fr_,61.32069542,2019-10-01T07:26:05
0xa00011,a001,0xa00011tm_,80.37550518,0xa00011fr_,63.80073482,2019-10-01T22:09:01
0xa00001,a002,0xa00001tm_,80.7473041,0xa00001fr_,58.86829351,2019-10-01T02:38:23
0xa00025,a001,0xa00025tm_,82.57600045,0xa00025fr_,55.73751747,2019-10-01T04:46:37
0xa00013,a001,0xa00013tm_,81.32505933,0xa00013fr_,55.19991954,2019-10-01T21:08:53
0xa00023,a002,0xa00023tm_,82,0xa00023fr_,55.42755903,2019-10-01T07:23:12
0xa00022,a003,0xa00022tm_,82,0xa00022fr_,63.63016504,2019-10-01T09:34:52
0xa00026,a000,0xa00026tm_,82.5239057,0xa00026fr_,55.72878068,2019-10-01T05:20:43
0xa00019,a002,0xa00019tm_,81.06352514,0xa00019fr_,56.38183974,2019-10-01T19:41:23
0xa00005,a002,0xa00005tm_,78.76286342,0xa00005fr_,64.94626719,2019-10-01T05:35:14
0xa00010,a000,0xa00010tm_,79.82597765,0xa00010fr_,62.61136869,2019-10-01T23:21:15
0xa00006,a003,0xa00006tm_,78.67570097,0xa00006fr_,60.32000758,2019-10-01T13:07:17
0xa00038,a000,0xa00038tm_,82.32807814,0xa00038fr_,64.17951894,2019-10-01T05:59:49
0xa00019,a001,0xa00019tm_,81.15052269,0xa00019fr_,58.96453316,2019-10-01T01:48:11
0xa00017,a004,0xa00017tm_,81.95033704,0xa00017fr_,59.65333035,2019-10-01T23:32:38
0xa00033,a001,0xa00033tm_,82.82324371,0xa00033fr_,59.31930909,2019-10-01T09:28:53
0xa00006,a004,0xa00006tm_,81.28541206,0xa00006fr_,62.38915008,2019-10-01T16:46:55
0xa00014,a000,0xa00014tm_,80.92142964,0xa00014fr_,64.05440153,2019-10-01T18:03:55
0xa00017,a000,0xa00017tm_,81.74543904,0xa00017fr_,57.35520825,2019-10-01T04:53:16
0xa00003,a003,0xa00003tm_,81.14067092,0xa00003fr_,56.5865046,2019-10-01T23:22:36
0xa00034,a003,0xa00034tm_,84.24584877,0xa00034fr_,55.25339497,2019-10-01T01:19:02
0xa00036,a001,0xa00036tm_,82.10133401,0xa00036fr_,61.10965182,2019-10-01T18:50:36
0xa00014,a003,0xa00014tm_,81.07287004,0xa00014fr_,62.18773758,2019-10-01T18:45:36
0xa00029,a000,0xa00029tm_,83.11860395,0xa00029fr_,58.80355857,2019-10-01T13:10:31
0xa00033,a001,0xa00033tm_,83.79730864,0xa00033fr_,61.02342348,2019-10-01T06:42:26
0xa00025,a000,0xa00025tm_,82.86164658,0xa00025fr_,61.99114783,2019-10-01T14:16:51
0xa00032,a004,0xa00032tm_,83.08138917,0xa00032fr_,61.70159858,2019-10-01T22:47:00
0xa00026,a004,0xa00026tm_,82.33104416,0xa00026fr_,64.16760049,2019-10-01T06:59:15
0xa00012,a000,0xa00012tm_,81.29978103,0xa00012fr_,58.61552024,2019-10-01T13:59:59
0xa00037,a000,0xa00037tm_,84.78793379,0xa00037fr_,64.93317498,2019-10-01T05:00:54
0xa00029,a004,0xa00029tm_,82.1677221,0xa00029fr_,62.87818944,2019-10-01T12:51:01
0xa00005,a003,0xa00005tm_,81.22005259,0xa00005fr_,60.41521905,2019-10-01T10:23:36
0xa00017,a002,0xa00017tm_,81.70254002,0xa00017fr_,63.07983591,2019-10-01T09:38:47
0xa00005,a002,0xa00005tm_,78.77376677,0xa00005fr_,55.7416532,2019-10-01T22:07:08
0xa00024,a002,0xa00024tm_,82.22218669,0xa00024fr_,60.54624628,2019-10-01T23:34:40
0xa00012,a001,0xa00012tm_,80.41588691,0xa00012fr_,64.08559107,2019-10-01T11:18:26
0xa00026,a000,0xa00026tm_,82.83910121,0xa00026fr_,58.8819867,2019-10-01T01:08:07
0xa00002,a001,0xa00002tm_,81.87595024,0xa00002fr_,64.11202844,2019-10-01T10:30:51
0xa00005,a000,0xa00005tm_,78.9239069,0xa00005fr_,56.33455046,2019-10-01T08:59:25
0xa00020,a003,0xa00020tm_,82,0xa00020fr_,63.30629713,2019-10-01T12:46:16
0xa00030,a001,0xa00030tm_,82.81396697,0xa00030fr_,60.77711129,2019-10-01T15:44:51
0xa00013,a001,0xa00013tm_,80.60088544,0xa00013fr_,56.75548652,2019-10-01T12:25:06
0xa00018,a000,0xa00018tm_,81.45388376,0xa00018fr_,56.94680705,2019-10-01T20:20:24
0xa00019,a004,0xa00019tm_,81.91635457,0xa00019fr_,56.98546854,2019-10-01T19:18:02
0xa00016,a001,0xa00016tm_,81.21877793,0xa00016fr_,59.16542125,2019-10-01T10:22:41
0xa00014,a004,0xa00014tm_,80.5913886,0xa00014fr_,64.56163629,2019-10-01T18:15:28
0xa00034,a003,0xa00034tm_,82.35159563,0xa00034fr_,55.26468495,2019-10-01T15:14:11
0xa00037,a000,0xa00037tm_,84.06257436,0xa00037fr_,60.74206079,2019-10-01T23:19:28
0xa00032,a000,0xa00032tm_,83.36532707,0xa00032fr_,60.74462452,2019-10-01T03:45:11
0xa00035,a003,0xa00035tm_,83.44150875,0xa00035fr_,62.65669406,2019-10-01T16:16:37
0xa00013,a000,0xa00013tm_,80.26525471,0xa00013fr_,58.6468223,2019-10-01T09:46:41
0xa00031,a004,0xa00031tm_,82.10945897,0xa00031fr_,56.32710503,2019-10-01T12:59:45
0xa00006,a001,0xa00006tm_,78.42770829,0xa00006fr_,60.52501463,2019-10-01T12:03:49
0xa00025,a002,0xa00025tm_,82.47587229,0xa00025fr_,61.24259306,2019-10-01T23:14:49
0xa00019,a000,0xa00019tm_,81.06270414,0xa00019fr_,63.70884217,2019-10-01T14:12:02
0xa00034,a004,0xa00034tm_,82.63490555,0xa00034fr_,59.95482156,2019-10-01T17:11:43
0xa00031,a000,0xa00031tm_,83.40713488,0xa00031fr_,59.19884516,2019-10-01T08:25:31
0xa00009,a001,0xa00009tm_,80.54601362,0xa00009fr_,59.21328031,2019-10-01T00:07:28
0xa00037,a000,0xa00037tm_,82.98220416,0xa00037fr_,63.06563511,2019-10-01T00:50:20
0xa00007,a002,0xa00007tm_,80.34403448,0xa00007fr_,58.89659334,2019-10-01T01:57:30
0xa00023,a004,0xa00023tm_,82,0xa00023fr_,60.86036513,2019-10-01T06:33:53
0xa00034,a004,0xa00034tm_,82.65142272,0xa00034fr_,59.57078453,2019-10-01T01:15:39
0xa00019,a001,0xa00019tm_,81.64865858,0xa00019fr_,61.32570907,2019-10-01T13:00:35
0xa00009,a002,0xa00009tm_,80.42361853,0xa00009fr_,56.42799998,2019-10-01T15:56:45
0xa00039,a004,0xa00039tm_,83.24376456,0xa00039fr_,61.32247853,2019-10-01T23:24:34
0xa00007,a001,0xa00007tm_,78.43061143,0xa00007fr_,62.06260106,2019-10-01T03:32:13
0xa00026,a001,0xa00026tm_,82.12782485,0xa00026fr_,55.63379744,2019-10-01T09:39:56
0xa00024,a002,0xa00024tm_,82.6818933,0xa00024fr_,55.40872908,2019-10-01T01:09:58
0xa00018,a003,0xa00018tm_,81.68361278,0xa00018fr_,63.96488085,2019-10-01T12:24:20
0xa00021,a004,0xa00021tm_,82,0xa00021fr_,57.65464541,2019-10-01T00:19:06
0xa00027,a002,0xa00027tm_,82.7778035,0xa00027fr_,59.60535372,2019-10-01T14:50:56
0xa00016,a001,0xa00016tm_,81.37391076,0xa00016fr_,60.78757824,2019-10-01T00:16:53
0xa00032,a003,0xa00032tm_,82.79761461,0xa00032fr_,64.12763136,2019-10-01T21:43:10
0xa00015,a003,0xa00015tm_,80.62850515,0xa00015fr_,57.81104522,2019-10-01T08:27:59
0xa00020,a002,0xa00020tm_,82,0xa00020fr_,55.15773522,2019-10-01T11:14:40
0xa00007,a004,0xa00007tm_,78.55672416,0xa00007fr_,57.5314317,2019-10-01T06:33:21
0xa00030,a000,0xa00030tm_,83.20880773,0xa00030fr_,55.10974367,2019-10-01T04:00:06
0xa00023,a002,0xa00023tm_,82,0xa00023fr_,56.46774362,2019-10-01T07:12:35
0xa00007,a002,0xa00007tm_,78.77420402,0xa00007fr_,64.55242674,2019-10-01T19:44:16
0xa00003,a000,0xa00003tm_,79.52635704,0xa00003fr_,63.28687199,2019-10-01T14:08:10
0xa00013,a001,0xa00013tm_,81.81852314,0xa00013fr_,58.24630369,2019-10-01T04:31:30
0xa00017,a003,0xa00017tm_,81.20246343,0xa00017fr_,56.86742991,2019-10-01T00:40:59
0xa00004,a003,0xa00004tm_,79.79074032,0xa00004fr_,61.5393851,2019-10-01T16:24:19
0xa00028,a000,0xa00028tm_,82.60801612,0xa00028fr_,55.10565797,2019-10-01T11:12:53
0xa00015,a002,0xa00015tm_,80.58666483,0xa00015fr_,60.18481001,2019-10-01T07:34:18
0xa00001,a001,0xa00001tm_,77.35468245,0xa00001fr_,56.37862161,2019-10-01T21:48:36
0xa00024,a003,0xa00024tm_,82.81712227,0xa00024fr_,55.4362194,2019-10-01T13:05:05
0xa00026,a001,0xa00026tm_,82.09166554,0xa00026fr_,57.42123319,2019-10-01T19:12:24
0xa00020,a003,0xa00020tm_,82,0xa00020fr_,64.53098698,2019-10-01T05:40:59
0xa00037,a002,0xa00037tm_,83.34364572,0xa00037fr_,59.70859349,2019-10-01T22:21:19
0xa00003,a003,0xa00003tm_,77.40667194,0xa00003fr_,56.8646572,2019-10-01T04:15:37
0xa00014,a001,0xa00014tm_,81.45248825,0xa00014fr_,64.04791303,2019-10-01T02:12:18
0xa00017,a004,0xa00017tm_,81.82599945,0xa00017fr_,55.56098369,2019-10-01T09:31:41
0xa00021,a002,0xa00021tm_,82,0xa00021fr_,63.4478423,2019-10-01T06:48:59
0xa00007,a004,0xa00007tm_,79.22328081,0xa00007fr_,64.83815077,2019-10-01T22:32:05
0xa00008,a002,0xa00008tm_,79.28319995,0xa00008fr_,64.53126082,2019-10-01T09:17:48
0xa00002,a003,0xa00002tm_,80.182434,0xa00002fr_,61.85930888,2019-10-01T14:22:35
0xa00001,a002,0xa00001tm_,81.97072346,0xa00001fr_,63.41554073,2019-10-01T20:26:44
0xa00038,a004,0xa00038tm_,84.65262898,0xa00038fr_,64.53673594,2019-10-01T17:51:55
0xa00014,a004,0xa00014tm_,80.85245206,0xa00014fr_,62.98860404,2019-10-01T19:33:39
0xa00009,a002,0xa00009tm_,81.62488714,0xa00009fr_,58.52105459,2019-10-01T18:47:20
0xa00003,a003,0xa00003tm_,80.48657473,0xa00003fr_,60.93965532,2019-10-01T12:07:55
0xa00028,a004,0xa00028tm_,82.0890242,0xa00028fr_,63.66476022,2019-10-01T11:09:57
0xa00038,a004,0xa00038tm_,83.14901545,0xa00038fr_,55.07634365,2019-10-01T05:46:11
0xa00011,a000,0xa00011tm_,80.3197859,0xa00011fr_,59.05292224,2019-10-01T01:27:48
0xa00028,a003,0xa00028tm_,83.07004611,0xa00028fr_,59.40005849,2019-10-01T23:32:54
0xa00032,a001,0xa00032tm_,82.18531215,0xa00032fr_,58.01766162,2019-10-01T21:46:56
0xa00005,a004,0xa00005tm_,78.41089724,0xa00005fr_,64.09234827,2019-10-01T05:40:29
0xa00037,a002,0xa00037tm_,84.43111719,0xa00037fr_,60.29169062,2019-10-01T23:50:06
0xa00023,a003,0xa00023tm_,82,0xa00023fr_,57.06437913,2019-10-01T18:41:49
0xa00008,a002,0xa00008tm_,79.1509208,0xa00008fr_,62.81564509,2019-10-01T02:26:28
0xa00018,a003,0xa00018tm_,81.46471847,0xa00018fr_,56.17844068,2019-10-01T07:47:57
0xa00029,a004,0xa00029tm_,82.48214389,0xa00029fr_,64.36444987,2019-10-01T06:53:37
0xa00038,a002,0xa00038tm_,84.01825233,0xa00038fr_,64.65601624,2019-10-01T07:28:25
0xa00029,a002,0xa00029tm_,82.03576264,0xa00029fr_,62.69636245,2019-10-01T20:55:37
0xa00007,a000,0xa00007tm_,81.41589977,0xa00007fr_,63.11250926,2019-10-01T02:40:43
0xa00001,a002,0xa00001tm_,81.58035073,0xa00001fr_,60.56540907,2019-10-01T12:31:46
0xa00022,a002,0xa00022tm_,82,0xa00022fr_,57.00834629,2019-10-01T17:40:53
0xa00006,a003,0xa00006tm_,79.17620039,0xa00006fr_,60.32228524,2019-10-01T08:04:08
0xa00028,a001,0xa00028tm_,82.6567207,0xa00028fr_,55.60653091,2019-10-01T23:58:46
0xa00015,a001,0xa00015tm_,80.54702584,0xa00015fr_,55.46538464,2019-10-01T11:00:16
0xa00020,a001,0xa00020tm_,82,0xa00020fr_,57.18570298,2019-10-01T18:34:25
0xa00034,a001,0xa00034tm_,84.3002711,0xa00034fr_,55.11713165,2019-10-01T06:47:49
0xa00003,a003,0xa00003tm_,78.6859656,0xa00003fr_,64.64692581,2019-10-01T17:48:56
0xa00023,a003,0xa00023tm_,82,0xa00023fr_,64.94360823,2019-10-01T11:46:15
0xa00021,a001,0xa00021tm_,82,0xa00021fr_,56.682535,2019-10-01T23:19:13
0xa00007,a002,0xa00007tm_,81.59073834,0xa00007fr_,57.96566924,2019-10-01T21:52:33
0xa00039,a003,0xa00039tm_,82.9058177,0xa00039fr_,63.32410609,2019-10-01T05:15:32
0xa00011,a003,0xa00011tm_,81.08032937,0xa00011fr_,62.20029621,2019-10-01T08:45:57
0xa00038,a003,0xa00038tm_,85.77451613,0xa00038fr_,62.24801347,2019-10-01T03:15:01
0xa00026,a002,0xa00026tm_,82.26578583,0xa00026fr_,58.8564835,2019-10-01T11:07:51
0xa00031,a004,0xa00031tm_,82.80183331,0xa00031fr_,63.83574247,2019-10-01T21:57:00
0xa00029,a002,0xa00029tm_,82.8508662,0xa00029fr_,59.25887843,2019-10-01T01:16:48
0xa00020,a002,0xa00020tm_,82,0xa00020fr_,57.94800542,2019-10-01T18:12:58
0xa00033,a003,0xa00033tm_,84.78628992,0xa00033fr_,58.9431962,2019-10-01T21:28:19
0xa00036,a003,0xa00036tm_,85.33809051,0xa00036fr_,64.36972347,2019-10-01T09:37:15
0xa00022,a002,0xa00022tm_,82,0xa00022fr_,55.17351674,2019-10-01T01:32:09
0xa00031,a001,0xa00031tm_,82.51186998,0xa00031fr_,59.94270483,2019-10-01T18:44:38
0xa00006,a000,0xa00006tm_,78.18191916,0xa00006fr_,61.06681566,2019-10-01T04:18:57
0xa00020,a001,0xa00020tm_,82,0xa00020fr_,56.05179948,2019-10-01T11:37:25
0xa00034,a003,0xa00034tm_,84.49663893,0xa00034fr_,62.23793886,2019-10-01T13:34:43
0xa00034,a001,0xa00034tm_,84.45232234,0xa00034fr_,63.11923247,2019-10-01T09:01:14
0xa00005,a001,0xa00005tm_,80.83340655,0xa00005fr_,55.87191899,2019-10-01T08:39:00
0xa00022,a002,0xa00022tm_,82,0xa00022fr_,55.09915436,2019-10-01T12:25:59
0xa00018,a004,0xa00018tm_,81.35115758,0xa00018fr_,59.01008585,2019-10-01T15:04:55
0xa00033,a002,0xa00033tm_,83.23680031,0xa00033fr_,57.97925317,2019-10-01T06:25:42
0xa00035,a001,0xa00035tm_,83.74581068,0xa00035fr_,57.23997142,2019-10-01T08:20:55
0xa00026,a000,0xa00026tm_,82.09611271,0xa00026fr_,63.43865675,2019-10-01T12:21:00
0xa00002,a003,0xa00002tm_,79.2566874,0xa00002fr_,59.63514874,2019-10-01T12:27:48
0xa00014,a003,0xa00014tm_,81.30503283,0xa00014fr_,64.75370619,2019-10-01T11:29:03
0xa00016,a004,0xa00016tm_,81.89593759,0xa00016fr_,62.77645685,2019-10-01T01:41:27
0xa00019,a002,0xa00019tm_,81.50396271,0xa00019fr_,59.27743409,2019-10-01T06:27:09
0xa00006,a004,0xa00006tm_,81.42526867,0xa00006fr_,56.74396068,2019-10-01T03:40:14
0xa00004,a000,0xa00004tm_,78.27201539,0xa00004fr_,56.17391635,2019-10-01T21:56:48
0xa00012,a002,0xa00012tm_,81.43462971,0xa00012fr_,56.7774223,2019-10-01T02:11:58
0xa00020,a003,0xa00020tm_,82,0xa00020fr_,63.56738868,2019-10-01T16:38:19
0xa00034,a000,0xa00034tm_,83.27585395,0xa00034fr_,59.89115509,2019-10-01T02:03:30
0xa00036,a003,0xa00036tm_,82.81660383,0xa00036fr_,55.97444343,2019-10-01T14:43:51
0xa00021,a003,0xa00021tm_,82,0xa00021fr_,61.36214631,2019-10-01T21:21:37
0xa00005,a003,0xa00005tm_,79.60737298,0xa00005fr_,56.10135307,2019-10-01T10:20:53
0xa00015,a001,0xa00015tm_,81.35754362,0xa00015fr_,60.36180021,2019-10-01T17:01:35
0xa00019,a001,0xa00019tm_,81.32979466,0xa00019fr_,60.6893234,2019-10-01T01:02:20
0xa00033,a001,0xa00033tm_,84.85057845,0xa00033fr_,60.74316063,2019-10-01T18:58:27
0xa00035,a001,0xa00035tm_,83.54377571,0xa00035fr_,58.13569984,2019-10-01T19:25:49
0xa00008,a002,0xa00008tm_,80.86354704,0xa00008fr_,63.01350676,2019-10-01T02:21:05
0xa00031,a001,0xa00031tm_,82.19833789,0xa00031fr_,56.60463851,2019-10-01T18:40:37
0xa00038,a002,0xa00038tm_,82.27468531,0xa00038fr_,63.1769548,2019-10-01T08:11:46
0xa00015,a002,0xa00015tm_,81.16880706,0xa00015fr_,64.1614788,2019-10-01T17:30:21
0xa00001,a001,0xa00001tm_,79.70637116,0xa00001fr_,61.50981912,2019-10-01T01:32:05
0xa00011,a001,0xa00011tm_,79.11039275,0xa00011fr_,64.98993438,2019-10-01T20:45:55
0xa00009,a002,0xa00009tm_,80.44342604,0xa00009fr_,59.040076,2019-10-01T04:54:27
0xa00031,a000,0xa00031tm_,82.41153404,0xa00031fr_,60.42308914,2019-10-01T16:38:19
0xa00020,a000,0xa00020tm_,82,0xa00020fr_,64.47640481,2019-10-01T09:37:10
0xa00035,a000,0xa00035tm_,83.94312004,0xa00035fr_,58.11680353,2019-10-01T12:56:55
0xa00007,a001,0xa00007tm_,79.81487662,0xa00007fr_,59.29207684,2019-10-01T20:54:43
0xa00035,a004,0xa00035tm_,83.74002315,0xa00035fr_,61.75893091,2019-10-01T15:31:47
0xa00034,a000,0xa00034tm_,84.11004601,0xa00034fr_,56.86592497,2019-10-01T14:27:44
0xa00035,a002,0xa00035tm_,83.21333038,0xa00035fr_,58.29556298,2019-10-01T07:43:25
0xa00006,a000,0xa00006tm_,78.91405878,0xa00006fr_,61.05637228,2019-10-01T18:35:33
0xa00008,a003,0xa00008tm_,80.63950487,0xa00008fr_,56.58652859,2019-10-01T17:13:10
