rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,cnBB,2016-08-24,,Greater China Regional Scale LT,Issuer Credit Rating,,Affirmation,WatchDev,,,,,,,YY281812058,NRSRO,,Corporate,,Pactera Technology International Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,BB-,2014-03-12,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY281812058,NRSRO,,Corporate,,Pactera Technology International Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,BB-,2015-04-02,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281812058,NRSRO,,Corporate,,Pactera Technology International Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B+,2016-01-14,DG,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY281812058,NRSRO,,Corporate,,Pactera Technology International Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B+,2016-04-06,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281812058,NRSRO,,Corporate,,Pactera Technology International Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B+,2016-08-24,,Local Currency LT,Issuer Credit Rating,,Affirmation,WatchDev,,,,,,,YY281812058,NRSRO,,Corporate,,Pactera Technology International Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,635400BR2ROC1FVEBQ56,,,,,,,true,BBB+,2014-03-20,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Ryanair Holdings PLC
Standard & Poor's Ratings Services,2017-11-01,,,635400BR2ROC1FVEBQ56,,,,,,,true,BBB+,2014-09-17,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Ryanair Holdings PLC
Standard & Poor's Ratings Services,2017-11-01,,,635400BR2ROC1FVEBQ56,,,,,,,true,BBB+,2015-09-29,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Ryanair Holdings PLC
Standard & Poor's Ratings Services,2017-11-01,,,635400BR2ROC1FVEBQ56,,,,,,,true,BBB+,2016-09-09,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Ryanair Holdings PLC
Standard & Poor's Ratings Services,2017-11-01,,,635400BR2ROC1FVEBQ56,,,,,,,true,BBB+,2014-03-20,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Ryanair Holdings PLC
Standard & Poor's Ratings Services,2017-11-01,,,635400BR2ROC1FVEBQ56,,,,,,,true,BBB+,2014-09-17,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Ryanair Holdings PLC
Standard & Poor's Ratings Services,2017-11-01,,,635400BR2ROC1FVEBQ56,,,,,,,true,BBB+,2015-09-29,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Ryanair Holdings PLC
Standard & Poor's Ratings Services,2017-11-01,,,635400BR2ROC1FVEBQ56,,,,,,,true,BBB+,2016-09-09,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Ryanair Holdings PLC
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B+,2014-03-10,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B+,2015-03-18,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B+,2015-03-24,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B+,2016-01-22,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,BB-,2016-06-23,UP,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,BB-,2016-10-27,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,BB-,2016-11-22,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B+,2014-03-10,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B+,2015-03-18,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B+,2015-03-24,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B+,2016-01-22,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,BB-,2016-06-23,UP,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,BB-,2016-10-27,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,BB-,2016-11-22,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961153,NRSRO,,Corporate,,"Planet Intermediate, LLC"
Standard & Poor's Ratings Services,2017-11-01,Corporate,PGX Holdings Inc.,,Instrument,US$175 mil second-lien term bank ln due 09/29/2021,,,,,true,CCC+,2014-09-10,NW,Local Currency LT,Senior Secured,,,,,YY281961154,NRSRO,YYY337032702,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,PGX Holdings Inc.,,Instrument,US$175 mil second-lien term bank ln due 09/29/2021,,,,,true,CCC+,2015-07-27,,Local Currency LT,Senior Secured,,Affirmation,,,YY281961154,NRSRO,YYY337032702,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,PGX Holdings Inc.,,Instrument,US$175 mil second-lien term bank ln due 09/29/2021,,,,,true,CCC+,2016-07-19,,Local Currency LT,Senior Secured,,Affirmation,,,YY281961154,NRSRO,YYY337032702,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B,2014-03-12,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY281961154,NRSRO,,Corporate,,PGX Holdings Inc.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,NR,2014-04-09,WO,Foreign Currency LT,Issuer Credit Rating,,,,NR,,,,,,YY281961154,NRSRO,,Corporate,,PGX Holdings Inc.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B,2014-09-10,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY281961154,NRSRO,,Corporate,,PGX Holdings Inc.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B,2015-07-27,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961154,NRSRO,,Corporate,,PGX Holdings Inc.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B,2016-07-19,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961154,NRSRO,,Corporate,,PGX Holdings Inc.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B,2014-03-12,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY281961154,NRSRO,,Corporate,,PGX Holdings Inc.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,NR,2014-04-09,WO,Local Currency LT,Issuer Credit Rating,,,,NR,,,,,,YY281961154,NRSRO,,Corporate,,PGX Holdings Inc.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B,2014-09-10,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY281961154,NRSRO,,Corporate,,PGX Holdings Inc.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B,2015-07-27,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961154,NRSRO,,Corporate,,PGX Holdings Inc.
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,B,2016-07-19,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281961154,NRSRO,,Corporate,,PGX Holdings Inc.
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Lands' End, Inc.",54930016WOL7P2P67Q43,Instrument,US$515 mil term bank ln due 04/02/2021,51509GAB9,,,,true,B+,2014-03-06,NW,Local Currency LT,Senior Secured,,,,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Lands' End, Inc.",54930016WOL7P2P67Q43,Instrument,US$515 mil term bank ln due 04/02/2021,51509GAB9,,,,true,B+,2014-11-21,,Local Currency LT,Senior Secured,,Affirmation,,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Lands' End, Inc.",54930016WOL7P2P67Q43,Instrument,US$515 mil term bank ln due 04/02/2021,51509GAB9,,,,true,B+,2015-03-13,,Local Currency LT,Senior Secured,,Affirmation,,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Lands' End, Inc.",54930016WOL7P2P67Q43,Instrument,US$515 mil term bank ln due 04/02/2021,51509GAB9,,,,true,B,2016-02-01,DG,Local Currency LT,Senior Secured,,,,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Lands' End, Inc.",54930016WOL7P2P67Q43,Instrument,US$515 mil term bank ln due 04/02/2021,51509GAB9,,,,true,B,2016-03-02,,Local Currency LT,Senior Secured,,Affirmation,,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Lands' End, Inc.",54930016WOL7P2P67Q43,Instrument,US$515 mil term bank ln due 04/02/2021,51509GAB9,,,,true,B-,2016-06-03,DG,Local Currency LT,Senior Secured,,,,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,,,54930016WOL7P2P67Q43,,,,,,,true,B+,2014-03-06,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,"Lands' End, Inc."
Standard & Poor's Ratings Services,2017-11-01,,,54930016WOL7P2P67Q43,,,,,,,true,B+,2015-03-13,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,"Lands' End, Inc."
Standard & Poor's Ratings Services,2017-11-01,,,54930016WOL7P2P67Q43,,,,,,,true,B,2016-02-01,DG,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,"Lands' End, Inc."
Standard & Poor's Ratings Services,2017-11-01,,,54930016WOL7P2P67Q43,,,,,,,true,B,2016-03-02,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,"Lands' End, Inc."
Standard & Poor's Ratings Services,2017-11-01,,,54930016WOL7P2P67Q43,,,,,,,true,B-,2016-06-03,DG,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,"Lands' End, Inc."
Standard & Poor's Ratings Services,2017-11-01,,,54930016WOL7P2P67Q43,,,,,,,true,B+,2014-03-06,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,"Lands' End, Inc."
Standard & Poor's Ratings Services,2017-11-01,,,54930016WOL7P2P67Q43,,,,,,,true,B+,2015-03-13,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,"Lands' End, Inc."
Standard & Poor's Ratings Services,2017-11-01,,,54930016WOL7P2P67Q43,,,,,,,true,B,2016-02-01,DG,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,"Lands' End, Inc."
Standard & Poor's Ratings Services,2017-11-01,,,54930016WOL7P2P67Q43,,,,,,,true,B,2016-03-02,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,"Lands' End, Inc."
Standard & Poor's Ratings Services,2017-11-01,,,54930016WOL7P2P67Q43,,,,,,,true,B-,2016-06-03,DG,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,"Lands' End, Inc."
Standard & Poor's Ratings Services,2017-11-01,Corporate,Eastern Creation Investment Holdings Ltd.,,Instrument,US$300 mil 3.62% nts due 03/20/2019,,,,,true,A-,2014-03-07,NW,Foreign Currency LT,Senior Unsecured,,,,,YY281961802,NRSRO,YYY259490056,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,Eastern Creation Investment Holdings Ltd.,,Instrument,US$300 mil 3.62% nts due 03/20/2019,,,,,true,A,2014-12-02,UP,Foreign Currency LT,Senior Unsecured,,,,,YY281961802,NRSRO,YYY259490056,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,Eastern Creation Investment Holdings Ltd.,,Instrument,US$300 mil 3.62% nts due 03/20/2019,,,,,true,A,2015-12-16,,Foreign Currency LT,Senior Unsecured,,Affirmation,,,YY281961802,NRSRO,YYY259490056,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,Eastern Creation Investment Holdings Ltd.,,Instrument,US$300 mil 3.62% nts due 03/20/2019,,,,,true,cnAA,2014-03-07,NW,Greater China Regional Scale LT,Senior Unsecured,,,,,YY281961802,NRSRO,YYY259490056,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,Eastern Creation Investment Holdings Ltd.,,Instrument,US$300 mil 3.62% nts due 03/20/2019,,,,,true,cnAA+,2014-12-02,UP,Greater China Regional Scale LT,Senior Unsecured,,,,,YY281961802,NRSRO,YYY259490056,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,Eastern Creation Investment Holdings Ltd.,,Instrument,US$300 mil 3.62% nts due 03/20/2019,,,,,true,cnAA+,2015-12-16,,Greater China Regional Scale LT,Senior Unsecured,,Affirmation,,,YY281961802,NRSRO,YYY259490056,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Planet Fitness Holdings, LLC",,Instrument,US$75 mil  revolver bank ln due 03/31/2019,,,,,true,B+,2014-03-10,NW,Local Currency LT,Senior Secured,,,,,YY281961805,NRSRO,YYY260831481,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Planet Fitness Holdings, LLC",,Instrument,US$75 mil  revolver bank ln due 03/31/2019,,,,,true,B+,2015-03-18,,Local Currency LT,Senior Secured,,Affirmation,,,YY281961805,NRSRO,YYY260831481,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Planet Fitness Holdings, LLC",,Instrument,US$75 mil  revolver bank ln due 03/31/2019,,,,,true,B+,2015-03-24,,Local Currency LT,Senior Secured,,Affirmation,,,YY281961805,NRSRO,YYY260831481,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Planet Fitness Holdings, LLC",,Instrument,US$75 mil  revolver bank ln due 03/31/2019,,,,,true,B+,2016-01-22,,Local Currency LT,Senior Secured,,Affirmation,,,YY281961805,NRSRO,YYY260831481,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Planet Fitness Holdings, LLC",,Instrument,US$75 mil  revolver bank ln due 03/31/2019,,,,,true,BB-,2016-06-23,UP,Local Currency LT,Senior Secured,,,,,YY281961805,NRSRO,YYY260831481,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Planet Fitness Holdings, LLC",,Instrument,US$75 mil  revolver bank ln due 03/31/2019,,,,,true,BB-,2016-10-27,,Local Currency LT,Senior Secured,,Affirmation,,,YY281961805,NRSRO,YYY260831481,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,"Planet Fitness Holdings, LLC",,Instrument,US$75 mil  revolver bank ln due 03/31/2019,,,,,true,BB-,2016-11-22,,Local Currency LT,Senior Secured,,Affirmation,,,YY281961805,NRSRO,YYY260831481,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,B+,2014-03-18,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,B+,2015-03-17,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,B,2015-10-22,DG,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,B-,2016-01-26,DG,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,CCC+,2016-04-21,DG,Foreign Currency LT,Issuer Credit Rating,,,,Negative,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,CCC,2016-08-16,DG,Foreign Currency LT,Issuer Credit Rating,,,,Negative,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,D,2016-11-01,DG,Foreign Currency LT,Issuer Credit Rating,,,,NM,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,NR,2016-11-15,WO,Foreign Currency LT,Issuer Credit Rating,,,,NR,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,B+,2014-03-18,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,B+,2015-03-17,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,B,2015-10-22,DG,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,B-,2016-01-26,DG,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,CCC+,2016-04-21,DG,Local Currency LT,Issuer Credit Rating,,,,Negative,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,CCC,2016-08-16,DG,Local Currency LT,Issuer Credit Rating,,,,Negative,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,D,2016-11-01,DG,Local Currency LT,Issuer Credit Rating,,,,NM,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,549300ACRI5VCJLF7U28,,,,,,,true,NR,2016-11-15,WO,Local Currency LT,Issuer Credit Rating,,,,NR,,,,,,,,,Corporate,,Performance Sports Group Ltd.
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,B,2014-07-29,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,B,2015-06-22,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Positive,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,B,2015-08-06,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,WatchDev,,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,B,2015-09-10,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,WatchDev,,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,NR,2015-09-10,WO,Foreign Currency LT,Issuer Credit Rating,,,,NR,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,Bprelim,2014-04-01,NW,Foreign Currency Preliminary LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,NRprelim,2014-07-29,WO,Foreign Currency Preliminary LT,Issuer Credit Rating,,,,NR,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,B,2014-07-29,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,B,2015-06-22,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Positive,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,B,2015-08-06,,Local Currency LT,Issuer Credit Rating,,Affirmation,WatchDev,,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,B,2015-09-10,,Local Currency LT,Issuer Credit Rating,,Affirmation,WatchDev,,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,NR,2015-09-10,WO,Local Currency LT,Issuer Credit Rating,,,,NR,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,Bprelim,2014-04-01,NW,Local Currency Preliminary LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,2221009R1XR104HOOJ13,,,,,,,true,NRprelim,2014-07-29,WO,Local Currency Preliminary LT,Issuer Credit Rating,,,,NR,,,,,,,,,Corporate,,Nemera Development SA
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,A,2014-03-07,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY281962036,NRSRO,,Corporate,,Beijing Infrastructure Investment (Hong Kong) Limited
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,A,2014-12-02,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281962036,NRSRO,,Corporate,,Beijing Infrastructure Investment (Hong Kong) Limited
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,A,2015-12-16,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281962036,NRSRO,,Corporate,,Beijing Infrastructure Investment (Hong Kong) Limited
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,A,2014-03-07,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY281962036,NRSRO,,Corporate,,Beijing Infrastructure Investment (Hong Kong) Limited
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,A,2014-12-02,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281962036,NRSRO,,Corporate,,Beijing Infrastructure Investment (Hong Kong) Limited
Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,true,A,2015-12-16,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY281962036,NRSRO,,Corporate,,Beijing Infrastructure Investment (Hong Kong) Limited
Standard & Poor's Ratings Services,2017-11-01,Corporate,Artsonig Pty Ltd.,,Instrument,US$250 mil  11.50% nts due 04/01/2019,,,,,true,CCC+,2014-03-12,NW,Foreign Currency LT,Senior Unsecured,,,,,YY281962120,NRSRO,YYY262175753,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,Artsonig Pty Ltd.,,Instrument,US$250 mil  11.50% nts due 04/01/2019,,,,,true,CCC+,2015-03-30,,Foreign Currency LT,Senior Unsecured,,Affirmation,,,YY281962120,NRSRO,YYY262175753,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,Artsonig Pty Ltd.,,Instrument,US$250 mil  11.50% nts due 04/01/2019,,,,,true,CCC,2015-05-13,DG,Foreign Currency LT,Senior Unsecured,,,,,YY281962120,NRSRO,YYY262175753,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,Corporate,Artsonig Pty Ltd.,,Instrument,US$250 mil  11.50% nts due 04/01/2019,,,,,true,CCC,2016-03-09,,Foreign Currency LT,Senior Unsecured,,Affirmation,,,YY281962120,NRSRO,YYY262175753,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-11-01,,,724500TU4BGTP0BJUA75,,,,,,,true,B,2014-05-15,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,Hydra Dutch Holdings 2 B.V.
Standard & Poor's Ratings Services,2017-11-01,,,724500TU4BGTP0BJUA75,,,,,,,true,B,2015-01-20,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,,,,Corporate,,Hydra Dutch Holdings 2 B.V.
