,rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
1435,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AF2,5.375,2015-10-01,300.0,True,WR,2015-10-01,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1436,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AF2,5.375,2015-10-01,300.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1437,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AE5,6.125,2035-10-01,700.0,True,B3,2016-02-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1438,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AE5,6.125,2035-10-01,700.0,True,Caa1,2016-05-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1439,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AE5,6.125,2035-10-01,700.0,True,B3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1440,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AE5,6.125,2035-10-01,700.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1441,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AE5,6.125,2035-10-01,700.0,True,Baa3,2015-03-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1442,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AE5,6.125,2035-10-01,700.0,True,Ba3,2015-12-11,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1443,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AE5,6.125,2035-10-01,700.0,False,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1444,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,GTD SR SEC GLOBAL NOTES,878742AM7,10.25,2016-05-15,1060.0,False,Baa2,2012-06-15,HS,Instrument,,Senior Secured,,,,,,,,,,,,,,
1445,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,GTD SR SEC GLOBAL NOTES,878742AM7,10.25,2016-05-15,1060.0,True,WR,2012-08-29,WE,Instrument,,Senior Secured,,,,,,,,,,,,,,
1446,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,GTD SR SEC GLOBAL NOTES,878742AQ8,10.75,2019-05-15,1850.0,True,WR,2012-11-19,WE,Instrument,,Senior Secured,,,,,,,,,,,,,,
1447,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,GTD SR SEC GLOBAL NOTES,878742AQ8,10.75,2019-05-15,1850.0,False,Baa2,2012-06-15,HS,Instrument,,Senior Secured,,,,,,,,,,,,,,
1448,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Shelf,SHELF,,,2013-05-24,6000.0,True,WR,2013-05-24,WE,Program,,Senior Unsec. Shelf,,,,,,822108597.0,NRSRO,,,,,,,
1449,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Shelf,SHELF,,,2013-05-24,6000.0,False,(P)Baa2,2012-06-15,HS,Program,,Senior Unsec. Shelf,,,,,,822108597.0,NRSRO,,,,,,,
1450,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AR6,3.85,2017-08-15,300.0,False,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1451,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AR6,3.85,2017-08-15,300.0,True,B3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1452,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AR6,3.85,2017-08-15,300.0,True,Ba3,2015-12-11,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1453,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AR6,3.85,2017-08-15,300.0,True,Baa3,2015-03-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1454,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AR6,3.85,2017-08-15,300.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1455,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AR6,3.85,2017-08-15,300.0,True,Caa1,2016-05-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1456,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AR6,3.85,2017-08-15,300.0,True,B3,2016-02-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1457,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AS4,6.0,2040-08-15,650.0,True,B3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1458,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AS4,6.0,2040-08-15,650.0,True,B3,2016-02-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1459,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AS4,6.0,2040-08-15,650.0,True,Ba3,2015-12-11,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1460,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AS4,6.0,2040-08-15,650.0,False,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1461,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AS4,6.0,2040-08-15,650.0,True,Baa3,2015-03-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1462,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AS4,6.0,2040-08-15,650.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1463,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AS4,6.0,2040-08-15,650.0,True,Caa1,2016-05-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1464,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AT2,4.5,2021-01-15,500.0,True,B3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1465,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AT2,4.5,2021-01-15,500.0,True,B3,2016-02-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1466,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AT2,4.5,2021-01-15,500.0,True,Ba3,2015-12-11,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1467,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AT2,4.5,2021-01-15,500.0,False,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1468,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AT2,4.5,2021-01-15,500.0,True,Baa3,2015-03-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1469,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AT2,4.5,2021-01-15,500.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1470,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR NOTES,878742AT2,4.5,2021-01-15,500.0,True,Caa1,2016-05-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1471,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AU9,3.15,2017-01-15,300.0,True,Ba3,2015-12-11,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1472,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AU9,3.15,2017-01-15,300.0,False,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1473,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AU9,3.15,2017-01-15,300.0,True,Baa3,2015-03-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1474,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AU9,3.15,2017-01-15,300.0,True,Caa1,2016-05-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1475,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AU9,3.15,2017-01-15,300.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1476,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AU9,3.15,2017-01-15,300.0,True,B3,2016-02-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1477,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AU9,3.15,2017-01-15,300.0,True,B3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1478,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AV7,4.75,2022-01-15,700.0,True,B3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1479,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AV7,4.75,2022-01-15,700.0,True,Caa1,2016-05-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1480,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AV7,4.75,2022-01-15,700.0,True,B3,2016-02-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1481,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AV7,4.75,2022-01-15,700.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1482,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AV7,4.75,2022-01-15,700.0,True,Ba3,2015-12-11,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1483,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AV7,4.75,2022-01-15,700.0,False,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1484,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AV7,4.75,2022-01-15,700.0,True,Baa3,2015-03-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1485,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AW5,6.25,2041-07-15,1000.0,True,Ba3,2015-12-11,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1486,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AW5,6.25,2041-07-15,1000.0,True,B3,2016-02-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1487,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AW5,6.25,2041-07-15,1000.0,True,Baa3,2015-03-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1488,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AW5,6.25,2041-07-15,1000.0,True,B3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1489,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AW5,6.25,2041-07-15,1000.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1490,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AW5,6.25,2041-07-15,1000.0,False,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1491,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AW5,6.25,2041-07-15,1000.0,True,Caa1,2016-05-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1492,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AA9,3.0,2019-03-01,500.0,False,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1493,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AA9,3.0,2019-03-01,500.0,True,B3,2016-02-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1494,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AA9,3.0,2019-03-01,500.0,True,Ba3,2015-12-11,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1495,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AA9,3.0,2019-03-01,500.0,True,Baa3,2015-03-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1496,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AA9,3.0,2019-03-01,500.0,True,Caa1,2016-05-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1497,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AA9,3.0,2019-03-01,500.0,True,B3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1498,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AA9,3.0,2019-03-01,500.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1499,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AB7,5.2,2042-03-01,500.0,False,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1500,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AB7,5.2,2042-03-01,500.0,True,Baa3,2015-03-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1501,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AB7,5.2,2042-03-01,500.0,True,Caa1,2016-05-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1502,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AB7,5.2,2042-03-01,500.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1503,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AB7,5.2,2042-03-01,500.0,True,B3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1504,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AB7,5.2,2042-03-01,500.0,True,B3,2016-02-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1505,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878744AB7,5.2,2042-03-01,500.0,True,Ba3,2015-12-11,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1506,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AZ8,5.4,2043-02-01,500.0,True,Baa3,2015-03-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1507,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AZ8,5.4,2043-02-01,500.0,False,Baa2,2012-07-31,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1508,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AZ8,5.4,2043-02-01,500.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1509,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AZ8,5.4,2043-02-01,500.0,True,Caa1,2016-05-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1510,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AZ8,5.4,2043-02-01,500.0,True,B3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1511,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AZ8,5.4,2043-02-01,500.0,True,Ba3,2015-12-11,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1512,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AZ8,5.4,2043-02-01,500.0,True,B3,2016-02-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1513,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AY1,3.75,2023-02-01,750.0,True,B3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1514,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AY1,3.75,2023-02-01,750.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1515,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AY1,3.75,2023-02-01,750.0,False,Baa2,2012-07-31,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1516,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AY1,3.75,2023-02-01,750.0,True,B3,2016-02-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1517,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AY1,3.75,2023-02-01,750.0,True,Baa3,2015-03-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1518,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AY1,3.75,2023-02-01,750.0,True,Ba3,2015-12-11,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1519,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AY1,3.75,2023-02-01,750.0,True,Caa1,2016-05-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1520,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AX3,2.5,2018-02-01,500.0,True,B3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1521,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AX3,2.5,2018-02-01,500.0,True,B3,2016-02-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1522,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AX3,2.5,2018-02-01,500.0,True,Ba1,2015-09-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1523,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AX3,2.5,2018-02-01,500.0,True,Ba3,2015-12-11,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1524,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AX3,2.5,2018-02-01,500.0,True,Baa3,2015-03-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1525,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AX3,2.5,2018-02-01,500.0,False,Baa2,2012-07-31,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1526,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,SR GLOBAL NOTES,878742AX3,2.5,2018-02-01,500.0,True,Caa1,2016-05-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1527,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,GTD SR GLOBAL NOTES,878742BA2,8.0,2021-06-01,650.0,True,Ba3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1528,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,GTD SR GLOBAL NOTES,878742BA2,8.0,2021-06-01,650.0,True,B1,2016-05-23,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1529,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,GTD SR GLOBAL NOTES,878742BC8,8.5,2024-06-01,600.0,True,B1,2016-05-23,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1530,Moody's Investors Service,2017-12-15,Corporate,Teck Resources Limited,T8KI5SQ2JRWHL7XY0E11,Instrument,GTD SR GLOBAL NOTES,878742BC8,8.5,2024-06-01,600.0,True,Ba3,2016-10-27,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1531,Moody's Investors Service,2017-12-15,Corporate,Rogers Communications Inc.,54930030NVF3Y2OL0A78,Instrument,SECOND PRIORITY SENIOR FIXED RATE NOTES,77509NAP8,6.75,2015-03-15,280.0,True,WR,2015-03-15,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
1532,Moody's Investors Service,2017-12-15,Corporate,Rogers Communications Inc.,54930030NVF3Y2OL0A78,Instrument,SECOND PRIORITY SENIOR FIXED RATE NOTES,77509NAP8,6.75,2015-03-15,280.0,True,Baa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
